,Left_ch,Right_ch,time
78,-5.52,52.68,1688625424.061
79,-6.64,46.41,1688625424.064
80,-5.95,44.79,1688625424.077
81,-5.3,47.67,1688625424.078
82,0.07,57.26,1688625424.081
83,2.63,67.32,1688625424.084
84,2.92,71.9,1688625424.085
85,1.3,66.96,1688625424.095
86,-1.91,58.85,1688625424.099
87,-0.94,56.25,1688625424.102
88,3.03,59.57,1688625424.102
89,8.26,69.88,1688625424.112
90,9.63,73.71,1688625424.114
91,6.27,70.24,1688625424.118
92,0.47,60.04,1688625424.12
93,-5.26,54.96,1688625424.122
94,-5.34,60.26,1688625424.129
95,-1.44,69.7,1688625424.131
96,2.6,74.61,1688625424.135
97,3.97,69.56,1688625424.14
98,0.4,59.07,1688625424.142
99,-2.52,53.33,1688625424.152
100,-3.25,52.54,1688625424.154
101,-3.39,57.59,1688625424.156
102,-1.73,59.28,1688625424.169
103,-2.34,57.91,1688625424.169
104,-4.51,57.77,1688625424.172
105,-5.3,59.35,1688625424.181
106,-6.74,64.11,1688625424.183
107,-5.08,66.21,1688625424.184
108,-4.04,67.22,1688625424.184
109,-2.45,65.7,1688625424.192
110,-1.23,69.42,1688625424.2
111,-1.15,69.38,1688625424.202
112,-3.82,67.36,1688625424.205
113,-5.01,62.85,1688625424.208
114,-4.33,59.9,1688625424.209
115,-1.62,60.44,1688625424.218
116,1.01,61.77,1688625424.22
117,2.2,63.93,1688625424.223
118,2.27,62.96,1688625424.238
119,-0.58,60.94,1688625424.239
120,-2.49,57.77,1688625424.24
121,-6.31,60.58,1688625424.305
122,-10.89,60.69,1688625424.306
123,-13.2,59.28,1688625424.306
124,-11.07,58.53,1688625424.331
125,-4.8,60.83,1688625424.354
126,6.35,63.93,1688625424.363
127,12.87,69.63,1688625424.366
128,14.32,70.75,1688625424.366
129,7.18,68.55,1688625424.366
130,-1.77,62.85,1688625424.366
131,-5.95,62.6,1688625424.366
132,-4.98,69.05,1688625424.366
133,-0.04,77.53,1688625424.366
134,4.44,85.25,1688625424.367
135,7.93,93.76,1688625424.367
136,8.58,96.79,1688625424.367
137,11.0,98.08,1688625424.369
138,10.64,95.63,1688625424.369
139,8.15,87.7,1688625424.37
140,3.57,83.98,1688625424.37
141,2.2,80.63,1688625424.37
142,2.24,81.57,1688625424.371
143,6.09,82.97,1688625424.371
144,10.13,83.95,1688625424.371
145,11.47,86.83,1688625424.372
146,13.52,86.47,1688625424.373
147,10.6,82.72,1688625424.373
148,7.36,78.97,1688625424.377
149,4.58,69.67,1688625424.377
150,0.79,67.47,1688625424.377
151,2.52,69.88,1688625424.378
152,5.16,74.0,1688625424.378
153,6.02,73.45,1688625424.378
154,3.46,68.33,1688625424.378
155,-1.98,60.11,1688625424.378
156,-7.18,55.17,1688625424.378
157,-7.5,55.5,1688625424.382
158,-5.01,61.16,1688625424.392
159,-0.83,63.36,1688625424.395
160,0.61,57.52,1688625424.398
161,-2.16,44.28,1688625424.399
162,-7.07,26.07,1688625424.402
163,-12.08,9.88,1688625424.409
164,-12.73,3.43,1688625424.41
165,-12.26,10.1,1688625424.412
166,-9.84,27.12,1688625424.418
167,-6.17,45.4,1688625424.42
168,-3.97,59.35,1688625424.427
169,-1.66,60.51,1688625424.434
170,-2.13,54.88,1688625424.434
171,-2.63,48.32,1688625424.437
172,-3.32,45.0,1688625424.439
173,-5.08,45.26,1688625424.446
174,-4.62,48.72,1688625424.449
175,-5.19,49.87,1688625424.452
176,-6.49,46.59,1688625424.464
177,-7.1,44.61,1688625424.465
178,-8.26,40.93,1688625424.467
179,-6.82,39.45,1688625424.473
180,-6.02,42.98,1688625424.474
181,-5.08,46.66,1688625424.479
182,-5.59,50.99,1688625424.485
183,-6.17,51.78,1688625424.489
184,-8.73,51.93,1688625424.492
185,-8.4,50.09,1688625424.501
186,-5.81,48.79,1688625424.503
187,-2.16,51.21,1688625424.509
188,-0.9,51.31,1688625424.51
189,-3.17,50.48,1688625424.516
190,-6.92,44.57,1688625424.517
191,-11.47,37.57,1688625424.519
192,-11.94,35.81,1688625424.525
193,-8.8,40.06,1688625424.526
194,-8.4,51.64,1688625424.533
195,-6.53,60.83,1688625424.537
196,-7.79,65.2,1688625424.539
197,-8.19,60.87,1688625424.542
198,-6.38,50.63,1688625424.544
199,-5.16,45.8,1688625424.553
200,-5.34,41.18,1688625424.554
201,-7.03,42.44,1688625424.56
202,-10.82,41.58,1688625424.561
203,-16.55,39.95,1688625424.566
204,-16.91,35.01,1688625424.572
205,-16.95,32.09,1688625424.573
206,-14.82,33.1,1688625424.579
207,-10.78,37.94,1688625424.581
208,-10.2,42.44,1688625424.588
209,-11.0,47.17,1688625424.589
210,-12.37,46.77,1688625424.592
211,-14.82,43.42,1688625424.593
212,-12.01,38.15,1688625424.603
213,-9.41,36.6,1688625424.607
214,-8.4,37.83,1688625424.608
215,-7.0,39.59,1688625424.608
216,-8.65,38.33,1688625424.611
217,-8.87,35.66,1688625424.64
218,-8.83,32.24,1688625424.672
219,-6.6,34.37,1688625424.674
220,-4.58,43.6,1688625424.68
221,-4.26,54.27,1688625424.681
222,-1.8,60.69,1688625424.682
223,-1.01,61.05,1688625424.683
224,0.29,55.78,1688625424.683
225,0.72,56.65,1688625424.683
226,3.64,63.68,1688625424.691
227,7.14,79.04,1688625424.691
228,11.03,92.06,1688625424.691
229,9.77,89.28,1688625424.691
230,7.25,77.93,1688625424.691
231,0.29,58.78,1688625424.692
232,-3.03,51.13,1688625424.692
233,-3.25,51.57,1688625424.692
234,-1.98,61.09,1688625424.695
235,-0.69,66.78,1688625424.695
236,0.5,66.1,1688625424.701
237,-0.5,60.47,1688625424.701
238,-0.43,52.25,1688625424.707
239,-1.62,42.23,1688625424.71
240,-4.44,31.16,1688625424.712
241,-11.39,19.83,1688625424.715
242,-14.35,13.92,1688625424.717
243,-13.7,14.42,1688625424.726
244,-10.89,20.01,1688625424.731
245,-6.27,27.8,1688625424.732
246,-3.07,33.32,1688625424.743
247,-1.41,36.6,1688625424.744
248,0.07,40.1,1688625424.746
249,3.75,44.64,1688625424.748
250,6.74,47.53,1688625424.751
251,4.36,48.46,1688625424.753
252,-3.43,43.27,1688625424.762
253,-13.41,36.78,1688625424.77
254,-17.02,30.87,1688625424.771
255,-9.7,33.21,1688625424.777
256,13.85,46.37,1688625424.778
257,42.95,69.74,1688625424.78
258,70.03,93.29,1688625424.782
259,83.7,108.11,1688625424.795
260,89.57,115.43,1688625424.796
261,94.48,120.44,1688625424.8
262,104.5,126.71,1688625424.803
263,115.64,136.02,1688625424.804
264,123.87,140.78,1688625424.808
265,122.53,140.42,1688625424.814
266,115.79,135.15,1688625424.819
267,106.59,131.33,1688625424.822
268,99.42,129.92,1688625424.832
269,92.35,124.77,1688625424.835
270,81.82,113.48,1688625424.837
271,73.92,104.57,1688625424.841
272,66.35,98.19,1688625424.847
273,63.93,96.93,1688625424.847
274,57.59,98.73,1688625424.85
275,51.67,97.29,1688625424.856
276,39.52,86.36,1688625424.858
277,31.77,77.31,1688625424.865
278,25.31,70.97,1688625424.867
279,24.7,72.26,1688625424.872
280,25.35,73.71,1688625424.875
281,25.89,71.04,1688625424.883
282,21.6,63.61,1688625424.889
283,19.33,58.63,1688625424.891
284,17.31,57.3,1688625424.892
285,17.71,64.26,1688625424.901
286,17.2,65.56,1688625424.902
287,15.22,60.58,1688625424.902
288,9.84,50.02,1688625424.904
289,2.31,42.01,1688625424.931
290,0.0,39.09,1688625424.938
291,-1.73,41.07,1688625424.943
292,-2.02,42.51,1688625424.956
293,-3.53,42.91,1688625424.956
294,-5.26,42.59,1688625424.956
295,-5.41,42.48,1688625424.957
296,-4.33,46.84,1688625424.957
297,-3.14,48.64,1688625424.957
298,-4.65,50.3,1688625424.96
299,-9.34,49.4,1688625424.962
300,-15.22,50.45,1688625424.962
301,-17.96,56.51,1688625424.971
302,-18.82,65.95,1688625424.973
303,-18.93,69.88,1688625424.974
304,-24.95,62.42,1688625424.976
305,-35.3,41.58,1688625424.976
306,-52.5,19.76,1688625424.977
307,-64.15,9.02,1688625424.979
308,-70.24,12.12,1688625425.007
309,-72.16,22.65,1688625425.048
310,-74.36,23.8,1688625425.05
311,-79.51,13.16,1688625425.05
312,-84.96,-1.98,1688625425.052
313,-84.81,-9.88,1688625425.052
314,-77.35,-3.35,1688625425.052
315,-68.48,8.83,1688625425.053
316,-62.56,17.99,1688625425.053
317,-60.76,25.82,1688625425.06
318,-59.14,31.44,1688625425.06
319,-54.81,40.86,1688625425.061
320,-51.06,50.12,1688625425.061
321,-46.99,48.46,1688625425.061
322,-49.37,38.33,1688625425.061
323,-50.3,25.17,1688625425.062
324,-51.82,20.99,1688625425.062
325,-46.45,29.1,1688625425.063
326,-39.52,39.77,1688625425.064
327,-34.33,48.9,1688625425.064
328,-31.16,49.76,1688625425.065
329,-29.79,44.75,1688625425.077
330,-29.21,38.08,1688625425.079
331,-29.28,34.26,1688625425.08
332,-28.56,30.07,1688625425.084
333,-26.54,22.47,1688625425.094
334,-25.21,11.0,1688625425.099
335,-22.79,0.32,1688625425.101
336,-23.55,-6.82,1688625425.116
337,-24.05,-7.25,1688625425.12
338,-29.46,3.64,1688625425.121
339,-31.23,17.31,1688625425.121
340,-28.56,32.09,1688625425.122
341,-21.6,39.74,1688625425.131
342,-17.56,39.81,1688625425.132
343,-12.33,37.32,1688625425.134
344,-13.99,37.61,1688625425.134
345,-15.76,41.04,1688625425.137
346,-21.56,45.18,1688625425.138
347,-20.3,43.24,1688625425.141
348,-11.58,45.08,1688625425.147
349,10.46,52.68,1688625425.151
350,36.35,73.42,1688625425.152
351,64.51,94.69,1688625425.162
352,77.53,104.43,1688625425.163
353,86.62,106.02,1688625425.17
354,93.72,104.86,1688625425.172
355,108.32,113.55,1688625425.174
356,123.0,129.53,1688625425.181
357,133.03,143.7,1688625425.183
358,132.12,150.08,1688625425.185
359,125.02,148.03,1688625425.188
360,116.55,141.07,1688625425.19
361,106.77,133.75,1688625425.197
362,98.26,125.34,1688625425.202
363,84.63,113.88,1688625425.208
364,74.75,103.64,1688625425.216
365,66.35,97.72,1688625425.219
366,62.38,93.29,1688625425.22
367,61.45,92.6,1688625425.222
368,56.51,89.65,1688625425.223
369,53.3,86.18,1688625425.236
370,46.91,79.73,1688625425.239
371,43.2,75.4,1688625425.246
372,37.83,75.55,1688625425.246
373,32.67,75.29,1688625425.249
374,26.68,71.69,1688625425.249
375,18.5,65.67,1688625425.255
376,16.73,56.22,1688625425.256
377,14.42,50.95,1688625425.267
378,19.47,54.41,1688625425.269
379,20.19,60.29,1688625425.274
380,18.86,61.99,1688625425.275
381,9.84,53.22,1688625425.275
382,1.91,35.74,1688625425.284
383,-1.95,24.27,1688625425.287
384,0.25,24.81,1688625425.296
385,6.89,34.87,1688625425.297
386,9.63,47.64,1688625425.304
387,8.19,49.65,1688625425.32
388,4.29,44.03,1688625425.322
389,3.07,35.99,1688625425.322
390,5.55,38.26,1688625425.325
391,9.41,45.98,1688625425.325
392,11.83,51.67,1688625425.327
393,9.27,55.28,1688625425.33
394,7.57,49.26,1688625425.337
395,6.2,42.95,1688625425.337
396,7.28,42.3,1688625425.339
397,8.33,49.08,1688625425.374
398,8.76,57.91,1688625425.375
399,6.06,62.53,1688625425.4
400,1.8,61.12,1688625425.43
401,-2.13,47.17,1688625425.433
402,-6.06,32.02,1688625425.433
403,-8.29,20.09,1688625425.433
404,-8.58,18.9,1688625425.434
405,-2.2,27.77,1688625425.434
406,9.56,45.69,1688625425.435
407,25.46,65.12,1688625425.435
408,40.86,80.7,1688625425.435
409,50.74,89.0,1688625425.437
410,50.16,93.54,1688625425.437
411,43.38,91.52,1688625425.437
412,39.67,87.77,1688625425.438
413,37.14,78.72,1688625425.438
414,36.75,68.33,1688625425.438
415,35.92,59.68,1688625425.439
416,32.45,58.06,1688625425.441
417,28.88,66.89,1688625425.441
418,23.29,75.51,1688625425.441
419,19.11,79.37,1688625425.442
420,14.42,73.24,1688625425.442
421,7.39,58.2,1688625425.442
422,2.67,47.2,1688625425.444
423,1.69,42.15,1688625425.45
424,2.06,45.94,1688625425.455
425,3.64,49.04,1688625425.461
426,3.43,43.7,1688625425.463
427,4.4,26.0,1688625425.465
428,-0.29,2.56,1688625425.47
429,-4.87,-19.29,1688625425.471
430,-9.45,-27.15,1688625425.476
431,-11.29,-16.84,1688625425.481
432,-11.18,8.91,1688625425.485
433,-7.93,33.61,1688625425.485
434,-5.95,45.8,1688625425.502
435,-4.22,43.7,1688625425.507
436,-2.67,33.21,1688625425.517
437,-1.08,25.49,1688625425.519
438,-0.18,27.48,1688625425.532
439,0.79,34.58,1688625425.532
440,-1.73,39.38,1688625425.534
441,-5.37,35.99,1688625425.534
442,-9.48,27.01,1688625425.535
443,-11.86,20.16,1688625425.535
444,-13.02,21.92,1688625425.537
445,-9.52,29.5,1688625425.539
446,-4.87,39.31,1688625425.563
447,-4.22,40.28,1688625425.564
448,-6.17,28.88,1688625425.579
449,-9.48,15.69,1688625425.582
450,-11.39,7.54,1688625425.586
451,-11.29,14.93,1688625425.593
452,-9.77,24.2,1688625425.593
453,-11.5,29.64,1688625425.594
454,-15.47,27.05,1688625425.594
455,-21.28,16.15,1688625425.594
456,-24.45,17.09,1688625425.594
457,-20.45,27.12,1688625425.594
458,-17.49,47.2,1688625425.594
459,-11.47,60.22,1688625425.594
460,-12.19,57.44,1688625425.603
461,-16.12,42.05,1688625425.606
462,-21.56,26.4,1688625425.61
463,-24.12,22.5,1688625425.61
464,-22.43,25.71,1688625425.612
465,-18.53,32.78,1688625425.617
466,-20.48,24.88,1688625425.619
467,-20.16,7.68,1688625425.622
468,-21.92,-12.95,1688625425.627
469,-22.36,-21.31,1688625425.635
470,-20.01,-13.05,1688625425.639
471,-20.59,4.47,1688625425.641
472,-18.28,22.25,1688625425.643
473,-19.98,29.03,1688625425.646
474,-16.7,24.27,1688625425.656
475,-14.5,17.67,1688625425.657
476,-10.96,15.29,1688625425.66
477,-10.53,22.1,1688625425.662
478,-9.92,31.01,1688625425.67
479,-9.23,34.83,1688625425.675
480,-9.77,27.87,1688625425.676
481,-9.34,19.04,1688625425.679
482,-9.77,11.9,1688625425.681
483,-11.0,11.18,1688625425.689
484,-16.59,16.98,1688625425.692
485,-19.62,21.28,1688625425.695
486,-24.59,19.51,1688625425.705
487,-24.52,13.16,1688625425.707
488,-23.15,8.37,1688625425.71
489,-19.33,9.12,1688625425.716
490,-15.25,13.09,1688625425.717
491,-14.89,17.13,1688625425.741
492,-13.74,21.67,1688625425.766
493,-13.13,21.35,1688625425.792
494,-9.2,19.76,1688625425.795
495,-6.67,21.38,1688625425.795
496,-5.34,20.84,1688625425.795
497,-7.86,22.29,1688625425.795
498,-13.7,20.37,1688625425.795
499,-16.98,21.67,1688625425.795
500,-16.98,26.22,1688625425.797
501,-12.87,33.57,1688625425.797
502,-6.96,44.64,1688625425.797
503,-4.8,55.57,1688625425.798
504,-5.77,55.42,1688625425.798
505,-10.13,48.07,1688625425.798
506,-13.52,36.06,1688625425.798
507,-14.6,28.2,1688625425.799
508,-9.41,26.68,1688625425.799
509,-3.75,29.17,1688625425.8
510,1.51,33.07,1688625425.8
511,2.67,32.53,1688625425.801
512,1.08,32.99,1688625425.801
513,-2.7,34.18,1688625425.803
514,-4.65,40.24,1688625425.81
515,-0.25,44.32,1688625425.816
516,7.79,50.38,1688625425.818
517,14.53,45.8,1688625425.832
518,14.24,33.72,1688625425.833
519,8.98,11.72,1688625425.845
520,0.25,-9.92,1688625425.847
521,-2.45,-18.57,1688625425.85
522,2.31,-8.65,1688625425.85
523,10.17,17.34,1688625425.852
524,15.04,37.68,1688625425.853
525,14.68,41.47,1688625425.853
526,10.31,30.65,1688625425.855
527,4.54,16.52,1688625425.864
528,2.63,18.28,1688625425.867
529,-0.29,30.8,1688625425.87
530,-1.84,46.48,1688625425.872
531,-7.5,51.1,1688625425.883
532,-13.16,39.74,1688625425.89
533,-20.05,24.88,1688625425.891
534,-28.96,13.63,1688625425.892
535,-37.72,13.49,1688625425.897
536,-47.02,15.51,1688625425.909
537,-54.78,20.12,1688625425.909
538,-62.24,17.96,1688625425.915
539,-59.79,15.4,1688625425.915
540,-56.65,13.74,1688625425.919
541,-51.6,18.53,1688625425.921
542,-44.82,23.58,1688625425.921
543,-38.51,27.01,1688625425.923
544,-35.41,29.57,1688625425.935
545,-26.18,34.15,1688625425.939
546,-15.76,39.88,1688625425.941
547,-5.66,53.98,1688625425.95
548,4.94,60.87,1688625425.951
549,10.82,63.47,1688625425.954
550,14.21,61.92,1688625425.959
551,17.81,60.51,1688625425.96
552,24.2,65.92,1688625425.962
553,31.41,77.78,1688625425.97
554,37.79,90.98,1688625425.973
555,46.59,97.43,1688625425.974
556,51.89,94.3,1688625425.977
557,58.38,87.27,1688625425.988
558,64.58,80.63,1688625425.989
559,70.82,85.75,1688625425.995
560,72.44,99.49,1688625425.997
561,72.12,115.79,1688625426.003
562,70.14,123.76,1688625426.008
563,69.27,121.56,1688625426.015
564,70.39,118.6,1688625426.017
565,76.81,118.6,1688625426.02
566,82.9,131.29,1688625426.029
567,89.36,144.06,1688625426.037
568,88.13,153.04,1688625426.04
569,82.9,144.71,1688625426.045
570,75.04,129.24,1688625426.046
571,64.84,114.27,1688625426.046
572,59.35,108.36,1688625426.056
573,52.72,108.61,1688625426.063
574,47.89,104.65,1688625426.063
575,39.88,96.57,1688625426.065
576,32.42,79.48,1688625426.073
577,26.11,65.81,1688625426.076
578,23.4,59.03,1688625426.079
579,21.89,58.02,1688625426.081
580,15.11,53.91,1688625426.081
581,5.7,42.91,1688625426.083
582,-7.1,28.56,1688625426.109
583,-20.34,14.78,1688625426.11
584,-25.46,4.65,1688625426.156
585,-27.12,0.07,1688625426.16
586,-28.38,-6.2,1688625426.169
587,-33.72,-16.08,1688625426.17
588,-40.53,-23.55,1688625426.17
589,-47.78,-28.23,1688625426.17
590,-50.23,-28.16,1688625426.17
591,-51.06,-25.28,1688625426.17
592,-51.1,-24.05,1688625426.171
593,-51.35,-19.72,1688625426.171
594,-52.5,-9.3,1688625426.172
595,-48.61,-2.34,1688625426.172
596,-46.81,-1.05,1688625426.172
597,-46.34,-12.33,1688625426.172
598,-49.33,-26.18,1688625426.179
599,-55.6,-36.38,1688625426.179
600,-57.62,-32.99,1688625426.179
601,-56.36,-24.09,1688625426.179
602,-52.07,-14.57,1688625426.18
603,-45.08,-13.41,1688625426.18
604,-41.14,-15.83,1688625426.181
605,-39.09,-19.87,1688625426.183
606,-41.69,-19.58,1688625426.185
607,-45.0,-15.83,1688625426.209
608,-47.24,-10.85,1688625426.219
609,-48.07,-14.28,1688625426.219
610,-49.4,-27.3,1688625426.223
611,-49.58,-48.03,1688625426.236
612,-52.54,-64.51,1688625426.236
613,-52.61,-71.4,1688625426.236
614,-52.65,-63.57,1688625426.237
615,-48.61,-48.86,1688625426.237
616,-45.58,-30.29,1688625426.237
617,-44.5,-15.97,1688625426.249
618,-42.66,-5.7,1688625426.249
619,-41.43,3.1,1688625426.251
620,-39.85,8.01,1688625426.252
621,-38.76,7.79,1688625426.257
622,-35.92,4.26,1688625426.261
623,-35.66,-3.32,1688625426.261
624,-35.66,-11.39,1688625426.261
625,-36.78,-17.99,1688625426.262
626,-40.64,-22.54,1688625426.268
627,-42.8,-25.78,1688625426.269
628,-44.1,-26.22,1688625426.271
629,-41.79,-23.04,1688625426.277
630,-38.98,-20.3,1688625426.277
631,-35.52,-18.5,1688625426.282
632,-33.46,-23.66,1688625426.285
633,-32.06,-29.53,1688625426.293
634,-27.73,-26.68,1688625426.295
635,-22.9,-13.7,1688625426.3
636,-20.88,0.14,1688625426.305
637,-22.03,6.92,1688625426.309
638,-27.26,1.73,1688625426.309
639,-32.45,-10.31,1688625426.319
640,-31.05,-17.02,1688625426.321
641,-26.68,-13.63,1688625426.326
642,-17.85,-4.07,1688625426.326
643,-13.77,2.34,1688625426.326
644,-14.78,2.88,1688625426.329
645,-18.53,-1.15,1688625426.338
646,-21.92,-3.68,1688625426.35
647,-24.41,-3.46,1688625426.353
648,-22.97,-0.83,1688625426.356
649,-24.05,-0.4,1688625426.365
650,-28.88,-6.71,1688625426.371
651,-33.9,-13.16,1688625426.372
652,-35.56,-17.99,1688625426.372
653,-33.43,-19.4,1688625426.375
654,-23.62,-12.87,1688625426.379
655,-16.15,-9.16,1688625426.379
656,-15.72,-7.9,1688625426.379
657,-19.62,-13.92,1688625426.382
658,-29.82,-24.2,1688625426.392
659,-34.29,-37.83,1688625426.393
660,-36.17,-46.84,1688625426.393
661,-34.98,-49.22,1688625426.396
662,-33.5,-44.79,1688625426.406
663,-35.27,-41.25,1688625426.41
664,-35.34,-39.38,1688625426.412
665,-34.26,-42.51,1688625426.415
666,-28.45,-41.76,1688625426.426
667,-18.53,-34.26,1688625426.428
668,-10.82,-24.56,1688625426.432
669,-7.64,-13.7,1688625426.433
670,-11.72,-12.77,1688625426.442
671,-19.72,-16.34,1688625426.45
672,-27.91,-23.4,1688625426.476
673,-31.41,-25.1,1688625426.504
674,-29.68,-23.84,1688625426.532
675,-27.19,-20.59,1688625426.534
676,-21.46,-14.93,1688625426.534
677,-20.27,-13.34,1688625426.536
678,-16.41,-12.01,1688625426.536
679,-15.25,-11.86,1688625426.536
680,-12.12,-6.45,1688625426.536
681,-10.02,2.7,1688625426.536
682,-6.35,12.87,1688625426.536
683,-4.8,19.83,1688625426.537
684,-3.39,21.71,1688625426.564
685,-4.44,24.27,1688625426.565
686,-3.5,26.65,1688625426.566
687,-5.73,28.09,1688625426.566
688,-7.28,25.82,1688625426.566
689,-11.5,18.93,1688625426.566
690,-16.3,9.52,1688625426.566
691,-20.3,8.37,1688625426.567
692,-18.1,18.53,1688625426.569
693,-13.52,26.79,1688625426.57
694,-5.3,32.89,1688625426.57
695,-0.47,29.89,1688625426.57
696,-0.07,22.75,1688625426.57
697,-3.32,13.41,1688625426.571
698,-5.73,13.16,1688625426.571
699,-4.72,16.01,1688625426.581
700,-0.22,21.2,1688625426.585
701,4.15,22.03,1688625426.585
702,5.12,20.45,1688625426.585
703,5.12,14.35,1688625426.586
704,2.34,14.42,1688625426.587
705,1.3,18.07,1688625426.587
706,0.36,32.24,1688625426.589
707,0.14,48.61,1688625426.589
708,-1.23,59.75,1688625426.589
709,-2.06,64.19,1688625426.599
710,-3.03,61.3,1688625426.599
711,-2.45,52.43,1688625426.602
712,-5.73,38.98,1688625426.605
713,-6.06,28.52,1688625426.614
714,-6.67,24.67,1688625426.617
715,-5.66,27.62,1688625426.623
716,-4.33,33.36,1688625426.634
717,-5.81,36.67,1688625426.635
718,-6.53,34.87,1688625426.635
719,-6.67,32.35,1688625426.637
720,-3.57,37.14,1688625426.642
721,3.32,44.53,1688625426.646
722,4.44,49.29,1688625426.651
723,0.97,44.75,1688625426.651
724,-6.64,37.75,1688625426.656
725,-12.37,32.53,1688625426.66
726,-12.22,31.95,1688625426.662
727,-10.2,31.95,1688625426.669
728,-7.18,28.13,1688625426.671
729,-6.49,23.29,1688625426.672
730,-7.68,18.43,1688625426.677
731,-11.14,19.58,1688625426.684
732,-10.24,20.45,1688625426.69
733,-8.94,24.81,1688625426.692
734,-6.74,25.82,1688625426.694
735,-6.56,25.49,1688625426.701
736,-6.85,22.32,1688625426.703
737,-9.95,20.91,1688625426.71
738,-9.99,20.66,1688625426.711
739,-8.94,24.95,1688625426.714
740,-4.9,32.27,1688625426.721
741,-3.53,37.65,1688625426.722
742,-2.42,37.47,1688625426.726
743,-2.45,33.46,1688625426.726
744,-0.36,29.75,1688625426.732
745,2.56,29.75,1688625426.74
746,6.96,31.05,1688625426.742
747,8.91,33.75,1688625426.744
748,7.0,31.23,1688625426.755
749,4.8,26.94,1688625426.756
750,1.12,28.45,1688625426.765
751,0.43,36.35,1688625426.767
752,3.97,49.76,1688625426.774
753,4.51,55.93,1688625426.776
754,2.27,54.2,1688625426.785
755,-1.88,43.78,1688625426.787
756,-6.35,39.38,1688625426.787
757,-8.62,40.57,1688625426.79
758,-7.46,48.75,1688625426.794
759,-5.77,52.94,1688625426.8
760,-4.54,52.21,1688625426.807
761,-4.8,45.62,1688625426.808
762,-5.63,39.38,1688625426.81
763,-4.47,38.69,1688625426.815
764,-3.93,39.67,1688625426.818
765,-1.88,39.41,1688625426.818
766,0.72,36.46,1688625426.857
767,1.3,32.67,1688625426.883
768,2.49,31.16,1688625426.922
769,3.97,34.51,1688625426.924
770,5.95,37.94,1688625426.93
771,5.01,36.02,1688625426.931
772,0.97,27.73,1688625426.931
773,-3.17,20.09,1688625426.931
774,-5.55,19.8,1688625426.931
775,-4.0,31.59,1688625426.931
776,0.72,50.02,1688625426.931
777,4.76,64.55,1688625426.931
778,3.53,69.2,1688625426.931
779,1.66,62.49,1688625426.939
780,-0.47,51.06,1688625426.94
781,-3.1,42.51,1688625426.94
782,-3.57,40.6,1688625426.94
783,-2.74,41.83,1688625426.94
784,-3.46,42.19,1688625426.94
