,Left_ch,Right_ch,time
292,23.01,22.43,1688373166.688
293,12.66,12.77,1688373166.691
294,2.42,0.4,1688373166.696
295,-0.22,-4.15,1688373166.698
296,2.74,-3.57,1688373166.704
297,6.38,-1.15,1688373166.709
298,3.28,0.69,1688373166.713
299,-0.14,2.85,1688373166.713
300,4.44,11.9,1688373166.716
301,21.74,31.59,1688373166.723
302,47.74,53.59,1688373166.728
303,68.55,67.72,1688373166.728
304,73.31,67.86,1688373166.731
305,62.24,55.46,1688373166.732
306,43.09,39.41,1688373166.741
307,33.18,27.91,1688373166.744
308,35.59,25.17,1688373166.748
309,52.47,26.43,1688373166.749
310,69.52,24.63,1688373166.757
311,75.08,16.12,1688373166.761
312,62.02,5.81,1688373166.766
313,37.43,-7.93,1688373166.773
314,14.24,-18.61,1688373166.774
315,2.63,-24.81,1688373166.778
316,5.63,-28.16,1688373166.783
317,13.92,-31.66,1688373166.784
318,20.55,-33.18,1688373166.791
319,23.29,-34.69,1688373166.794
320,26.29,-34.73,1688373166.797
321,33.39,-34.62,1688373166.799
322,44.89,-34.51,1688373166.809
323,56.69,-31.66,1688373166.811
324,62.17,-22.18,1688373166.814
325,62.53,-9.84,1688373166.816
326,56.83,2.27,1688373166.827
327,48.64,6.96,1688373166.828
328,37.43,-1.05,1688373166.83
329,26.61,-14.06,1688373166.833
330,18.72,-22.61,1688373166.843
331,17.09,-24.77,1688373166.846
332,22.25,-23.76,1688373166.9
333,29.82,-26.61,1688373166.906
334,36.85,-39.59,1688373166.915
335,40.03,-50.38,1688373166.915
336,42.33,-57.62,1688373166.918
337,42.44,-54.52,1688373166.918
338,36.2,-56.04,1688373166.918
339,22.9,-69.05,1688373166.918
340,3.89,-95.78,1688373166.918
341,-10.2,-124.23,1688373166.919
342,-13.27,-134.04,1688373166.919
343,-1.41,-126.86,1688373166.919
344,12.08,-112.11,1688373166.921
345,17.09,-106.3,1688373166.921
346,6.02,-120.58,1688373166.921
347,-16.3,-140.27,1688373166.922
348,-37.86,-151.78,1688373166.922
349,-45.11,-151.7,1688373166.922
350,-37.5,-138.69,1688373166.922
351,-24.05,-134.14,1688373166.924
352,-17.49,-138.72,1688373166.925
353,-22.29,-148.75,1688373166.933
354,-34.15,-153.94,1688373166.934
355,-40.64,-146.51,1688373166.937
356,-32.56,-127.47,1688373166.938
357,-13.7,-108.97,1688373166.94
358,4.94,-95.38,1688373166.942
359,16.44,-97.0,1688373166.973
360,18.03,-111.06,1688373166.977
361,15.18,-119.83,1688373166.983
362,13.27,-118.64,1688373166.986
363,8.44,-101.62,1688373166.989
364,1.37,-80.81,1688373166.989
365,-9.74,-72.08,1688373166.989
366,-20.77,-80.77,1688373166.99
367,-27.08,-92.82,1688373166.99
368,-29.24,-94.73,1688373166.991
369,-26.65,-82.32,1688373166.993
370,-22.75,-62.1,1688373167.001
371,-13.05,-51.21,1688373167.004
372,0.22,-49.19,1688373167.007
373,17.45,-50.27,1688373167.012
374,30.9,-49.33,1688373167.017
375,37.25,-42.7,1688373167.019
376,33.14,-38.08,1688373167.021
377,19.15,-38.55,1688373167.024
378,2.96,-42.8,1688373167.029
379,-5.84,-38.76,1688373167.03
380,-1.98,-29.35,1688373167.031
381,9.66,-14.75,1688373167.037
382,18.64,-9.12,1688373167.039
383,16.23,-16.52,1688373167.041
384,2.06,-40.53,1688373167.045
385,-14.68,-62.13,1688373167.054
386,-19.18,-72.73,1688373167.056
387,-9.56,-64.26,1688373167.06
388,6.24,-45.15,1688373167.062
389,15.29,-29.03,1688373167.064
390,9.45,-27.01,1688373167.072
391,-7.75,-36.85,1688373167.075
392,-21.28,-52.03,1688373167.078
393,-19.04,-54.59,1688373167.08
394,-0.47,-44.75,1688373167.09
395,21.67,-26.5,1688373167.093
396,35.09,-10.24,1688373167.095
397,34.94,-4.69,1688373167.097
398,29.35,-5.19,1688373167.108
399,26.4,-7.54,1688373167.111
400,28.56,-7.39,1688373167.117
401,28.02,-9.45,1688373167.124
402,18.79,-15.04,1688373167.128
403,4.69,-21.42,1688373167.132
404,-6.45,-27.73,1688373167.133
405,-9.48,-31.26,1688373167.135
406,-3.35,-29.64,1688373167.143
407,4.9,-30.04,1688373167.146
408,10.2,-28.34,1688373167.149
409,12.3,-26.22,1688373167.159
410,12.44,-20.52,1688373167.161
411,9.56,-10.31,1688373167.163
412,8.15,-0.76,1688373167.167
413,6.64,5.95,1688373167.167
414,7.86,8.55,1688373167.178
415,8.87,4.07,1688373167.181
416,7.83,-0.87,1688373167.187
417,2.96,-3.89,1688373167.187
418,-3.25,-4.44,1688373167.194
419,-6.02,-6.02,1688373167.196
420,-4.33,-10.39,1688373167.203
421,-2.81,-18.07,1688373167.203
422,-2.27,-20.09,1688373167.212
423,-6.6,-15.07,1688373167.213
424,-10.46,4.47,1688373167.268
425,-11.61,29.17,1688373167.269
426,-4.72,51.1,1688373167.269
427,9.09,60.11,1688373167.275
428,24.34,55.14,1688373167.284
429,34.58,47.74,1688373167.284
430,38.08,45.62,1688373167.284
431,31.16,50.34,1688373167.284
432,19.36,57.01,1688373167.285
433,7.43,62.06,1688373167.285
434,-1.62,61.37,1688373167.286
435,-5.19,61.41,1688373167.289
436,-4.44,65.67,1688373167.289
437,-1.48,70.61,1688373167.29
438,1.08,75.62,1688373167.29
439,0.14,77.13,1688373167.291
440,-3.97,73.67,1688373167.293
441,-11.65,66.93,1688373167.294
442,-20.52,57.7,1688373167.294
443,-31.3,47.56,1688373167.301
444,-36.93,43.06,1688373167.301
445,-33.68,45.94,1688373167.304
446,-15.15,57.66,1688373167.306
447,8.26,73.17,1688373167.318
448,25.21,83.8,1688373167.319
449,24.67,82.43,1688373167.321
450,11.43,67.72,1688373167.324
451,-3.93,50.99,1688373167.325
452,-7.43,39.05,1688373167.327
453,-6.24,38.37,1688373167.338
454,-8.44,41.94,1688373167.338
455,-21.67,42.91,1688373167.341
456,-35.48,37.79,1688373167.351
457,-40.42,29.14,1688373167.353
458,-32.45,23.62,1688373167.355
459,-21.78,22.65,1688373167.358
460,-14.86,28.42,1688373167.36
461,-12.33,39.7,1688373167.369
462,-8.44,53.15,1688373167.37
463,0.14,59.21,1688373167.373
464,4.18,56.33,1688373167.396
465,-2.96,41.79,1688373167.396
466,-17.16,25.93,1688373167.399
467,-28.96,17.81,1688373167.406
468,-30.15,23.48,1688373167.407
469,-20.63,31.12,1688373167.41
470,-15.36,34.58,1688373167.412
471,-17.45,30.76,1688373167.412
472,-28.85,20.41,1688373167.412
473,-36.56,16.73,1688373167.412
474,-37.43,16.73,1688373167.414
475,-33.21,23.29,1688373167.422
476,-26.9,30.36,1688373167.422
477,-26.61,35.59,1688373167.424
478,-28.02,38.44,1688373167.427
479,-27.48,43.67,1688373167.43
480,-20.45,44.68,1688373167.439
481,-14.03,42.08,1688373167.443
482,-12.66,38.62,1688373167.449
483,-17.13,34.51,1688373167.451
484,-20.66,32.74,1688373167.456
485,-14.35,37.36,1688373167.461
486,0.76,44.46,1688373167.465
487,16.26,53.04,1688373167.466
488,21.78,55.14,1688373167.468
489,16.77,56.18,1688373167.475
490,4.29,50.88,1688373167.478
491,-4.36,46.16,1688373167.483
492,-9.41,40.96,1688373167.492
493,-8.69,41.25,1688373167.495
494,-4.8,44.71,1688373167.496
495,5.16,52.21,1688373167.499
496,16.59,57.7,1688373167.499
497,24.63,60.62,1688373167.51
498,21.53,57.95,1688373167.513
499,10.89,50.99,1688373167.515
500,1.12,46.84,1688373167.517
501,1.51,47.56,1688373167.52
502,11.18,49.33,1688373167.528
503,20.48,49.01,1688373167.531
504,16.12,40.42,1688373167.532
505,-6.24,24.3,1688373167.536
506,-34.62,7.61,1688373167.546
507,-57.48,-3.17,1688373167.547
508,-56.65,-1.73,1688373167.55
509,-30.07,13.41,1688373167.561
510,16.37,38.62,1688373167.562
511,61.12,66.17,1688373167.564
512,83.26,85.21,1688373167.569
513,73.24,85.43,1688373167.57
514,42.7,72.84,1688373167.571
515,18.25,58.63,1688373167.579
516,19.69,57.55,1688373167.612
517,42.91,68.73,1688373167.638
518,69.16,81.71,1688373167.674
519,81.14,84.67,1688373167.674
520,78.39,79.87,1688373167.678
521,68.59,72.34,1688373167.678
522,61.23,72.19,1688373167.678
523,52.11,73.63,1688373167.678
524,38.66,70.39,1688373167.678
525,21.64,62.82,1688373167.678
526,10.49,51.1,1688373167.678
527,14.32,45.26,1688373167.678
528,31.01,45.47,1688373167.678
529,49.55,49.55,1688373167.679
530,60.11,56.29,1688373167.679
531,56.54,59.32,1688373167.679
532,47.31,60.69,1688373167.679
533,40.03,61.63,1688373167.679
534,42.51,63.39,1688373167.686
535,47.53,64.51,1688373167.687
536,50.63,63.47,1688373167.688
537,43.74,55.32,1688373167.689
538,29.42,39.59,1688373167.689
539,14.42,23.58,1688373167.689
540,-0.32,12.62,1688373167.69
541,-11.83,5.95,1688373167.69
542,-24.45,3.86,1688373167.691
543,-34.55,4.76,1688373167.695
544,-41.18,6.06,1688373167.696
545,-40.75,5.34,1688373167.697
546,-33.79,3.68,1688373167.702
547,-27.66,-2.42,1688373167.707
548,-27.3,-14.93,1688373167.71
549,-38.94,-25.46,1688373167.72
550,-54.63,-30.61,1688373167.723
551,-62.13,-25.64,1688373167.724
552,-50.27,-11.61,1688373167.726
553,-23.69,6.45,1688373167.726
554,0.32,17.67,1688373167.728
555,-0.58,17.38,1688373167.736
556,-25.46,6.96,1688373167.739
557,-60.8,-2.88,1688373167.741
558,-76.19,-5.99,1688373167.744
559,-67.11,0.5,1688373167.746
560,-37.9,8.69,1688373167.753
561,-12.98,16.34,1688373167.756
562,-3.53,17.63,1688373167.759
563,-12.77,18.97,1688373167.762
564,-25.42,18.9,1688373167.764
565,-33.64,21.96,1688373167.771
566,-28.67,22.14,1688373167.775
567,-14.89,26.79,1688373167.777
568,0.36,33.28,1688373167.781
569,7.9,41.65,1688373167.79
570,7.54,49.08,1688373167.792
571,7.07,50.45,1688373167.795
572,19.29,53.12,1688373167.797
573,47.71,57.66,1688373167.807
574,80.27,69.16,1688373167.808
575,100.57,79.8,1688373167.81
576,100.07,85.03,1688373167.813
577,89.54,81.89,1688373167.816
578,89.83,72.34,1688373167.826
579,112.0,64.44,1688373167.83
580,143.88,59.21,1688373167.832
581,159.06,52.03,1688373167.833
582,137.71,40.35,1688373167.844
583,89.79,19.22,1688373167.847
584,35.77,-10.64,1688373167.85
585,1.12,-40.03,1688373167.859
586,-7.07,-62.64,1688373167.863
587,6.82,-60.51,1688373167.864
588,35.59,-29.14,1688373167.875
589,69.13,22.5,1688373167.877
590,97.61,63.86,1688373167.879
591,101.69,73.92,1688373167.884
592,77.42,41.94,1688373167.893
593,33.46,-6.24,1688373167.895
594,-7.9,-37.61,1688373167.896
595,-30.0,-40.06,1688373167.899
596,-34.91,-27.01,1688373167.901
597,-38.87,-21.85,1688373167.903
598,-53.69,-32.74,1688373167.912
599,-69.42,-54.38,1688373167.913
600,-76.19,-66.42,1688373167.917
601,-65.2,-66.49,1688373167.927
602,-49.19,-60.73,1688373167.929
603,-42.12,-59.17,1688373167.937
604,-50.88,-59.25,1688373167.945
605,-64.84,-61.59,1688373167.946
606,-70.43,-61.7,1688373167.947
607,-64.8,-61.81,1688373167.949
608,-56.61,-60.62,1688373167.987
609,-57.26,-60.73,1688373167.999
610,-67.97,-57.84,1688373168.003
611,-80.09,-48.97,1688373168.005
612,-84.99,-44.1,1688373168.014
613,-83.62,-41.29,1688373168.015
614,-81.39,-43.42,1688373168.015
615,-82.94,-47.35,1688373168.016
616,-89.32,-49.04,1688373168.016
617,-93.86,-43.67,1688373168.017
618,-94.59,-35.74,1688373168.017
619,-90.94,-28.52,1688373168.018
620,-83.08,-22.97,1688373168.018
621,-69.56,-20.19,1688373168.018
622,-51.85,-10.64,1688373168.018
623,-33.43,-0.14,1688373168.019
624,-25.67,10.96,1688373168.019
625,-31.91,12.01,1688373168.021
626,-48.25,2.78,1688373168.027
627,-65.41,-9.74,1688373168.029
628,-75.22,-15.61,1688373168.034
629,-74.72,-14.28,1688373168.035
630,-69.16,-9.12,1688373168.039
631,-60.65,-6.56,1688373168.04
632,-53.37,-9.88,1688373168.041
633,-49.94,-15.79,1688373168.053
634,-50.74,-15.76,1688373168.056
635,-52.47,-12.77,1688373168.061
636,-52.29,-6.82,1688373168.064
637,-46.16,0.97,1688373168.069
638,-43.24,3.68,1688373168.077
639,-48.25,3.25,1688373168.078
640,-62.02,-2.27,1688373168.08
641,-72.62,-4.9,1688373168.087
642,-66.49,3.28,1688373168.091
643,-41.76,20.09,1688373168.094
644,-13.52,40.93,1688373168.095
645,4.04,49.65,1688373168.105
646,-1.01,40.86,1688373168.106
647,-21.35,21.2,1688373168.108
648,-45.18,7.1,1688373168.113
649,-59.93,2.42,1688373168.12
650,-61.34,9.16,1688373168.121
651,-50.3,20.59,1688373168.126
652,-34.22,25.93,1688373168.128
653,-20.66,29.75,1688373168.128
654,-16.7,29.93,1688373168.13
655,-26.65,29.21,1688373168.143
656,-42.95,23.37,1688373168.145
657,-54.02,13.27,1688373168.147
658,-54.16,2.74,1688373168.159
659,-42.91,-6.17,1688373168.159
660,-28.34,-11.83,1688373168.161
661,-21.92,-11.5,1688373168.165
662,-24.85,-11.36,1688373168.165
663,-34.73,-12.51,1688373168.167
664,-45.62,-12.58,1688373168.175
665,-53.08,-17.67,1688373168.179
666,-57.77,-23.33,1688373168.18
667,-55.6,-32.38,1688373168.182
668,-46.23,-35.45,1688373168.191
669,-28.92,-25.75,1688373168.193
670,-9.09,-1.77,1688373168.196
671,7.61,29.53,1688373168.198
672,16.23,53.59,1688373168.211
673,14.57,62.02,1688373168.214
674,9.05,58.35,1688373168.217
675,2.24,52.03,1688373168.22
676,-3.32,49.11,1688373168.254
677,-8.83,53.48,1688373168.257
678,-8.87,53.91,1688373168.261
679,-5.26,53.08,1688373168.265
680,-0.11,48.75,1688373168.267
681,-0.36,50.02,1688373168.271
682,-9.66,51.93,1688373168.272
683,-27.77,52.21,1688373168.273
684,-40.32,54.13,1688373168.273
685,-44.68,52.83,1688373168.273
686,-42.48,56.04,1688373168.273
687,-43.2,62.74,1688373168.273
688,-48.54,68.48,1688373168.273
689,-51.78,70.93,1688373168.273
690,-42.66,69.96,1688373168.28
691,-24.23,67.18,1688373168.283
692,-8.94,62.89,1688373168.287
693,-7.57,58.06,1688373168.296
694,-20.7,50.41,1688373168.296
695,-36.35,42.01,1688373168.301
696,-45.44,32.56,1688373168.303
697,-45.04,29.53,1688373168.312
698,-41.43,28.09,1688373168.312
699,-37.11,33.07,1688373168.314
700,-34.29,41.83,1688373168.341
701,-31.08,52.07,1688373168.367
702,-28.09,57.8,1688373168.372
703,-24.81,59.79,1688373168.374
704,-25.89,56.0,1688373168.378
705,-28.63,46.73,1688373168.378
706,-34.62,37.54,1688373168.378
707,-42.44,35.09,1688373168.379
708,-49.11,37.25,1688373168.379
709,-52.65,46.55,1688373168.388
710,-50.66,53.04,1688373168.388
711,-44.82,55.82,1688373168.389
712,-37.36,52.54,1688373168.389
713,-33.93,46.45,1688373168.389
714,-37.9,46.48,1688373168.389
715,-47.35,46.7,1688373168.389
716,-60.29,45.94,1688373168.39
717,-67.25,45.08,1688373168.391
718,-65.02,41.58,1688373168.394
719,-55.5,42.8,1688373168.404
720,-43.16,46.16,1688373168.404
721,-33.86,53.22,1688373168.407
722,-31.95,54.96,1688373168.409
723,-35.45,57.91,1688373168.409
724,-41.61,54.78,1688373168.419
725,-46.63,52.72,1688373168.424
726,-47.92,49.08,1688373168.428
727,-43.13,46.52,1688373168.43
728,-34.98,43.16,1688373168.431
729,-27.91,40.1,1688373168.437
730,-24.56,35.66,1688373168.44
731,-29.71,24.2,1688373168.446
732,-35.41,11.79,1688373168.453
733,-38.94,-2.7,1688373168.455
734,-36.35,-12.95,1688373168.457
735,-28.13,-14.93,1688373168.461
736,-19.91,-15.72,1688373168.461
737,-15.58,-16.01,1688373168.463
738,-14.86,-15.18,1688373168.474
739,-16.48,-14.32,1688373168.477
740,-20.45,-7.46,1688373168.482
741,-24.59,1.73,1688373168.488
742,-27.19,8.08,1688373168.489
743,-23.62,12.69,1688373168.493
744,-14.35,16.88,1688373168.497
745,-6.02,26.0,1688373168.499
746,-4.07,35.74,1688373168.508
747,-11.32,40.57,1688373168.511
748,-18.25,37.21,1688373168.516
749,-20.23,29.97,1688373168.516
750,-13.38,25.03,1688373168.52
751,-7.21,24.77,1688373168.524
752,-9.41,28.34,1688373168.526
753,-20.27,29.82,1688373168.528
754,-31.73,29.39,1688373168.531
755,-36.42,29.14,1688373168.546
756,-35.05,33.14,1688373168.548
757,-29.17,38.19,1688373168.558
758,-22.07,40.53,1688373168.56
759,-12.62,43.06,1688373168.56
760,-2.67,46.16,1688373168.56
761,3.61,49.98,1688373168.567
762,2.63,57.62,1688373168.568
763,-9.2,59.17,1688373168.577
764,-23.8,60.91,1688373168.579
765,-31.73,62.6,1688373168.585
766,-28.85,65.92,1688373168.585
767,-19.54,70.64,1688373168.587
768,-10.96,70.68,1688373168.596
769,-11.61,64.76,1688373168.599
770,-20.73,57.77,1688373168.603
771,-34.0,56.58,1688373168.603
772,-40.75,60.18,1688373168.605
773,-36.42,67.94,1688373168.611
774,-24.63,72.62,1688373168.614
775,-12.73,71.29,1688373168.617
776,-10.57,65.16,1688373168.621
777,-16.01,59.21,1688373168.63
778,-26.04,55.5,1688373168.634
779,-31.48,56.51,1688373168.636
780,-28.2,61.92,1688373168.646
