,Left_ch,Right_ch,time
114,-6.42,-16.62,1688373174.032
115,-5.16,-13.88,1688373174.032
116,-6.67,-10.93,1688373174.033
117,-11.21,-5.19,1688373174.033
118,-15.72,3.43,1688373174.037
119,-13.92,10.2,1688373174.039
120,-7.57,15.25,1688373174.039
121,-1.3,15.58,1688373174.043
122,-0.4,9.12,1688373174.048
123,-4.11,5.01,1688373174.053
124,-8.37,1.55,1688373174.054
125,-8.58,-0.69,1688373174.059
126,-4.26,-0.18,1688373174.061
127,-1.01,0.5,1688373174.063
128,-0.32,0.18,1688373174.072
129,-2.99,-2.31,1688373174.074
130,-7.5,-3.97,1688373174.076
131,-9.2,-6.13,1688373174.079
132,-8.08,-7.97,1688373174.089
133,-4.51,-5.63,1688373174.091
134,-2.81,0.43,1688373174.097
135,-3.14,5.59,1688373174.099
136,-5.19,9.45,1688373174.106
137,-7.03,7.1,1688373174.108
138,-7.79,5.41,1688373174.111
139,-4.54,2.85,1688373174.114
140,-1.48,0.94,1688373174.114
141,-1.69,0.97,1688373174.119
142,-4.22,-1.44,1688373174.125
143,-9.84,-3.57,1688373174.126
144,-14.06,-4.94,1688373174.129
145,-16.66,-4.44,1688373174.133
146,-15.83,-6.27,1688373174.144
147,-12.01,-5.59,1688373174.147
148,-9.12,-5.48,1688373174.149
149,-6.35,-6.06,1688373174.151
150,-5.41,-7.86,1688373174.151
151,-8.22,-12.12,1688373174.159
152,-10.75,-20.7,1688373174.161
153,-12.3,-23.8,1688373174.164
154,-10.78,-21.96,1688373174.17
155,-4.47,-15.11,1688373174.173
156,0.97,-6.53,1688373174.175
157,2.67,-2.24,1688373174.177
158,-0.4,-5.01,1688373174.182
159,-4.58,-9.84,1688373174.184
160,-8.51,-13.09,1688373174.187
161,-8.69,-11.03,1688373174.195
162,-7.39,-7.83,1688373174.221
163,-5.19,-8.87,1688373174.247
164,-5.12,-10.78,1688373174.258
165,-4.18,-11.32,1688373174.265
166,-4.29,-9.56,1688373174.266
167,-2.96,-4.22,1688373174.266
168,-3.39,-2.99,1688373174.266
169,-3.79,-5.45,1688373174.266
170,-6.85,-8.58,1688373174.267
171,-8.51,-9.2,1688373174.267
172,-10.39,-9.84,1688373174.268
173,-9.81,-11.97,1688373174.269
174,-7.54,-16.3,1688373174.269
175,-5.45,-22.93,1688373174.269
176,-5.01,-25.93,1688373174.269
177,-8.33,-26.11,1688373174.27
178,-10.06,-26.94,1688373174.271
179,-11.79,-26.86,1688373174.271
180,-9.81,-25.31,1688373174.28
181,-8.08,-27.33,1688373174.282
182,-5.37,-30.18,1688373174.288
183,-7.93,-32.63,1688373174.289
184,-11.29,-35.74,1688373174.292
185,-14.93,-38.08,1688373174.299
186,-15.65,-42.59,1688373174.304
187,-13.23,-46.59,1688373174.305
188,-8.4,-49.47,1688373174.305
189,-6.06,-48.07,1688373174.308
190,-5.77,-39.38,1688373174.315
191,-8.76,-32.35,1688373174.317
192,-13.99,-31.19,1688373174.319
193,-17.85,-36.75,1688373174.324
194,-20.55,-44.5,1688373174.334
195,-18.9,-43.96,1688373174.338
196,-13.31,-38.04,1688373174.34
197,-4.36,-28.6,1688373174.344
198,3.64,-20.48,1688373174.344
199,4.62,-19.94,1688373174.354
200,2.74,-19.87,1688373174.357
201,0.87,-11.79,1688373174.362
202,8.98,6.31,1688373174.367
203,27.51,31.8,1688373174.37
204,50.23,52.79,1688373174.373
205,67.65,64.08,1688373174.378
206,73.38,63.57,1688373174.381
207,70.32,59.46,1688373174.387
208,62.71,62.2,1688373174.39
209,60.58,68.62,1688373174.393
210,63.25,74.86,1688373174.397
211,68.15,73.92,1688373174.404
212,68.55,63.93,1688373174.407
213,62.02,54.56,1688373174.41
214,49.19,46.41,1688373174.414
215,35.99,43.13,1688373174.419
216,30.36,42.12,1688373174.422
217,31.84,40.53,1688373174.426
218,38.66,40.1,1688373174.433
219,43.78,39.2,1688373174.435
220,40.39,39.63,1688373174.438
221,31.16,39.34,1688373174.445
222,22.14,37.03,1688373174.447
223,16.91,32.38,1688373174.447
224,16.59,27.3,1688373174.459
225,18.43,21.71,1688373174.46
226,17.96,20.12,1688373174.464
227,14.32,16.98,1688373174.467
228,10.57,18.28,1688373174.474
229,9.56,15.72,1688373174.476
230,11.61,15.69,1688373174.48
231,14.28,15.33,1688373174.48
232,14.89,17.31,1688373174.485
233,13.2,18.72,1688373174.486
234,8.4,18.35,1688373174.493
235,0.29,18.32,1688373174.496
236,-7.14,17.53,1688373174.501
237,-11.32,15.65,1688373174.508
238,-11.76,13.38,1688373174.511
239,-6.6,14.6,1688373174.513
240,3.46,13.99,1688373174.517
241,12.66,18.03,1688373174.526
242,16.12,19.62,1688373174.528
243,13.49,20.81,1688373174.531
244,7.75,19.65,1688373174.538
245,2.49,20.7,1688373174.544
246,2.24,17.63,1688373174.545
247,8.26,18.97,1688373174.551
248,13.92,18.1,1688373174.554
249,19.18,18.97,1688373174.554
250,20.7,22.5,1688373174.561
251,18.5,22.97,1688373174.563
252,15.07,22.61,1688373174.589
253,9.77,19.4,1688373174.619
254,4.8,13.74,1688373174.622
255,-0.4,9.12,1688373174.655
256,-2.81,8.08,1688373174.656
257,-2.67,8.19,1688373174.656
258,-1.62,7.93,1688373174.657
259,0.29,8.11,1688373174.657
260,-0.29,7.39,1688373174.657
261,-2.96,7.97,1688373174.657
262,-4.58,10.28,1688373174.657
263,-3.93,13.92,1688373174.658
264,-0.47,17.38,1688373174.658
265,2.63,14.86,1688373174.659
266,1.44,14.39,1688373174.659
267,-2.56,11.29,1688373174.659
268,-6.71,9.59,1688373174.659
269,-7.61,9.74,1688373174.659
270,-2.45,13.74,1688373174.667
271,5.01,16.52,1688373174.67
272,10.39,20.7,1688373174.67
273,10.82,19.94,1688373174.67
274,6.78,18.03,1688373174.67
275,1.48,11.68,1688373174.671
276,-3.25,9.09,1688373174.671
277,-2.6,9.45,1688373174.671
278,-0.79,13.96,1688373174.671
279,3.64,23.44,1688373174.672
280,9.27,28.27,1688373174.672
281,11.07,27.87,1688373174.674
282,11.72,20.88,1688373174.683
283,10.1,12.22,1688373174.69
284,7.57,2.16,1688373174.691
285,7.54,-2.63,1688373174.7
286,10.71,-1.51,1688373174.704
287,14.68,3.57,1688373174.707
288,15.51,12.4,1688373174.709
289,13.45,17.85,1688373174.711
290,7.57,19.94,1688373174.721
291,0.14,14.35,1688373174.723
292,-2.78,9.77,1688373174.726
293,0.69,6.53,1688373174.728
294,7.9,6.74,1688373174.738
295,15.87,10.1,1688373174.74
296,17.09,12.87,1688373174.744
297,10.89,12.48,1688373174.753
298,1.26,12.62,1688373174.755
299,-4.54,13.96,1688373174.759
300,2.16,16.52,1688373174.759
301,21.49,27.12,1688373174.763
302,47.06,38.98,1688373174.766
303,68.23,54.23,1688373174.773
304,78.9,67.58,1688373174.776
305,80.67,81.39,1688373174.777
306,83.19,98.41,1688373174.779
307,95.99,117.05,1688373174.781
308,118.75,137.46,1688373174.793
309,144.31,155.96,1688373174.798
310,167.17,173.2,1688373174.799
311,182.36,188.7,1688373174.806
312,198.51,205.9,1688373174.807
313,215.53,225.34,1688373174.813
314,230.75,238.93,1688373174.815
315,237.53,247.34,1688373174.825
316,234.75,246.0,1688373174.826
317,225.12,240.12,1688373174.828
318,216.4,234.97,1688373174.832
319,207.24,226.24,1688373174.833
320,196.45,213.48,1688373174.835
321,177.38,194.54,1688373174.843
322,152.71,170.13,1688373174.848
323,127.62,146.84,1688373174.85
324,107.24,125.45,1688373174.86
325,88.92,105.55,1688373174.862
326,69.09,86.4,1688373174.864
327,48.83,66.89,1688373174.869
328,29.68,46.81,1688373174.869
329,15.47,31.99,1688373174.871
330,4.69,16.62,1688373174.875
331,-6.13,4.36,1688373174.877
332,-22.29,-7.5,1688373174.88
333,-38.76,-17.56,1688373174.885
334,-48.46,-25.93,1688373174.895
335,-50.66,-30.76,1688373174.899
336,-45.44,-33.9,1688373174.9
337,-43.56,-36.38,1688373174.904
338,-46.81,-41.79,1688373174.912
339,-54.88,-49.69,1688373174.916
340,-60.73,-53.87,1688373174.918
341,-62.78,-54.67,1688373174.92
342,-60.73,-46.08,1688373174.921
343,-59.07,-36.64,1688373174.931
344,-57.44,-29.64,1688373174.99
345,-53.87,-26.22,1688373174.991
346,-47.45,-27.19,1688373175.003
347,-37.72,-27.73,1688373175.003
348,-27.8,-22.32,1688373175.003
349,-19.8,-10.42,1688373175.003
350,-13.52,6.13,1688373175.003
351,-5.95,27.3,1688373175.004
352,3.82,49.19,1688373175.004
353,17.99,71.62,1688373175.004
354,38.44,94.44,1688373175.004
355,63.61,117.95,1688373175.005
356,86.62,140.35,1688373175.009
357,105.69,160.25,1688373175.009
358,116.44,178.97,1688373175.009
359,122.24,195.41,1688373175.009
360,128.73,212.72,1688373175.009
361,136.74,223.86,1688373175.009
362,141.61,230.64,1688373175.009
363,140.85,229.02,1688373175.009
364,131.87,222.42,1688373175.016
365,117.23,211.71,1688373175.017
366,101.76,198.65,1688373175.024
367,87.91,182.79,1688373175.024
368,74.72,162.67,1688373175.033
369,61.41,140.45,1688373175.035
370,51.96,120.08,1688373175.039
371,46.81,103.06,1688373175.042
372,46.3,91.66,1688373175.044
373,44.61,79.08,1688373175.055
374,38.98,66.67,1688373175.056
375,24.81,47.24,1688373175.058
376,6.67,26.58,1688373175.062
377,-10.1,7.64,1688373175.068
378,-21.2,-5.66,1688373175.072
379,-28.74,-15.18,1688373175.077
380,-34.11,-24.34,1688373175.08
381,-40.96,-37.94,1688373175.087
382,-49.87,-51.06,1688373175.09
383,-58.38,-65.34,1688373175.093
384,-65.48,-73.13,1688373175.094
385,-69.45,-78.83,1688373175.105
386,-72.81,-84.02,1688373175.106
387,-75.87,-88.78,1688373175.109
388,-79.33,-96.03,1688373175.113
389,-83.62,-100.61,1688373175.113
390,-88.09,-103.38,1688373175.115
391,-91.45,-105.15,1688373175.123
392,-92.78,-101.36,1688373175.128
393,-91.09,-95.34,1688373175.128
394,-84.89,-91.16,1688373175.143
395,-80.67,-86.26,1688373175.146
396,-79.8,-88.02,1688373175.146
397,-82.47,-90.51,1688373175.149
398,-86.15,-92.35,1688373175.157
399,-86.58,-94.62,1688373175.157
400,-83.7,-91.34,1688373175.159
401,-79.3,-89.83,1688373175.163
402,-78.18,-85.32,1688373175.167
403,-76.81,-83.37,1688373175.175
404,-74.86,-79.55,1688373175.177
405,-70.53,-78.0,1688373175.183
406,-66.46,-76.81,1688373175.185
407,-62.89,-74.9,1688373175.191
408,-62.78,-72.77,1688373175.191
409,-64.33,-67.36,1688373175.197
410,-64.4,-62.17,1688373175.201
411,-63.9,-58.96,1688373175.204
412,-61.92,-57.34,1688373175.205
413,-61.3,-60.47,1688373175.21
414,-60.08,-62.82,1688373175.213
415,-60.51,-60.8,1688373175.218
416,-58.53,-55.35,1688373175.226
417,-53.01,-51.78,1688373175.228
418,-45.18,-45.62,1688373175.231
419,-38.15,-42.26,1688373175.235
420,-34.58,-41.72,1688373175.244
421,-36.85,-41.97,1688373175.247
422,-41.76,-42.23,1688373175.248
423,-47.6,-40.28,1688373175.253
424,-48.75,-37.43,1688373175.257
425,-47.27,-31.84,1688373175.26
426,-45.0,-29.64,1688373175.29
427,-44.35,-34.33,1688373175.298
428,-46.77,-40.71,1688373175.299
429,-46.34,-43.49,1688373175.325
430,-38.69,-37.54,1688373175.357
431,-21.74,-23.22,1688373175.359
432,-4.07,-8.65,1688373175.36
433,6.71,-2.38,1688373175.36
434,4.8,-8.08,1688373175.36
435,-5.01,-18.32,1688373175.36
436,-12.95,-21.78,1688373175.361
437,-15.4,-20.09,1688373175.361
438,-13.34,-12.66,1688373175.363
439,-12.22,-7.43,1688373175.368
440,-13.92,-9.48,1688373175.37
441,-16.37,-12.3,1688373175.371
442,-16.41,-13.05,1688373175.371
443,-15.22,-14.06,1688373175.372
444,-12.51,-13.38,1688373175.372
445,-12.8,-16.44,1688373175.373
446,-12.33,-17.99,1688373175.373
447,-14.1,-17.02,1688373175.373
448,-14.86,-16.05,1688373175.373
449,-17.45,-12.66,1688373175.373
450,-19.47,-16.08,1688373175.373
451,-19.22,-18.35,1688373175.374
452,-19.33,-22.0,1688373175.374
453,-18.43,-19.69,1688373175.375
454,-16.84,-16.26,1688373175.375
455,-14.64,-9.92,1688373175.385
456,-10.02,-9.2,1688373175.387
457,-6.6,-10.53,1688373175.389
458,-5.7,-13.99,1688373175.391
459,-8.37,-20.95,1688373175.393
460,-10.57,-23.44,1688373175.401
461,-10.42,-25.53,1688373175.406
462,-5.63,-25.86,1688373175.407
463,-1.23,-22.47,1688373175.41
464,-1.37,-18.32,1688373175.418
465,-3.75,-10.96,1688373175.421
466,-6.24,-6.06,1688373175.426
467,-5.88,-4.15,1688373175.429
468,-4.69,-7.25,1688373175.435
469,-1.73,-11.5,1688373175.438
470,-2.92,-13.56,1688373175.439
471,-5.55,-10.89,1688373175.443
472,-4.87,-3.57,1688373175.446
473,-4.58,0.65,1688373175.454
474,-2.09,1.62,1688373175.461
475,-1.69,-1.23,1688373175.462
476,-2.88,-4.94,1688373175.464
477,-4.62,-6.96,1688373175.471
478,-7.75,-8.37,1688373175.475
479,-8.98,-6.92,1688373175.478
480,-12.19,-4.98,1688373175.48
481,-14.71,-5.05,1688373175.487
482,-17.85,-3.39,1688373175.487
483,-17.63,-4.26,1688373175.49
484,-13.2,-3.5,1688373175.494
485,-6.17,-2.99,1688373175.499
486,-0.79,-2.52,1688373175.502
487,0.5,-0.83,1688373175.509
488,-4.04,-0.18,1688373175.512
489,-8.47,1.48,1688373175.513
490,-11.94,3.93,1688373175.516
491,-13.31,5.77,1688373175.526
492,-13.67,3.25,1688373175.53
493,-16.98,0.11,1688373175.533
494,-21.2,-5.99,1688373175.535
495,-24.81,-12.69,1688373175.535
496,-27.8,-16.3,1688373175.542
497,-26.29,-20.45,1688373175.543
498,-15.61,-16.15,1688373175.546
499,1.51,-7.64,1688373175.549
500,21.89,5.84,1688373175.551
501,35.41,16.77,1688373175.563
502,38.51,18.61,1688373175.568
503,36.02,15.25,1688373175.577
504,33.86,11.76,1688373175.582
505,36.64,10.64,1688373175.582
506,38.84,16.88,1688373175.585
507,36.46,17.99,1688373175.594
508,26.83,16.01,1688373175.596
509,15.04,11.29,1688373175.599
510,6.82,8.37,1688373175.602
511,1.73,8.51,1688373175.604
512,0.65,8.8,1688373175.604
513,4.11,4.15,1688373175.612
514,10.02,-1.88,1688373175.615
515,16.88,-6.74,1688373175.621
516,20.41,-7.72,1688373175.623
517,17.42,-5.26,1688373175.629
518,12.08,-3.43,1688373175.638
519,7.97,-3.07,1688373175.638
520,8.98,-5.37,1688373175.638
521,11.32,-8.58,1688373175.64
522,11.94,-8.91,1688373175.648
523,7.07,-6.82,1688373175.651
524,0.29,-4.8,1688373175.654
525,-1.98,-2.2,1688373175.656
526,1.44,-1.41,1688373175.69
527,6.89,-4.22,1688373175.717
528,9.74,-6.82,1688373175.723
529,4.87,-7.86,1688373175.729
530,-2.42,-9.95,1688373175.729
531,-9.66,-12.04,1688373175.729
532,-8.37,-12.55,1688373175.729
533,-1.95,-8.37,1688373175.729
534,7.03,-3.35,1688373175.73
535,13.52,3.64,1688373175.73
536,14.75,9.23,1688373175.73
537,10.39,12.22,1688373175.73
538,1.8,11.14,1688373175.733
539,-6.45,9.16,1688373175.733
540,-11.97,9.09,1688373175.733
541,-13.77,6.35,1688373175.733
542,-11.39,5.3,1688373175.733
543,-7.14,6.35,1688373175.733
544,-1.01,9.05,1688373175.735
545,5.73,12.08,1688373175.74
546,12.73,15.04,1688373175.74
547,15.58,18.03,1688373175.744
548,13.85,13.23,1688373175.752
549,4.65,2.49,1688373175.755
550,-8.73,-14.57,1688373175.757
551,-19.54,-30.61,1688373175.769
552,-18.46,-39.63,1688373175.774
553,-3.32,-33.93,1688373175.777
554,20.59,-13.45,1688373175.788
555,39.95,11.0,1688373175.788
556,42.84,23.8,1688373175.789
557,32.81,24.27,1688373175.791
558,17.2,9.7,1688373175.801
559,8.83,-0.9,1688373175.801
560,9.63,-4.15,1688373175.803
561,12.26,-1.84,1688373175.806
562,13.02,5.77,1688373175.813
563,12.26,6.38,1688373175.815
564,10.96,2.02,1688373175.815
565,12.3,-2.34,1688373175.822
566,14.82,-3.32,1688373175.828
567,12.58,-2.42,1688373175.828
568,8.55,2.06,1688373175.829
569,5.08,6.45,1688373175.831
570,4.69,8.4,1688373175.841
571,10.35,7.36,1688373175.847
572,18.97,5.99,1688373175.849
573,25.89,1.73,1688373175.855
574,27.48,1.77,1688373175.857
575,23.37,1.69,1688373175.864
576,15.94,3.53,1688373175.866
577,9.81,6.53,1688373175.874
578,9.3,9.27,1688373175.879
579,11.97,9.2,1688373175.884
580,14.46,9.27,1688373175.886
581,15.29,7.36,1688373175.886
582,11.18,4.4,1688373175.892
583,8.51,0.87,1688373175.893
584,8.29,-0.04,1688373175.895
585,9.09,2.2,1688373175.9
586,12.77,5.63,1688373175.93
587,15.18,10.1,1688373175.932
588,17.53,15.72,1688373175.933
589,18.72,16.41,1688373175.944
590,17.67,16.41,1688373175.946
591,16.44,12.22,1688373175.95
592,14.21,7.46,1688373175.951
593,10.57,1.41,1688373175.951
594,8.73,3.46,1688373175.951
595,5.48,8.47,1688373175.951
596,2.31,15.9,1688373175.951
597,0.61,20.52,1688373175.952
598,-0.22,21.38,1688373175.962
599,0.97,21.02,1688373175.963
600,3.03,16.41,1688373175.963
601,7.54,14.78,1688373175.966
602,10.93,11.25,1688373175.968
603,12.8,7.39,1688373175.971
604,11.61,6.85,1688373175.978
605,7.0,8.47,1688373175.982
606,4.26,10.75,1688373175.986
607,4.8,11.68,1688373175.988
608,6.6,10.28,1688373175.99
609,6.45,8.65,1688373175.999
610,3.53,6.53,1688373176.001
611,-1.8,7.57,1688373176.002
612,-4.44,11.0,1688373176.013
613,-2.88,13.27,1688373176.014
614,0.94,12.91,1688373176.018
615,4.94,14.39,1688373176.024
616,4.8,11.61,1688373176.024
617,2.56,7.64,1688373176.026
618,-2.2,1.91,1688373176.033
619,-6.53,-4.07,1688373176.092
620,-7.25,-7.18,1688373176.093
621,-5.41,-3.32,1688373176.097
622,-1.05,7.46,1688373176.103
623,1.77,16.66,1688373176.103
624,1.37,19.33,1688373176.103
625,-1.55,14.32,1688373176.103
626,-1.41,8.47,1688373176.103
627,3.75,4.62,1688373176.103
628,11.36,8.37,1688373176.104
629,16.3,14.14,1688373176.104
630,14.39,19.65,1688373176.104
631,6.27,18.68,1688373176.108
632,-3.39,16.77,1688373176.108
633,-4.94,14.46,1688373176.109
634,-2.42,13.74,1688373176.11
635,3.17,12.37,1688373176.11
636,6.17,14.89,1688373176.11
637,2.42,16.77,1688373176.111
638,-2.09,17.92,1688373176.111
639,-3.64,18.68,1688373176.112
640,0.69,18.97,1688373176.118
641,10.42,16.41,1688373176.125
642,18.82,15.18,1688373176.127
643,23.15,12.12,1688373176.135
644,18.03,6.2,1688373176.139
645,9.7,-1.3,1688373176.141
646,3.28,-7.07,1688373176.144
647,-0.04,-8.98,1688373176.146
648,1.88,-4.22,1688373176.154
649,3.86,0.11,1688373176.158
650,6.13,2.96,1688373176.161
651,7.61,3.1,1688373176.161
652,8.83,2.88,1688373176.165
653,11.72,1.59,1688373176.174
654,12.01,3.79,1688373176.177
655,10.1,2.92,1688373176.178
656,8.91,1.37,1688373176.181
657,7.61,1.88,1688373176.191
658,8.37,3.75,1688373176.194
659,6.96,6.38,1688373176.198
660,2.7,5.26,1688373176.206
661,-5.99,-0.22,1688373176.207
662,-14.35,-7.28,1688373176.211
663,-16.37,-11.54,1688373176.211
664,-9.95,-13.74,1688373176.215
665,3.46,-9.77,1688373176.216
666,15.33,-7.1,1688373176.225
667,15.4,-6.89,1688373176.228
668,6.2,-8.65,1688373176.231
669,-6.67,-8.8,1688373176.234
670,-12.22,-9.7,1688373176.243
671,-6.24,-8.69,1688373176.245
672,5.52,-5.99,1688373176.251
673,13.56,-2.78,1688373176.253
674,14.6,1.12,1688373176.259
675,9.95,0.87,1688373176.263
676,5.08,-0.61,1688373176.268
677,1.33,-3.25,1688373176.268
678,-1.55,-7.36,1688373176.27
679,-3.71,-5.77,1688373176.279
680,-4.29,-0.94,1688373176.281
681,3.79,4.87,1688373176.284
682,17.09,7.46,1688373176.299
683,28.2,8.44,1688373176.301
684,31.77,6.67,1688373176.302
685,25.03,4.94,1688373176.313
686,15.07,3.14,1688373176.313
687,11.32,3.39,1688373176.315
688,12.51,5.59,1688373176.315
689,13.49,7.36,1688373176.319
690,7.39,5.84,1688373176.319
691,-0.47,4.87,1688373176.33
692,-1.77,4.87,1688373176.332
693,11.29,8.15,1688373176.334
694,31.12,17.67,1688373176.337
695,46.16,25.35,1688373176.339
696,43.96,25.06,1688373176.347
697,28.96,18.1,1688373176.351
698,11.54,6.49,1688373176.358
699,2.24,1.08,1688373176.358
700,4.69,1.05,1688373176.365
701,11.29,4.83,1688373176.368
702,17.78,11.97,1688373176.373
703,21.13,16.15,1688373176.373
704,21.89,18.97,1688373176.375
705,21.42,21.02,1688373176.382
706,19.11,21.17,1688373176.387
707,16.62,18.75,1688373176.39
708,15.61,17.6,1688373176.399
709,18.03,14.35,1688373176.399
710,22.61,13.23,1688373176.428
711,27.51,11.61,1688373176.455
712,28.42,11.29,1688373176.455
713,27.91,10.46,1688373176.458
714,26.25,13.63,1688373176.46
715,25.06,13.23,1688373176.463
716,22.39,15.9,1688373176.463
717,17.92,15.29,1688373176.465
718,12.48,12.48,1688373176.465
719,9.12,8.15,1688373176.465
720,7.86,5.16,1688373176.465
721,12.51,6.92,1688373176.466
722,19.29,12.69,1688373176.47
723,25.35,22.25,1688373176.474
724,25.75,26.32,1688373176.474
725,21.31,24.88,1688373176.474
726,10.39,20.19,1688373176.474
727,-0.36,13.13,1688373176.474
728,-4.29,12.26,1688373176.474
729,2.34,13.2,1688373176.476
730,13.63,12.95,1688373176.476
731,21.1,13.45,1688373176.479
732,17.81,7.79,1688373176.487
733,3.75,2.49,1688373176.494
734,-4.62,-2.34,1688373176.496
735,4.15,-5.63,1688373176.509
736,28.27,-7.21,1688373176.511
737,53.4,-6.89,1688373176.52
738,60.87,-4.8,1688373176.52
739,48.21,-3.1,1688373176.523
740,24.16,-1.62,1688373176.525
741,7.64,-0.76,1688373176.527
742,2.78,-0.76,1688373176.533
743,8.01,-3.35,1688373176.533
744,17.06,-0.47,1688373176.539
745,26.11,2.16,1688373176.541
746,32.89,6.96,1688373176.543
747,36.02,9.2,1688373176.571
748,30.76,7.1,1688373176.575
749,19.51,1.69,1688373176.58
750,7.36,-4.8,1688373176.585
751,0.58,-9.99,1688373176.586
752,2.88,-7.5,1688373176.587
753,12.95,0.79,1688373176.587
754,22.14,15.47,1688373176.589
755,26.68,29.32,1688373176.589
756,22.07,41.0,1688373176.589
757,12.26,44.39,1688373176.592
758,2.06,44.07,1688373176.594
759,-3.25,44.43,1688373176.598
760,-2.67,42.62,1688373176.599
761,0.61,40.57,1688373176.602
762,0.94,33.28,1688373176.613
763,-1.69,23.01,1688373176.62
764,-4.4,15.18,1688373176.621
765,-6.67,10.35,1688373176.626
766,-2.02,9.84,1688373176.626
767,7.75,16.15,1688373176.63
768,18.64,18.43,1688373176.635
769,30.54,21.96,1688373176.637
770,36.93,20.59,1688373176.645
771,38.55,18.17,1688373176.648
772,33.72,17.99,1688373176.65
773,26.76,15.58,1688373176.65
774,16.41,11.97,1688373176.653
775,7.5,7.14,1688373176.664
776,2.38,-0.22,1688373176.666
777,1.01,-5.01,1688373176.668
778,4.0,-4.9,1688373176.671
779,10.39,-2.45,1688373176.68
780,12.8,-1.48,1688373176.683
781,13.92,-0.22,1688373176.689
