,Left_ch,Right_ch,time
116,-55.86,-71.54,1688373146.357
117,-48.36,-77.6,1688373146.361
118,-42.37,-81.93,1688373146.368
119,-43.2,-81.46,1688373146.371
120,-50.05,-75.69,1688373146.373
121,-60.36,-71.51,1688373146.377
122,-67.11,-77.85,1688373146.379
123,-64.04,-86.72,1688373146.387
124,-54.85,-91.66,1688373146.39
125,-52.0,-86.9,1688373146.391
126,-62.78,-79.48,1688373146.395
127,-82.07,-74.5,1688373146.406
128,-95.45,-78.36,1688373146.408
129,-87.05,-82.87,1688373146.412
130,-59.68,-80.59,1688373146.413
131,-27.44,-66.28,1688373146.416
132,-11.36,-51.31,1688373146.422
133,-23.08,-44.93,1688373146.423
134,-50.84,-54.45,1688373146.427
135,-79.37,-72.44,1688373146.435
136,-83.33,-82.25,1688373146.44
137,-62.67,-77.57,1688373146.441
138,-28.13,-58.24,1688373146.445
139,-3.71,-37.47,1688373146.456
140,-2.13,-28.81,1688373146.462
141,-21.71,-34.11,1688373146.464
142,-41.4,-47.85,1688373146.491
143,-50.63,-61.95,1688373146.496
144,-47.67,-66.53,1688373146.5
145,-38.08,-61.09,1688373146.503
146,-33.28,-52.11,1688373146.503
147,-32.89,-40.78,1688373146.503
148,-28.67,-31.16,1688373146.504
149,-17.27,-19.8,1688373146.505
150,-1.8,-8.22,1688373146.505
151,4.0,1.73,1688373146.509
152,-3.89,2.09,1688373146.511
153,-18.93,-2.63,1688373146.514
154,-27.95,-6.2,1688373146.516
155,-19.98,-2.49,1688373146.526
156,-3.1,2.85,1688373146.528
157,11.72,4.72,1688373146.54
158,16.84,0.5,1688373146.543
159,14.28,-5.88,1688373146.544
160,14.53,-4.54,1688373146.548
161,17.56,3.5,1688373146.552
162,17.24,14.53,1688373146.552
163,10.31,16.3,1688373146.552
164,0.29,10.93,1688373146.555
165,-7.14,-0.14,1688373146.565
166,-3.1,-2.67,1688373146.567
167,6.89,3.57,1688373146.568
168,15.61,14.93,1688373146.578
169,18.86,25.67,1688373146.58
170,19.72,27.08,1688373146.583
171,22.97,24.59,1688373146.59
172,28.88,24.23,1688373146.59
173,31.73,22.65,1688373146.59
174,24.34,25.1,1688373146.6
175,10.57,24.63,1688373146.6
176,2.96,24.77,1688373146.603
177,7.68,29.53,1688373146.614
178,22.86,39.02,1688373146.615
179,33.5,43.81,1688373146.616
180,29.32,41.69,1688373146.62
181,16.77,31.73,1688373146.625
182,5.73,23.11,1688373146.626
183,2.02,18.79,1688373146.631
184,6.38,21.74,1688373146.633
185,11.94,26.9,1688373146.658
186,14.75,31.84,1688373146.685
187,16.98,35.05,1688373146.705
188,20.34,36.46,1688373146.708
189,22.47,35.37,1688373146.712
190,28.49,34.51,1688373146.712
191,37.43,37.03,1688373146.712
192,50.02,43.13,1688373146.712
193,58.31,49.19,1688373146.713
194,53.69,52.29,1688373146.713
195,39.56,46.45,1688373146.713
196,23.84,40.28,1688373146.714
197,16.3,38.01,1688373146.714
198,19.08,41.04,1688373146.714
199,24.09,42.84,1688373146.715
200,20.73,39.27,1688373146.722
201,11.21,30.4,1688373146.723
202,0.61,22.79,1688373146.723
203,-1.62,22.61,1688373146.723
204,4.4,24.85,1688373146.723
205,10.53,26.32,1688373146.723
206,12.8,25.17,1688373146.726
207,9.74,19.11,1688373146.726
208,7.32,17.63,1688373146.729
209,9.99,18.75,1688373146.737
210,17.49,18.03,1688373146.738
211,21.85,14.6,1688373146.741
212,21.82,5.45,1688373146.745
213,16.88,-3.1,1688373146.757
214,11.83,-3.82,1688373146.758
215,8.29,1.77,1688373146.761
216,9.34,11.0,1688373146.763
217,13.2,18.21,1688373146.771
218,18.72,19.98,1688373146.775
219,24.41,13.09,1688373146.781
220,28.05,9.77,1688373146.783
221,26.22,13.23,1688373146.789
222,20.84,20.09,1688373146.791
223,15.25,26.68,1688373146.797
224,9.99,27.37,1688373146.798
225,8.87,21.06,1688373146.807
226,10.06,15.4,1688373146.808
227,10.42,15.4,1688373146.811
228,10.67,21.17,1688373146.815
229,9.95,23.4,1688373146.817
230,14.53,17.96,1688373146.826
231,23.08,8.73,1688373146.829
232,28.63,-0.54,1688373146.835
233,24.23,-2.42,1688373146.835
234,8.37,1.98,1688373146.837
235,-7.72,9.34,1688373146.841
236,-8.47,13.27,1688373146.85
237,3.21,14.1,1688373146.851
238,20.23,10.46,1688373146.857
239,26.04,4.07,1688373146.858
240,19.65,-2.16,1688373146.861
241,7.21,-8.62,1688373146.865
242,-1.23,-14.14,1688373146.866
243,-5.66,-20.3,1688373146.878
244,-9.63,-19.4,1688373146.879
245,-9.05,-17.38,1688373146.881
246,-6.38,-14.28,1688373146.884
247,-2.99,-16.23,1688373146.887
248,-5.63,-24.67,1688373146.896
249,-13.77,-31.3,1688373146.901
250,-18.25,-29.17,1688373146.903
251,-10.64,-13.38,1688373146.909
252,5.3,-1.84,1688373146.91
253,15.94,-4.9,1688373146.913
254,10.82,-22.9,1688373146.92
255,-5.16,-39.85,1688373146.921
256,-19.47,-42.3,1688373146.929
257,-20.91,-26.36,1688373146.93
258,-12.04,-9.41,1688373146.934
259,-2.27,-7.61,1688373146.936
260,-1.66,-23.62,1688373146.945
261,-10.24,-44.79,1688373146.951
262,-18.53,-51.24,1688373146.955
263,-20.77,-42.15,1688373146.957
264,-12.55,-25.86,1688373146.964
265,-0.36,-13.77,1688373146.964
266,4.69,-18.61,1688373146.966
267,-2.06,-28.88,1688373146.969
268,-13.23,-34.83,1688373146.971
269,-16.66,-29.39,1688373146.973
270,-5.37,-13.7,1688373146.98
271,12.12,-1.44,1688373146.987
272,19.87,1.05,1688373146.989
273,11.58,-6.2,1688373146.991
274,-5.55,-17.02,1688373146.998
275,-17.24,-19.29,1688373147.0
276,-13.92,-15.97,1688373147.051
277,-1.44,-10.35,1688373147.065
278,8.04,-9.3,1688373147.065
279,6.82,-13.96,1688373147.069
280,-3.03,-15.83,1688373147.07
281,-9.41,-15.04,1688373147.07
282,-5.63,-8.01,1688373147.07
283,6.31,-0.47,1688373147.07
284,16.26,2.78,1688373147.07
285,16.01,1.48,1688373147.07
286,6.06,2.02,1688373147.075
287,-5.37,4.65,1688373147.076
288,-10.28,10.06,1688373147.076
289,-6.02,17.16,1688373147.076
290,1.01,18.43,1688373147.076
291,9.05,18.57,1688373147.076
292,12.98,13.77,1688373147.077
293,15.15,14.5,1688373147.077
294,16.88,22.39,1688373147.078
295,20.81,34.33,1688373147.087
296,26.25,43.74,1688373147.091
297,30.76,43.92,1688373147.092
298,30.18,34.8,1688373147.093
299,26.0,22.72,1688373147.095
300,19.47,14.86,1688373147.103
301,17.96,10.39,1688373147.131
302,19.33,7.32,1688373147.138
303,20.19,0.94,1688373147.14
304,15.36,-2.92,1688373147.143
305,11.76,-0.9,1688373147.143
306,12.58,8.37,1688373147.143
307,18.1,20.77,1688373147.143
308,20.91,26.47,1688373147.143
309,14.86,26.0,1688373147.143
310,5.23,23.94,1688373147.143
311,-1.01,26.76,1688373147.148
312,1.62,29.82,1688373147.15
313,9.56,33.1,1688373147.158
314,17.53,29.57,1688373147.159
315,20.45,25.31,1688373147.161
316,22.47,21.38,1688373147.164
317,24.23,21.17,1688373147.167
318,26.9,20.37,1688373147.176
319,24.41,10.2,1688373147.178
320,18.68,0.04,1688373147.181
321,7.25,-3.17,1688373147.183
322,-2.92,-0.61,1688373147.193
323,-2.52,12.44,1688373147.196
324,14.57,24.7,1688373147.2
325,45.44,34.37,1688373147.2
326,66.24,39.49,1688373147.202
327,57.19,36.75,1688373147.211
328,20.73,26.76,1688373147.215
329,-18.03,15.18,1688373147.215
330,-26.76,8.94,1688373147.225
331,0.4,12.37,1688373147.228
332,38.84,27.3,1688373147.234
333,60.18,39.05,1688373147.236
334,56.22,49.65,1688373147.241
335,45.94,56.11,1688373147.244
336,46.7,69.74,1688373147.249
337,62.28,87.45,1688373147.252
338,79.19,100.75,1688373147.252
339,85.28,105.76,1688373147.259
340,76.99,96.89,1688373147.263
341,62.31,80.52,1688373147.267
342,43.24,61.05,1688373147.267
343,30.51,51.82,1688373147.278
344,32.45,49.4,1688373147.279
345,51.13,59.28,1688373147.283
346,74.03,72.62,1688373147.288
347,85.14,81.86,1688373147.29
348,72.52,81.96,1688373147.296
349,47.82,69.85,1688373147.299
350,25.21,56.87,1688373147.303
351,16.95,41.58,1688373147.303
352,16.26,34.87,1688373147.305
353,20.73,33.64,1688373147.313
354,28.45,39.99,1688373147.315
355,45.51,48.57,1688373147.318
356,63.75,51.35,1688373147.321
357,67.07,48.83,1688373147.332
358,52.4,42.05,1688373147.333
359,30.51,40.35,1688373147.335
360,23.51,47.49,1688373147.338
361,37.39,58.49,1688373147.348
362,54.99,58.96,1688373147.349
363,51.46,46.19,1688373147.351
364,25.71,27.44,1688373147.355
365,-1.41,17.96,1688373147.357
366,-7.75,21.2,1688373147.366
367,11.58,35.56,1688373147.397
368,37.14,45.8,1688373147.422
369,50.95,41.43,1688373147.435
370,47.92,33.36,1688373147.442
371,38.84,27.91,1688373147.442
372,34.4,31.05,1688373147.443
373,33.32,36.93,1688373147.443
374,28.6,39.23,1688373147.443
375,17.56,33.46,1688373147.443
376,5.99,23.87,1688373147.444
377,6.67,22.65,1688373147.445
378,17.09,28.96,1688373147.448
379,32.35,43.34,1688373147.448
380,41.94,58.71,1688373147.449
381,42.05,62.82,1688373147.449
382,36.24,56.51,1688373147.449
383,31.37,45.98,1688373147.451
384,29.42,35.23,1688373147.451
385,26.65,31.3,1688373147.451
386,25.71,33.93,1688373147.451
387,28.38,42.7,1688373147.451
388,39.81,48.61,1688373147.457
389,53.48,57.12,1688373147.459
390,62.6,60.04,1688373147.46
391,54.85,59.28,1688373147.464
392,34.26,50.56,1688373147.473
393,11.07,36.42,1688373147.476
394,3.53,21.92,1688373147.482
395,18.72,13.02,1688373147.483
396,48.07,18.68,1688373147.489
397,66.57,34.11,1688373147.493
398,57.44,52.76,1688373147.497
399,29.89,62.35,1688373147.497
400,10.85,63.72,1688373147.5
401,22.43,54.88,1688373147.508
402,53.73,43.7,1688373147.511
403,64.01,27.59,1688373147.513
404,29.68,9.45,1688373147.524
405,-26.43,-1.98,1688373147.526
406,-49.91,14.32,1688373147.528
407,-1.84,59.97,1688373147.532
408,102.12,118.89,1688373147.532
409,195.95,154.26,1688373147.541
410,215.78,140.06,1688373147.546
411,156.93,76.7,1688373147.551
412,74.97,9.66,1688373147.551
413,35.23,-11.47,1688373147.559
414,66.93,24.52,1688373147.561
415,135.59,81.96,1688373147.567
416,180.95,111.79,1688373147.568
417,168.04,89.75,1688373147.579
418,117.23,41.61,1688373147.579
419,77.2,13.85,1688373147.582
420,86.0,25.35,1688373147.586
421,127.47,58.92,1688373147.586
422,161.01,75.69,1688373147.588
423,145.47,57.59,1688373147.595
424,84.6,17.34,1688373147.598
425,16.95,-15.97,1688373147.602
426,-11.39,-24.16,1688373147.61
427,10.39,-2.78,1688373147.611
428,51.28,18.43,1688373147.616
429,65.02,12.84,1688373147.618
430,33.68,-20.37,1688373147.62
431,-12.48,-60.51,1688373147.627
432,-32.96,-71.33,1688373147.63
433,-10.93,-45.72,1688373147.636
434,23.26,-5.26,1688373147.637
435,35.45,11.83,1688373147.64
436,16.08,-1.12,1688373147.648
437,-7.14,-24.74,1688373147.651
438,-13.38,-39.02,1688373147.654
439,-3.64,-36.53,1688373147.665
440,-3.07,-36.35,1688373147.667
441,-29.61,-51.89,1688373147.669
442,-67.32,-78.39,1688373147.68
443,-87.73,-94.66,1688373147.681
444,-70.89,-88.96,1688373147.683
445,-32.53,-66.57,1688373147.687
446,-3.14,-48.54,1688373147.692
447,-13.34,-45.08,1688373147.698
448,-52.4,-54.05,1688373147.698
449,-87.55,-57.44,1688373147.7
450,-88.13,-44.79,1688373147.707
451,-58.13,-27.8,1688373147.708
452,-25.42,-20.45,1688373147.716
453,-13.7,-29.24,1688373147.718
454,-20.55,-41.83,1688373147.721
455,-23.91,-42.91,1688373147.723
456,-17.31,-34.51,1688373147.724
457,-9.77,-26.04,1688373147.725
458,-12.98,-25.21,1688373147.734
459,-26.4,-28.49,1688373147.771
460,-37.0,-26.9,1688373147.802
461,-34.73,-17.02,1688373147.823
462,-25.1,-6.92,1688373147.83
463,-17.78,-4.54,1688373147.83
464,-16.52,-9.48,1688373147.831
465,-16.98,-15.22,1688373147.831
466,-17.49,-16.01,1688373147.832
467,-18.5,-9.3,1688373147.832
468,-21.38,-2.92,1688373147.832
469,-24.63,1.55,1688373147.832
470,-24.81,0.4,1688373147.832
471,-22.25,-1.84,1688373147.842
472,-18.61,-3.32,1688373147.842
473,-19.15,-1.91,1688373147.842
474,-21.06,0.32,1688373147.842
475,-21.31,0.5,1688373147.842
476,-16.48,-0.14,1688373147.842
477,-7.61,2.49,1688373147.843
478,-0.94,10.57,1688373147.843
479,2.09,23.33,1688373147.843
480,3.28,40.17,1688373147.843
481,8.65,53.87,1688373147.843
482,18.72,58.13,1688373147.843
483,27.87,54.92,1688373147.843
484,31.16,44.25,1688373147.843
485,25.13,37.29,1688373147.846
486,17.81,34.51,1688373147.848
487,11.32,35.41,1688373147.856
488,11.36,35.77,1688373147.856
489,13.52,29.5,1688373147.858
490,16.08,20.41,1688373147.863
491,14.6,9.99,1688373147.866
492,11.43,3.5,1688373147.873
493,6.64,0.87,1688373147.876
494,0.54,2.31,1688373147.88
495,-4.54,4.11,1688373147.882
496,-7.68,5.26,1688373147.884
497,-10.53,4.15,1688373147.896
498,-11.25,0.36,1688373147.897
499,-12.22,-0.9,1688373147.899
500,-12.73,-1.3,1688373147.908
501,-11.07,0.54,1688373147.908
502,-11.72,3.79,1688373147.911
503,-16.19,6.42,1688373147.915
504,-22.83,6.17,1688373147.918
505,-33.39,5.45,1688373147.921
506,-40.24,3.64,1688373147.927
507,-35.7,0.11,1688373147.935
508,-20.12,-4.44,1688373147.935
509,0.07,-7.72,1688373147.943
510,14.17,-11.47,1688373147.945
511,13.59,-9.45,1688373147.952
512,0.76,-6.96,1688373147.952
513,-16.26,-6.2,1688373147.953
514,-28.42,-7.61,1688373147.961
515,-31.01,-11.07,1688373147.964
516,-26.43,-11.47,1688373147.968
517,-17.74,-9.23,1688373147.971
518,-7.83,-5.84,1688373147.978
519,-2.06,-3.25,1688373147.981
520,-2.7,-5.59,1688373147.983
521,-9.84,-6.53,1688373147.986
522,-18.79,-5.91,1688373147.988
523,-21.6,-3.43,1688373147.995
524,-17.2,1.05,1688373147.998
525,-7.86,4.26,1688373148.006
526,2.06,5.19,1688373148.007
527,8.87,5.01,1688373148.015
528,12.26,6.2,1688373148.02
529,11.47,10.02,1688373148.02
530,11.68,14.03,1688373148.022
531,13.09,22.29,1688373148.027
532,16.59,29.28,1688373148.033
533,25.78,40.93,1688373148.036
534,40.03,52.61,1688373148.038
535,56.04,65.16,1688373148.04
536,74.9,75.87,1688373148.046
537,93.18,85.68,1688373148.049
538,111.5,100.5,1688373148.056
539,128.16,115.97,1688373148.057
540,144.17,132.2,1688373148.067
541,156.14,146.22,1688373148.068
542,163.35,158.45,1688373148.071
543,166.49,169.95,1688373148.071
544,167.21,182.86,1688373148.075
545,164.4,195.59,1688373148.084
546,158.7,199.56,1688373148.085
547,147.34,199.77,1688373148.087
548,136.6,195.05,1688373148.091
549,131.33,193.68,1688373148.103
550,131.98,189.96,1688373148.156
551,130.5,187.15,1688373148.166
552,120.51,176.41,1688373148.167
553,96.1,159.96,1688373148.174
554,64.29,138.04,1688373148.174
555,36.38,118.06,1688373148.175
556,20.37,98.95,1688373148.175
557,9.2,79.55,1688373148.175
558,-2.85,60.73,1688373148.175
559,-23.8,41.97,1688373148.176
560,-45.51,22.65,1688373148.176
561,-58.56,9.12,1688373148.177
562,-58.56,-3.86,1688373148.178
563,-56.79,-17.89,1688373148.178
564,-67.83,-35.01,1688373148.179
565,-92.06,-48.72,1688373148.179
566,-116.22,-61.63,1688373148.18
567,-119.94,-65.12,1688373148.18
568,-105.48,-71.69,1688373148.18
569,-85.14,-84.42,1688373148.181
570,-79.26,-103.85,1688373148.187
571,-88.02,-118.78,1688373148.189
572,-101.4,-116.01,1688373148.193
573,-108.76,-102.45,1688373148.197
574,-107.42,-80.52,1688373148.199
575,-100.54,-73.31,1688373148.207
576,-90.69,-84.99,1688373148.211
577,-79.62,-104.65,1688373148.215
578,-67.47,-118.67,1688373148.215
579,-59.17,-116.55,1688373148.217
580,-49.73,-97.43,1688373148.225
581,-40.17,-72.37,1688373148.229
582,-36.82,-62.53,1688373148.229
583,-48.18,-77.93,1688373148.241
584,-70.86,-105.58,1688373148.241
585,-86.18,-130.79,1688373148.245
586,-81.64,-140.42,1688373148.247
587,-65.3,-130.28,1688373148.25
588,-64.87,-123.76,1688373148.251
589,-93.58,-120.01,1688373148.261
590,-123.22,-116.01,1688373148.264
591,-113.48,-91.63,1688373148.264
592,-62.06,-61.99,1688373148.268
593,-22.32,-49.29,1688373148.278
594,-52.5,-84.96,1688373148.28
595,-148.82,-156.0,1688373148.286
596,-238.32,-212.83,1688373148.288
597,-249.61,-211.02,1688373148.294
598,-179.43,-149.5,1688373148.296
599,-94.37,-77.31,1688373148.299
600,-59.97,-44.1,1688373148.301
601,-83.26,-67.4,1688373148.303
602,-116.33,-109.95,1688373148.309
603,-117.59,-130.68,1688373148.313
604,-96.97,-111.57,1688373148.316
605,-93.03,-81.75,1688373148.32
606,-118.85,-70.68,1688373148.33
607,-152.14,-83.41,1688373148.33
608,-150.69,-103.46,1688373148.333
609,-106.95,-106.88,1688373148.338
610,-50.48,-88.85,1688373148.346
611,-21.74,-68.37,1688373148.349
612,-40.1,-67.86,1688373148.351
613,-86.44,-87.01,1688373148.354
614,-126.82,-108.29,1688373148.356
615,-133.78,-108.22,1688373148.364
616,-104.21,-77.1,1688373148.368
617,-57.84,-34.08,1688373148.373
618,-17.89,-4.54,1688373148.381
619,-0.04,-2.67,1688373148.381
620,-8.55,-23.8,1688373148.41
621,-31.8,-44.5,1688373148.417
622,-59.07,-52.36,1688373148.417
623,-77.93,-46.16,1688373148.419
624,-77.42,-42.05,1688373148.421
625,-52.36,-41.76,1688373148.426
626,-8.98,-39.85,1688373148.426
627,35.92,-22.5,1688373148.426
628,60.91,5.7,1688373148.427
629,59.86,37.21,1688373148.427
630,41.97,53.98,1688373148.427
631,27.01,59.93,1688373148.427
632,28.81,59.43,1688373148.436
633,49.83,66.35,1688373148.439
634,80.88,81.35,1688373148.445
635,108.43,91.56,1688373148.445
636,121.09,92.35,1688373148.449
637,110.74,80.7,1688373148.451
638,84.92,58.74,1688373148.455
639,60.29,40.28,1688373148.461
640,53.01,36.38,1688373148.463
641,60.65,47.45,1688373148.497
642,70.71,63.75,1688373148.521
643,69.88,71.62,1688373148.521
644,60.29,67.07,1688373148.528
645,52.29,56.58,1688373148.531
646,56.22,49.04,1688373148.539
647,67.61,52.94,1688373148.541
648,76.23,57.59,1688373148.541
649,76.16,59.35,1688373148.541
650,71.58,51.31,1688373148.541
651,73.6,43.99,1688373148.541
652,86.54,37.68,1688373148.541
653,104.61,38.76,1688373148.541
654,120.95,46.91,1688373148.542
655,134.72,63.47,1688373148.542
656,150.08,77.31,1688373148.542
657,173.59,82.0,1688373148.542
658,198.83,72.23,1688373148.543
659,219.32,59.25,1688373148.543
660,231.4,60.22,1688373148.545
661,240.99,84.6,1688373148.551
662,256.64,127.62,1688373148.556
663,277.45,180.7,1688373148.558
664,294.11,235.33,1688373148.564
665,303.01,303.52,1688373148.567
666,313.25,386.78,1688373148.574
667,345.38,480.86,1688373148.576
668,408.85,570.58,1688373148.578
669,497.66,590.77,1688373148.583
670,590.09,590.77,1688373148.583
671,590.77,590.77,1688373148.591
672,590.77,590.77,1688373148.596
673,590.77,590.77,1688373148.597
674,590.77,590.77,1688373148.599
675,590.77,590.77,1688373148.607
676,590.77,590.77,1688373148.61
677,590.77,590.77,1688373148.616
678,590.77,590.77,1688373148.617
679,590.77,590.77,1688373148.62
680,590.77,590.77,1688373148.626
681,590.77,590.77,1688373148.63
682,590.77,590.77,1688373148.634
683,590.77,590.77,1688373148.634
684,590.77,590.77,1688373148.643
685,590.77,590.77,1688373148.645
686,590.77,590.77,1688373148.648
687,590.77,590.77,1688373148.653
688,590.77,590.77,1688373148.656
689,590.77,590.77,1688373148.661
690,554.35,590.77,1688373148.669
691,474.51,520.53,1688373148.67
692,384.62,435.42,1688373148.679
693,280.62,335.93,1688373148.679
694,170.89,235.62,1688373148.681
695,63.9,145.47,1688373148.684
696,-18.82,72.52,1688373148.687
697,-66.49,14.82,1688373148.69
698,-84.96,-44.5,1688373148.699
699,-98.91,-114.35,1688373148.701
700,-130.75,-200.85,1688373148.704
701,-190.69,-296.85,1688373148.715
702,-263.78,-374.99,1688373148.717
703,-327.93,-420.28,1688373148.719
704,-365.54,-432.11,1688373148.726
705,-377.66,-424.07,1688373148.726
706,-373.69,-427.02,1688373148.73
707,-364.49,-454.72,1688373148.734
708,-352.27,-491.86,1688373148.74
709,-342.17,-519.88,1688373148.741
710,-338.6,-530.3,1688373148.749
711,-348.84,-527.27,1688373148.75
712,-368.64,-527.05,1688373148.755
713,-388.73,-535.6,1688373148.757
714,-395.76,-544.79,1688373148.759
715,-385.3,-539.46,1688373148.76
716,-361.54,-517.17,1688373148.766
717,-338.64,-485.87,1688373148.768
718,-326.7,-462.58,1688373148.771
719,-322.09,-452.01,1688373148.774
720,-312.17,-444.62,1688373148.776
721,-291.91,-431.53,1688373148.784
722,-264.93,-407.15,1688373148.786
723,-245.42,-383.5,1688373148.789
724,-241.03,-369.9,1688373148.791
725,-246.69,-367.45,1688373148.795
726,-249.68,-366.84,1688373148.802
727,-246.36,-362.29,1688373148.805
728,-241.42,-354.61,1688373148.807
729,-240.52,-346.5,1688373148.818
730,-243.98,-338.31,1688373148.821
731,-241.35,-328.83,1688373148.827
732,-232.08,-314.98,1688373148.829
733,-218.96,-300.67,1688373148.836
734,-212.18,-290.57,1688373148.865
735,-214.2,-284.01,1688373148.89
736,-219.97,-281.23,1688373148.907
737,-223.25,-279.75,1688373148.91
738,-218.02,-275.82,1688373148.91
739,-204.71,-264.57,1688373148.911
740,-188.85,-249.1,1688373148.911
741,-176.77,-233.24,1688373148.911
742,-169.3,-219.97,1688373148.911
743,-164.47,-213.26,1688373148.913
744,-163.17,-207.13,1688373148.913
745,-161.66,-200.28,1688373148.913
746,-162.74,-195.52,1688373148.916
747,-164.11,-189.28,1688373148.916
748,-160.32,-182.93,1688373148.916
749,-145.72,-173.99,1688373148.916
750,-127.47,-161.8,1688373148.916
751,-112.69,-149.14,1688373148.917
752,-107.13,-139.88,1688373148.917
753,-106.59,-131.19,1688373148.918
754,-105.62,-123.07,1688373148.929
755,-100.43,-118.24,1688373148.93
756,-93.07,-113.88,1688373148.933
757,-88.02,-109.41,1688373148.944
758,-84.34,-102.05,1688373148.946
759,-75.98,-90.65,1688373148.948
760,-64.62,-79.95,1688373148.949
761,-52.68,-77.67,1688373148.952
762,-45.98,-80.95,1688373148.953
763,-46.23,-83.66,1688373148.96
764,-52.4,-80.92,1688373148.961
765,-57.73,-72.48,1688373148.968
766,-61.34,-65.27,1688373148.969
767,-61.16,-64.73,1688373148.976
768,-60.18,-74.39,1688373148.977
769,-62.13,-85.71,1688373148.978
770,-66.49,-92.03,1688373148.981
771,-71.9,-94.22,1688373148.985
772,-72.16,-87.84,1688373148.996
773,-63.9,-77.53,1688373148.997
774,-50.66,-64.51,1688373149.0
775,-36.56,-54.99,1688373149.002
776,-27.33,-47.09,1688373149.01
777,-22.43,-45.65,1688373149.012
778,-19.65,-44.46,1688373149.016
779,-14.39,-39.88,1688373149.021
780,-7.57,-31.08,1688373149.024
781,3.89,-18.57,1688373149.063
782,12.33,-8.91,1688373149.066
783,15.83,-4.69,1688373149.066
