,Left_ch,Right_ch,time
92,-18.21,74.72,1688373475.771
93,-19.18,98.37,1688373475.775
94,-15.72,114.2,1688373475.781
95,-16.84,114.31,1688373475.781
96,-13.49,105.15,1688373475.788
97,-8.11,106.27,1688373475.792
98,1.19,124.48,1688373475.795
99,6.45,154.77,1688373475.797
100,8.22,180.84,1688373475.805
101,-0.22,195.84,1688373475.81
102,-10.28,193.71,1688373475.814
103,-17.31,190.83,1688373475.822
104,-14.57,190.83,1688373475.825
105,-6.09,198.44,1688373475.825
106,1.91,207.42,1688373475.827
107,4.44,214.2,1688373475.841
108,-3.68,215.86,1688373475.843
109,-14.39,215.96,1688373475.843
110,-17.06,216.65,1688373475.845
111,-13.96,219.46,1688373475.849
112,-4.22,224.83,1688373475.85
113,1.84,226.82,1688373475.858
114,2.16,229.13,1688373475.859
115,-1.05,226.85,1688373475.864
116,-6.35,222.31,1688373475.864
117,-11.97,217.01,1688373475.869
118,-19.87,210.41,1688373475.869
119,-32.38,204.32,1688373475.877
120,-40.64,201.0,1688373475.883
121,-34.4,207.92,1688373475.893
122,-13.85,219.61,1688373475.897
123,16.84,235.33,1688373475.9
124,38.51,244.31,1688373475.902
125,45.58,242.72,1688373475.902
126,35.66,233.67,1688373475.911
127,26.36,228.51,1688373475.912
128,24.74,229.38,1688373475.936
129,31.01,238.68,1688373475.963
130,38.37,243.37,1688373475.964
131,40.28,242.25,1688373475.984
132,40.1,235.22,1688373475.984
133,43.27,228.8,1688373475.984
134,57.62,223.61,1688373475.986
135,78.72,219.43,1688373475.986
136,103.13,221.34,1688373475.986
137,115.32,229.74,1688373475.986
138,115.5,251.16,1688373475.987
139,108.25,281.27,1688373475.987
140,102.81,307.01,1688373475.987
141,105.22,318.19,1688373475.987
142,114.74,311.52,1688373475.988
143,125.2,295.87,1688373475.988
144,125.89,283.47,1688373475.998
145,124.55,277.3,1688373475.998
146,119.9,277.01,1688373475.998
147,117.7,275.71,1688373475.998
148,111.32,264.57,1688373475.998
149,97.65,246.18,1688373476.003
150,74.97,221.62,1688373476.004
151,51.13,204.75,1688373476.005
152,29.32,192.06,1688373476.017
153,18.21,185.1,1688373476.017
154,10.82,171.86,1688373476.021
155,5.95,150.84,1688373476.027
156,-3.35,123.97,1688373476.031
157,-13.56,104.83,1688373476.034
158,-19.04,102.16,1688373476.035
159,-20.16,111.17,1688373476.042
160,-17.45,118.31,1688373476.043
161,-17.27,118.82,1688373476.045
162,-26.54,109.19,1688373476.051
163,-40.21,98.55,1688373476.054
164,-51.71,93.03,1688373476.059
165,-59.28,86.87,1688373476.091
166,-58.2,80.45,1688373476.092
167,-56.65,73.06,1688373476.095
168,-52.43,69.16,1688373476.104
169,-48.75,71.04,1688373476.104
170,-43.02,72.99,1688373476.107
171,-42.48,71.22,1688373476.11
172,-47.06,64.11,1688373476.11
173,-57.98,58.16,1688373476.11
174,-67.72,56.0,1688373476.11
175,-70.39,61.05,1688373476.11
176,-63.9,70.43,1688373476.11
177,-58.06,79.55,1688373476.113
178,-54.23,82.0,1688373476.113
179,-56.11,79.01,1688373476.122
180,-57.05,68.73,1688373476.124
181,-56.15,56.87,1688373476.129
182,-50.63,48.07,1688373476.129
183,-48.97,44.5,1688373476.131
184,-47.71,42.88,1688373476.138
185,-49.01,39.56,1688373476.142
186,-44.32,37.79,1688373476.147
187,-40.57,38.04,1688373476.15
188,-37.68,41.97,1688373476.155
189,-38.04,49.51,1688373476.16
190,-43.02,57.66,1688373476.164
191,-46.88,59.5,1688373476.166
192,-49.37,52.18,1688373476.173
193,-52.47,46.16,1688373476.177
194,-51.67,43.02,1688373476.181
195,-49.69,45.69,1688373476.182
196,-46.52,51.85,1688373476.184
197,-39.92,55.42,1688373476.191
198,-33.21,54.27,1688373476.195
199,-28.09,50.59,1688373476.198
200,-23.04,52.03,1688373476.207
201,-24.45,52.65,1688373476.207
202,-28.67,55.78,1688373476.212
203,-36.42,53.55,1688373476.214
204,-40.68,49.37,1688373476.214
205,-40.46,45.04,1688373476.215
206,-37.47,42.01,1688373476.226
207,-35.41,41.04,1688373476.231
208,-35.37,43.06,1688373476.232
209,-35.01,44.71,1688373476.235
210,-28.45,44.43,1688373476.243
211,-22.0,43.42,1688373476.245
212,-19.44,39.67,1688373476.25
213,-22.43,39.27,1688373476.252
214,-30.98,38.84,1688373476.261
215,-36.17,41.11,1688373476.265
216,-34.58,42.44,1688373476.269
217,-28.05,40.93,1688373476.27
218,-25.89,37.14,1688373476.279
219,-29.03,30.47,1688373476.282
220,-37.36,24.23,1688373476.308
221,-42.33,21.89,1688373476.334
222,-43.7,19.18,1688373476.341
223,-38.33,23.8,1688373476.342
224,-30.43,27.66,1688373476.346
225,-27.23,29.28,1688373476.349
226,-24.77,25.86,1688373476.349
227,-28.81,18.17,1688373476.349
228,-31.52,8.8,1688373476.35
229,-33.75,6.89,1688373476.35
230,-32.06,11.97,1688373476.35
231,-30.47,19.22,1688373476.352
232,-30.47,26.9,1688373476.352
233,-34.33,27.95,1688373476.353
234,-41.18,22.5,1688373476.353
235,-44.53,17.85,1688373476.354
236,-41.0,16.73,1688373476.354
237,-29.17,18.72,1688373476.355
238,-15.07,26.14,1688373476.355
239,-3.39,31.73,1688373476.355
240,-2.96,30.9,1688373476.358
241,-9.84,21.49,1688373476.368
242,-22.0,10.28,1688373476.374
243,-28.31,-1.15,1688373476.375
244,-29.93,-8.22,1688373476.376
245,-24.63,-11.9,1688373476.384
246,-19.44,-16.66,1688373476.388
247,-14.21,-20.95,1688373476.392
248,-15.76,-23.62,1688373476.399
249,-17.38,-21.74,1688373476.4
250,-20.19,-14.17,1688373476.405
251,-17.34,-3.82,1688373476.407
252,-17.53,0.87,1688373476.407
253,-14.39,-1.91,1688373476.412
254,-18.82,-8.83,1688373476.421
255,-22.97,-17.02,1688373476.426
256,-26.97,-19.54,1688373476.428
257,-31.16,-20.7,1688373476.435
258,-30.11,-19.54,1688373476.437
259,-32.02,-18.68,1688373476.443
260,-28.99,-17.89,1688373476.443
261,-20.12,-10.85,1688373476.454
262,-7.72,-4.4,1688373476.455
263,2.92,-0.25,1688373476.457
264,6.49,2.24,1688373476.46
265,4.22,1.15,1688373476.463
266,-3.28,-0.58,1688373476.471
267,-9.77,-2.67,1688373476.474
268,-16.26,-6.27,1688373476.479
269,-21.42,-8.83,1688373476.48
270,-27.62,-9.38,1688373476.488
271,-30.11,-5.73,1688373476.488
272,-27.91,-1.48,1688373476.492
273,-17.56,2.92,1688373476.497
274,-8.37,2.06,1688373476.498
275,-2.56,-1.77,1688373476.504
276,-2.7,-5.16,1688373476.507
277,-11.5,-8.58,1688373476.512
278,-20.37,-5.45,1688373476.515
279,-25.24,-4.9,1688373476.522
280,-24.2,-5.91,1688373476.525
281,-17.92,-7.1,1688373476.529
282,-13.67,-10.53,1688373476.532
283,-9.95,-12.8,1688373476.533
284,-12.8,-14.17,1688373476.54
285,-15.43,-15.4,1688373476.543
286,-15.58,-17.49,1688373476.544
287,-12.98,-13.88,1688373476.547
288,-6.06,-9.59,1688373476.55
289,-1.84,-3.21,1688373476.558
290,-1.59,0.83,1688373476.564
291,-6.27,1.33,1688373476.565
292,-14.28,-0.47,1688373476.568
293,-17.09,-0.87,1688373476.577
294,-13.81,-0.72,1688373476.579
295,-5.23,0.47,1688373476.582
296,0.54,-0.47,1688373476.584
297,-3.86,-5.01,1688373476.594
298,-18.21,-8.22,1688373476.599
299,-34.87,-13.16,1688373476.603
300,-42.12,-16.88,1688373476.611
301,-37.97,-19.11,1688373476.614
302,-26.07,-23.26,1688373476.615
303,-18.72,-25.82,1688373476.615
304,-18.64,-22.14,1688373476.618
305,-23.76,-15.65,1688373476.627
306,-26.14,-4.44,1688373476.627
307,-17.2,5.81,1688373476.632
308,-5.88,15.65,1688373476.637
309,7.75,19.4,1688373476.638
310,13.99,23.44,1688373476.65
311,11.47,23.76,1688373476.675
312,4.22,25.71,1688373476.702
313,-2.88,24.48,1688373476.705
314,-6.82,18.5,1688373476.733
315,-7.97,10.82,1688373476.744
316,-7.14,4.98,1688373476.744
317,-6.17,4.9,1688373476.744
318,-7.64,10.71,1688373476.745
319,-7.43,17.92,1688373476.745
320,-3.64,26.86,1688373476.745
321,1.98,34.37,1688373476.746
322,7.28,42.55,1688373476.751
323,8.47,51.21,1688373476.751
324,4.98,52.72,1688373476.751
325,0.18,51.75,1688373476.751
326,-4.4,48.57,1688373476.751
327,-4.15,45.11,1688373476.751
328,2.85,43.49,1688373476.752
329,9.41,41.18,1688373476.753
330,17.38,39.31,1688373476.756
331,17.02,40.71,1688373476.756
332,15.61,41.9,1688373476.757
333,10.85,43.09,1688373476.757
334,9.56,41.51,1688373476.757
335,11.83,37.72,1688373476.757
336,12.84,37.61,1688373476.757
337,9.56,40.06,1688373476.757
338,8.91,45.04,1688373476.76
339,9.88,45.51,1688373476.76
340,14.89,43.27,1688373476.766
341,22.21,39.99,1688373476.769
342,24.95,39.27,1688373476.77
343,23.94,41.36,1688373476.775
344,19.94,41.11,1688373476.786
345,15.61,33.21,1688373476.788
346,15.51,19.0,1688373476.792
347,16.48,4.72,1688373476.793
348,22.29,-0.58,1688373476.794
349,25.46,5.99,1688373476.796
350,25.64,18.39,1688373476.805
351,22.75,31.77,1688373476.809
352,15.69,36.24,1688373476.814
353,14.42,34.94,1688373476.819
354,17.2,31.73,1688373476.82
355,23.91,33.32,1688373476.822
356,27.12,35.3,1688373476.824
357,26.58,40.28,1688373476.825
358,21.53,43.06,1688373476.83
359,15.9,43.49,1688373476.84
360,13.38,44.32,1688373476.846
361,16.15,44.03,1688373476.848
362,23.73,42.62,1688373476.858
363,26.72,37.11,1688373476.86
364,29.57,32.17,1688373476.861
365,28.63,29.97,1688373476.864
366,25.46,32.2,1688373476.872
367,24.02,38.58,1688373476.872
368,20.45,45.9,1688373476.877
369,18.72,49.44,1688373476.881
370,16.23,50.34,1688373476.882
371,18.1,51.82,1688373476.891
372,22.68,52.9,1688373476.895
373,26.4,57.66,1688373476.896
374,25.49,56.07,1688373476.896
375,22.03,54.09,1688373476.899
376,14.71,49.33,1688373476.911
377,10.13,48.36,1688373476.913
378,13.2,52.36,1688373476.917
379,16.15,61.95,1688373476.92
380,23.8,67.18,1688373476.925
381,27.87,69.52,1688373476.93
382,27.62,68.87,1688373476.934
383,24.85,63.25,1688373476.935
384,25.78,62.71,1688373476.936
385,28.42,66.46,1688373476.944
386,38.48,78.21,1688373476.949
387,48.46,93.07,1688373476.951
388,58.16,112.47,1688373476.954
389,65.02,131.66,1688373476.963
390,70.06,146.44,1688373476.967
391,73.13,158.59,1688373476.969
392,76.41,166.2,1688373476.979
393,81.1,169.63,1688373476.98
394,83.7,173.95,1688373476.98
395,86.4,183.0,1688373476.984
396,93.43,196.45,1688373476.984
397,101.04,207.92,1688373476.987
398,109.73,215.57,1688373476.997
399,112.62,215.64,1688373476.999
400,104.18,203.52,1688373477.002
401,91.59,182.21,1688373477.004
402,81.35,157.65,1688373477.013
403,78.72,135.04,1688373477.018
404,81.89,122.1,1688373477.044
405,77.42,118.89,1688373477.072
406,62.17,115.5,1688373477.072
407,40.93,107.53,1688373477.092
408,23.58,93.43,1688373477.092
409,16.23,80.05,1688373477.093
410,20.34,71.83,1688373477.093
411,23.76,70.35,1688373477.093
412,22.25,67.43,1688373477.094
413,12.26,60.87,1688373477.094
414,0.61,48.39,1688373477.095
415,-5.48,45.0,1688373477.095
416,1.15,48.14,1688373477.095
417,15.79,61.81,1688373477.095
418,25.17,74.61,1688373477.095
419,22.72,73.78,1688373477.095
420,7.97,57.62,1688373477.096
421,-9.38,34.65,1688373477.103
422,-13.67,18.82,1688373477.104
423,-7.93,9.77,1688373477.105
424,5.12,7.21,1688373477.107
425,11.47,2.27,1688373477.109
426,9.48,-10.39,1688373477.109
427,2.13,-29.46,1688373477.118
428,-5.45,-46.19,1688373477.119
429,-8.33,-58.56,1688373477.122
430,-9.09,-63.83,1688373477.128
431,-8.01,-63.21,1688373477.128
432,-6.35,-61.41,1688373477.137
433,-4.18,-61.59,1688373477.139
434,2.27,-62.74,1688373477.141
435,8.44,-62.78,1688373477.143
436,10.06,-59.28,1688373477.145
437,7.21,-54.41,1688373477.153
438,3.17,-45.9,1688373477.16
439,5.55,-37.57,1688373477.162
440,19.58,-25.13,1688373477.163
441,35.56,-6.67,1688373477.171
442,53.73,14.93,1688373477.178
443,68.26,35.48,1688373477.181
444,84.6,56.87,1688373477.181
445,108.29,78.68,1688373477.188
446,132.16,104.61,1688373477.194
447,153.29,133.31,1688373477.196
448,164.51,162.41,1688373477.199
449,169.41,187.73,1688373477.205
450,172.19,208.64,1688373477.207
451,175.5,228.12,1688373477.209
452,180.44,246.76,1688373477.213
453,184.09,259.74,1688373477.213
454,187.51,267.64,1688373477.215
455,186.94,264.75,1688373477.224
456,181.81,258.33,1688373477.229
457,165.88,246.51,1688373477.232
458,138.51,233.34,1688373477.243
459,106.67,218.27,1688373477.246
460,76.48,201.07,1688373477.246
461,55.03,183.11,1688373477.248
462,42.55,170.46,1688373477.26
463,36.06,161.22,1688373477.26
464,26.4,153.4,1688373477.263
465,8.62,138.58,1688373477.269
466,-19.54,116.11,1688373477.27
467,-54.88,88.46,1688373477.273
468,-84.38,62.56,1688373477.28
469,-99.78,49.94,1688373477.283
470,-96.64,43.2,1688373477.292
471,-83.05,38.55,1688373477.296
472,-80.56,30.07,1688373477.296
473,-89.1,13.88,1688373477.299
474,-107.35,-1.05,1688373477.304
475,-117.88,-15.43,1688373477.309
476,-120.62,-26.58,1688373477.309
477,-117.05,-33.07,1688373477.312
478,-124.05,-35.34,1688373477.32
479,-131.04,-30.18,1688373477.32
480,-130.83,-19.91,1688373477.328
481,-117.34,-5.73,1688373477.332
482,-96.97,2.96,1688373477.334
483,-90.44,5.01,1688373477.336
484,-102.55,-2.7,1688373477.339
485,-120.95,-10.85,1688373477.371
486,-131.37,-15.61,1688373477.38
487,-121.31,-14.42,1688373477.382
488,-104.11,-7.18,1688373477.383
489,-89.83,-2.7,1688373477.407
490,-82.79,-2.52,1688373477.44
491,-83.15,-3.82,1688373477.44
492,-90.19,-4.26,1688373477.442
493,-93.54,-0.5,1688373477.442
494,-97.43,6.74,1688373477.442
495,-95.56,18.72,1688373477.442
496,-89.25,31.05,1688373477.448
497,-78.65,42.37,1688373477.451
498,-69.02,46.95,1688373477.451
499,-65.59,46.23,1688373477.455
500,-63.5,42.88,1688373477.455
501,-66.78,39.16,1688373477.455
502,-71.04,37.57,1688373477.456
503,-73.71,36.49,1688373477.456
504,-71.11,39.49,1688373477.456
505,-62.67,48.61,1688373477.457
506,-52.65,64.8,1688373477.457
507,-47.38,80.16,1688373477.457
508,-48.18,88.02,1688373477.457
509,-54.78,88.49,1688373477.457
510,-56.43,84.78,1688373477.457
511,-54.13,84.99,1688373477.457
512,-44.32,94.22,1688373477.459
513,-32.13,104.83,1688373477.459
514,-25.06,112.36,1688373477.459
515,-21.53,115.1,1688373477.462
516,-22.5,108.97,1688373477.469
517,-24.09,100.21,1688373477.473
518,-26.47,88.78,1688373477.473
519,-27.26,78.21,1688373477.478
520,-29.42,73.35,1688373477.488
521,-32.78,72.62,1688373477.49
522,-38.15,72.95,1688373477.494
523,-42.59,71.83,1688373477.503
524,-47.71,68.95,1688373477.504
525,-47.67,70.46,1688373477.507
526,-41.43,78.72,1688373477.512
527,-36.67,89.21,1688373477.512
528,-30.94,98.77,1688373477.521
529,-31.91,97.87,1688373477.53
530,-36.89,96.97,1688373477.537
531,-39.38,100.9,1688373477.539
532,-36.2,110.92,1688373477.542
533,-33.57,119.29,1688373477.543
534,-26.72,123.72,1688373477.545
535,-22.57,119.94,1688373477.548
536,-22.57,113.59,1688373477.548
537,-19.54,113.12,1688373477.555
538,-20.45,119.39,1688373477.559
539,-25.42,125.49,1688373477.561
540,-28.6,133.93,1688373477.564
541,-31.16,136.78,1688373477.574
542,-29.28,133.06,1688373477.577
543,-23.62,131.08,1688373477.582
544,-16.95,131.4,1688373477.588
545,-18.72,133.46,1688373477.59
546,-25.03,137.35,1688373477.59
547,-33.54,136.31,1688373477.599
548,-36.38,133.67,1688373477.599
549,-30.9,132.12,1688373477.6
550,-21.24,136.6,1688373477.608
551,-14.78,144.49,1688373477.614
552,-13.23,152.32,1688373477.616
553,-16.8,153.94,1688373477.616
554,-21.17,149.61,1688373477.624
555,-24.59,146.58,1688373477.627
556,-27.19,144.35,1688373477.631
557,-31.59,146.26,1688373477.632
558,-31.95,149.87,1688373477.634
559,-26.25,151.74,1688373477.642
560,-9.59,151.2,1688373477.644
561,4.0,149.79,1688373477.649
562,15.33,145.29,1688373477.651
563,10.35,136.7,1688373477.653
564,-4.98,127.33,1688373477.662
565,-18.39,124.19,1688373477.665
566,-23.15,127.18,1688373477.668
567,-12.48,139.95,1688373477.678
568,-1.15,150.95,1688373477.68
569,1.98,150.41,1688373477.682
570,-8.15,139.23,1688373477.693
571,-26.11,121.05,1688373477.694
572,-35.3,107.89,1688373477.696
573,-32.27,107.28,1688373477.7
574,-17.27,119.94,1688373477.706
575,-4.36,136.05,1688373477.706
576,1.44,148.28,1688373477.706
577,-1.41,153.18,1688373477.714
578,-3.71,152.46,1688373477.719
579,-0.32,149.72,1688373477.719
580,12.77,150.15,1688373477.722
581,28.13,153.15,1688373477.732
582,40.82,155.71,1688373477.734
583,42.23,151.74,1688373477.739
584,36.56,141.5,1688373477.741
585,24.88,127.98,1688373477.75
586,12.95,117.12,1688373477.781
587,12.95,114.13,1688373477.806
588,16.98,116.65,1688373477.806
589,25.78,122.1,1688373477.821
590,26.4,120.66,1688373477.823
591,19.8,117.77,1688373477.831
592,3.79,112.69,1688373477.832
593,-12.48,106.92,1688373477.833
594,-19.26,102.81,1688373477.833
595,-14.17,103.74,1688373477.833
596,-3.82,112.94,1688373477.833
597,10.42,124.77,1688373477.833
598,21.2,136.41,1688373477.838
599,21.28,141.43,1688373477.839
600,20.7,143.12,1688373477.839
601,14.71,144.1,1688373477.839
602,9.12,140.89,1688373477.839
603,0.69,133.89,1688373477.839
604,-8.01,119.94,1688373477.839
605,-13.02,104.93,1688373477.839
606,-14.17,96.46,1688373477.84
607,-4.11,97.83,1688373477.84
608,6.49,99.99,1688373477.84
609,12.51,96.5,1688373477.842
610,6.67,88.42,1688373477.842
611,-2.2,78.0,1688373477.844
612,-14.14,75.37,1688373477.853
613,-15.36,78.39,1688373477.858
614,-5.34,82.29,1688373477.862
615,4.36,78.76,1688373477.868
616,11.47,67.65,1688373477.869
617,7.14,51.42,1688373477.871
618,-4.51,43.02,1688373477.876
619,-14.42,45.04,1688373477.889
620,-19.47,58.49,1688373477.89
621,-13.85,75.76,1688373477.892
622,-3.46,85.32,1688373477.898
623,4.54,85.53,1688373477.899
624,9.34,74.32,1688373477.906
625,8.76,61.3,1688373477.91
626,4.4,53.01,1688373477.914
627,-0.11,47.09,1688373477.914
628,-2.02,46.23,1688373477.916
629,-0.97,44.71,1688373477.922
630,4.07,45.15,1688373477.927
631,7.32,51.75,1688373477.931
632,9.95,61.09,1688373477.931
633,8.8,69.45,1688373477.933
634,5.88,72.16,1688373477.941
635,1.69,72.26,1688373477.945
636,-2.99,69.2,1688373477.95
637,-8.76,67.0,1688373477.952
638,-12.48,64.44,1688373477.96
639,-11.68,60.26,1688373477.964
640,-9.23,55.1,1688373477.964
641,-4.69,55.86,1688373477.967
642,-4.22,60.18,1688373477.967
643,-5.41,72.3,1688373477.978
644,-5.88,82.07,1688373477.98
645,-9.05,86.62,1688373477.983
646,-11.47,82.18,1688373477.985
647,-14.03,71.36,1688373478.017
648,-19.33,62.49,1688373478.053
649,-19.65,61.7,1688373478.053
650,-17.96,67.54,1688373478.055
651,-11.0,81.93,1688373478.055
652,-4.4,93.72,1688373478.057
653,1.62,103.35,1688373478.057
654,3.17,106.99,1688373478.057
655,5.91,109.19,1688373478.057
656,8.47,115.39,1688373478.062
657,15.11,124.23,1688373478.064
658,23.22,137.35,1688373478.067
659,22.83,141.39,1688373478.068
660,13.67,132.05,1688373478.068
661,-4.44,110.06,1688373478.068
662,-20.73,84.96,1688373478.069
663,-29.21,72.16,1688373478.07
664,-25.21,71.47,1688373478.07
665,-13.52,81.32,1688373478.07
666,-7.1,92.89,1688373478.07
667,-6.89,101.91,1688373478.07
668,-12.19,106.56,1688373478.081
669,-14.75,108.11,1688373478.082
670,-13.45,106.95,1688373478.085
671,-6.67,100.17,1688373478.088
672,0.54,86.4,1688373478.089
673,7.57,81.32,1688373478.097
674,16.95,83.48,1688373478.102
675,30.51,101.98,1688373478.11
676,42.66,129.74,1688373478.114
677,53.08,156.43,1688373478.115
678,59.43,178.68,1688373478.144
679,66.71,193.43,1688373478.144
680,74.79,206.08,1688373478.145
681,84.38,218.31,1688373478.173
682,94.62,232.12,1688373478.186
683,99.78,240.27,1688373478.188
684,102.48,245.46,1688373478.188
685,105.73,244.88,1688373478.188
686,106.7,237.49,1688373478.188
687,101.58,229.13,1688373478.188
688,85.71,216.58,1688373478.188
689,60.4,205.72,1688373478.192
690,36.1,195.88,1688373478.193
691,23.51,191.55,1688373478.193
692,25.03,187.4,1688373478.193
693,39.7,185.64,1688373478.194
694,49.91,181.92,1688373478.194
695,53.84,176.37,1688373478.195
696,46.84,171.9,1688373478.195
697,38.15,171.68,1688373478.195
698,28.23,168.91,1688373478.201
699,18.57,162.52,1688373478.202
700,15.69,152.03,1688373478.203
701,11.5,135.87,1688373478.212
702,14.39,122.39,1688373478.215
703,14.39,110.06,1688373478.221
704,13.56,97.98,1688373478.224
705,7.86,83.26,1688373478.227
706,-3.25,63.47,1688373478.227
707,-13.02,51.1,1688373478.23
708,-18.21,45.76,1688373478.241
709,-13.74,55.78,1688373478.247
710,-8.37,67.29,1688373478.247
711,-2.34,78.5,1688373478.254
712,-1.69,80.74,1688373478.255
713,-4.94,87.37,1688373478.26
714,-1.84,97.87,1688373478.264
715,12.62,120.3,1688373478.265
716,38.58,148.46,1688373478.274
717,72.55,172.26,1688373478.277
718,106.49,191.95,1688373478.281
719,138.79,207.74,1688373478.281
720,168.11,222.35,1688373478.284
721,192.6,239.62,1688373478.292
722,211.46,255.81,1688373478.294
723,225.01,266.45,1688373478.298
724,233.52,267.42,1688373478.313
725,242.54,255.49,1688373478.316
726,247.19,234.39,1688373478.317
727,244.16,208.32,1688373478.327
728,228.87,177.96,1688373478.327
729,203.92,142.47,1688373478.33
730,178.93,104.14,1688373478.33
731,160.43,63.25,1688373478.333
732,146.4,26.0,1688373478.333
733,133.28,-8.33,1688373478.344
734,119.86,-34.29,1688373478.345
735,106.12,-58.38,1688373478.348
736,94.59,-88.27,1688373478.363
737,84.74,-125.81,1688373478.365
738,65.81,-167.21,1688373478.365
739,40.68,-202.15,1688373478.368
740,12.69,-215.57,1688373478.379
741,-10.35,-215.53,1688373478.379
742,-20.63,-211.49,1688373478.379
743,-21.49,-217.23,1688373478.38
744,-22.07,-227.61,1688373478.383
745,-26.86,-229.56,1688373478.387
746,-39.77,-220.36,1688373478.39
747,-52.25,-205.97,1688373478.396
748,-61.41,-208.21,1688373478.398
749,-62.74,-233.02,1688373478.401
750,-66.93,-267.71,1688373478.403
751,-75.29,-297.24,1688373478.405
752,-84.96,-313.0,1688373478.415
753,-94.3,-317.98,1688373478.421
754,-98.7,-327.03,1688373478.431
755,-99.85,-348.38,1688373478.433
756,-103.31,-373.18,1688373478.435
757,-107.35,-388.29,1688373478.437
758,-109.15,-379.06,1688373478.439
759,-110.45,-344.84,1688373478.441
760,-109.98,-303.16,1688373478.449
761,-112.72,-265.44,1688373478.45
762,-110.24,-244.81,1688373478.452
763,-102.95,-237.71,1688373478.455
764,-92.21,-232.73,1688373478.457
765,-83.12,-232.01,1688373478.464
766,-86.11,-229.49,1688373478.466
767,-92.24,-233.63,1688373478.469
768,-98.48,-244.05,1688373478.471
769,-95.7,-253.86,1688373478.474
770,-83.62,-266.41,1688373478.482
771,-72.66,-277.27,1688373478.485
772,-68.95,-288.91,1688373478.487
773,-72.34,-301.79,1688373478.515
774,-78.83,-308.53,1688373478.54
775,-75.0,-313.65,1688373478.552
776,-61.34,-317.76,1688373478.555
777,-44.53,-327.39,1688373478.56
778,-44.35,-340.8,1688373478.56
779,-61.73,-357.82,1688373478.561
780,-87.16,-365.61,1688373478.562
781,-101.76,-359.99,1688373478.564
782,-85.43,-346.0,1688373478.565
783,-55.06,-323.49,1688373478.565
784,-27.33,-301.79,1688373478.567
785,-21.67,-283.03,1688373478.567
786,-35.59,-266.66,1688373478.568
787,-54.7,-249.46,1688373478.569
