,Left_ch,Right_ch,time
56,-2.6,-16.95,1688373467.985
57,2.96,-15.07,1688373467.985
58,4.83,-16.23,1688373468.0
59,5.88,-16.84,1688373468.0
60,4.47,-14.46,1688373468.0
61,7.57,-13.02,1688373468.0
62,8.55,-10.31,1688373468.016
63,9.41,-16.08,1688373468.016
64,7.9,-21.06,1688373468.016
65,3.43,-27.95,1688373468.016
66,0.47,-32.24,1688373468.032
67,-2.38,-34.26,1688373468.032
68,-1.41,-36.31,1688373468.032
69,-1.33,-36.93,1688373468.032
70,0.97,-38.26,1688373468.032
71,0.94,-41.65,1688373468.047
72,2.27,-42.73,1688373468.047
73,2.27,-42.59,1688373468.047
74,2.34,-40.93,1688373468.047
75,3.32,-40.78,1688373468.063
76,0.32,-41.76,1688373468.063
77,-7.03,-44.89,1688373468.079
78,-15.47,-46.37,1688373468.079
79,-21.28,-43.27,1688373468.079
80,-20.81,-39.31,1688373468.079
81,-11.18,-35.56,1688373468.094
82,-1.55,-36.2,1688373468.094
83,1.98,-37.65,1688373468.094
84,-1.44,-40.21,1688373468.11
85,-3.1,-39.49,1688373468.11
86,-3.17,-32.96,1688373468.117
87,3.68,-27.59,1688373468.125
88,11.83,-21.1,1688373468.125
89,15.15,-16.95,1688373468.128
90,14.42,-15.69,1688373468.129
91,15.94,-14.68,1688373468.133
92,14.28,-11.54,1688373468.14
93,15.29,-11.36,1688373468.144
94,9.81,-11.58,1688373468.15
95,1.48,-13.52,1688373468.15
96,-7.5,-22.97,1688373468.157
97,-10.82,-29.42,1688373468.16
98,-9.77,-33.82,1688373468.162
99,-5.45,-36.53,1688373468.165
100,-4.87,-36.24,1688373468.175
101,-4.76,-36.02,1688373468.177
102,-3.43,-33.43,1688373468.181
103,1.98,-27.12,1688373468.184
104,9.84,-21.2,1688373468.184
105,12.33,-16.34,1688373468.195
106,11.14,-14.28,1688373468.23
107,4.44,-15.97,1688373468.256
108,1.98,-13.77,1688373468.256
109,6.42,-8.69,1688373468.265
110,11.97,-6.09,1688373468.265
111,18.9,-2.67,1688373468.27
112,19.18,-0.69,1688373468.27
113,20.27,0.72,1688373468.271
114,18.93,3.35,1688373468.271
115,19.98,6.38,1688373468.271
116,20.09,10.31,1688373468.272
117,13.7,14.93,1688373468.272
118,7.93,16.19,1688373468.272
119,-1.51,16.23,1688373468.276
120,-5.55,11.5,1688373468.276
121,-8.8,8.33,1688373468.277
122,-5.91,4.62,1688373468.278
123,0.11,2.99,1688373468.278
124,8.62,0.87,1688373468.278
125,15.29,3.79,1688373468.279
126,21.49,9.84,1688373468.28
127,18.93,19.4,1688373468.28
128,18.43,27.26,1688373468.285
129,16.12,27.84,1688373468.29
130,16.44,22.47,1688373468.29
131,13.34,12.19,1688373468.292
132,10.28,3.14,1688373468.301
133,3.61,-7.32,1688373468.302
134,-5.08,-22.47,1688373468.306
135,-12.08,-34.58,1688373468.317
136,-16.88,-47.67,1688373468.318
137,-17.16,-46.55,1688373468.321
138,-11.07,-33.03,1688373468.323
139,-5.95,-10.6,1688373468.333
140,2.78,13.59,1688373468.335
141,9.99,26.9,1688373468.337
142,20.27,30.98,1688373468.339
143,28.88,30.47,1688373468.35
144,38.62,34.08,1688373468.351
145,40.71,42.88,1688373468.353
146,36.93,52.21,1688373468.356
147,28.67,55.39,1688373468.36
148,17.67,44.46,1688373468.363
149,7.68,25.78,1688373468.369
150,-2.38,7.72,1688373468.37
151,-8.26,-1.37,1688373468.373
152,-14.93,-2.85,1688373468.375
153,-18.61,0.69,1688373468.377
154,-20.88,5.01,1688373468.414
155,-18.5,6.49,1688373468.422
156,-16.05,6.24,1688373468.425
157,-12.62,7.18,1688373468.431
158,-16.05,7.46,1688373468.44
159,-17.38,7.79,1688373468.441
160,-18.21,11.32,1688373468.442
161,-9.84,19.72,1688373468.442
162,3.32,30.87,1688373468.442
163,12.44,41.79,1688373468.442
164,10.67,47.02,1688373468.442
165,1.84,45.54,1688373468.442
166,-8.98,37.11,1688373468.442
167,-13.23,31.19,1688373468.443
168,-5.05,31.8,1688373468.447
169,5.84,35.59,1688373468.448
170,12.26,39.31,1688373468.454
171,10.93,37.21,1688373468.457
172,8.47,29.93,1688373468.459
173,4.11,23.19,1688373468.465
174,1.73,19.08,1688373468.467
175,-0.87,17.99,1688373468.474
176,-5.77,10.46,1688373468.477
177,-10.93,1.69,1688373468.479
178,-13.74,-6.06,1688373468.479
179,-7.36,-8.26,1688373468.482
180,0.43,-1.12,1688373468.492
181,6.89,9.38,1688373468.493
182,11.5,17.27,1688373468.496
183,13.92,20.91,1688373468.508
184,13.49,24.27,1688373468.509
185,11.83,27.44,1688373468.511
186,9.38,31.77,1688373468.517
187,1.8,34.62,1688373468.519
188,-6.27,33.82,1688373468.526
189,-9.95,29.03,1688373468.527
190,-13.38,25.49,1688373468.53
191,-11.79,21.74,1688373468.532
192,-13.16,16.52,1688373468.537
193,-18.97,13.52,1688373468.543
194,-23.8,7.32,1688373468.55
195,-26.86,2.27,1688373468.55
196,-25.78,1.69,1688373468.552
197,-17.81,1.33,1688373468.562
198,-12.55,3.68,1688373468.591
199,-10.06,6.78,1688373468.624
200,-8.73,11.94,1688373468.625
201,-12.51,14.78,1688373468.63
202,-14.46,14.28,1688373468.636
203,-17.63,11.47,1688373468.637
204,-21.13,5.88,1688373468.638
205,-24.85,2.81,1688373468.638
206,-23.48,4.62,1688373468.638
207,-18.17,13.38,1688373468.638
208,-5.63,29.57,1688373468.639
209,8.29,46.88,1688373468.639
210,20.3,60.36,1688373468.639
211,18.86,66.35,1688373468.639
212,8.01,59.21,1688373468.641
213,-9.45,43.38,1688373468.642
214,-18.1,28.78,1688373468.643
215,-14.53,19.8,1688373468.644
216,-0.04,21.64,1688373468.644
217,12.66,28.74,1688373468.648
218,11.18,28.88,1688373468.653
219,-1.12,20.73,1688373468.659
220,-15.11,6.09,1688373468.659
221,-21.92,-7.39,1688373468.659
222,-20.34,-14.28,1688373468.662
223,-14.32,-19.44,1688373468.665
224,-19.87,-28.81,1688373468.665
225,-32.49,-44.53,1688373468.67
226,-46.26,-59.79,1688373468.671
227,-52.76,-58.2,1688373468.673
228,-39.92,-37.61,1688373468.685
229,-12.33,-1.01,1688373468.686
230,21.89,36.85,1688373468.688
231,49.19,63.14,1688373468.7
232,68.01,75.55,1688373468.701
233,76.52,81.53,1688373468.705
234,79.84,92.82,1688373468.71
235,81.71,105.98,1688373468.711
236,88.24,120.04,1688373468.712
237,95.6,130.93,1688373468.72
238,109.37,141.5,1688373468.723
239,122.86,153.0,1688373468.725
240,136.02,162.34,1688373468.727
241,143.52,165.73,1688373468.737
242,145.14,159.67,1688373468.741
243,139.98,145.36,1688373468.742
244,130.25,128.81,1688373468.747
245,112.51,113.44,1688373468.747
246,93.83,99.6,1688373468.754
247,75.69,86.62,1688373468.758
248,62.02,76.52,1688373468.76
249,53.98,68.98,1688373468.763
250,46.88,61.41,1688373468.769
251,41.79,53.95,1688373468.778
252,34.08,44.5,1688373468.78
253,23.94,35.09,1688373468.788
254,12.77,27.01,1688373468.79
255,5.08,21.64,1688373468.794
256,0.87,23.08,1688373468.797
257,3.97,22.9,1688373468.799
258,9.88,23.15,1688373468.799
259,14.75,22.5,1688373468.807
260,15.79,20.12,1688373468.811
261,11.47,20.34,1688373468.811
262,5.84,17.27,1688373468.815
263,1.91,15.47,1688373468.826
264,5.59,7.83,1688373468.828
265,10.02,4.9,1688373468.83
266,14.46,2.27,1688373468.84
267,10.89,2.38,1688373468.841
268,1.3,4.36,1688373468.842
269,-10.17,5.16,1688373468.846
270,-17.6,1.8,1688373468.851
271,-14.75,-2.42,1688373468.857
272,-12.44,-6.82,1688373468.862
273,-7.39,-8.15,1688373468.864
274,-7.86,-6.38,1688373468.867
275,-11.36,-4.29,1688373468.869
276,-19.76,-7.03,1688373468.878
277,-27.05,-14.17,1688373468.88
278,-32.13,-19.44,1688373468.883
279,-30.33,-22.65,1688373468.894
280,-24.99,-19.0,1688373468.895
281,-17.27,-13.67,1688373468.896
282,-10.96,-11.29,1688373468.898
283,-6.56,-8.15,1688373468.901
284,-4.22,-7.79,1688373468.903
285,-2.34,-6.06,1688373468.912
286,-4.76,-2.49,1688373468.916
287,-5.01,1.08,1688373468.917
288,-5.52,3.61,1688373468.921
289,-4.58,2.34,1688373468.93
290,-2.09,-1.26,1688373468.933
291,-2.52,-3.5,1688373468.957
292,-8.11,-3.21,1688373468.995
293,-15.65,0.25,1688373468.997
294,-17.71,4.15,1688373469.004
295,-11.86,9.63,1688373469.005
296,10.57,18.43,1688373469.005
297,43.34,39.7,1688373469.005
298,76.81,66.49,1688373469.005
299,100.72,92.93,1688373469.007
300,112.25,110.2,1688373469.008
301,118.02,114.82,1688373469.008
302,120.3,111.57,1688373469.008
303,124.98,111.82,1688373469.009
304,132.52,117.63,1688373469.009
305,140.96,128.23,1688373469.009
306,153.94,134.25,1688373469.01
307,164.58,140.89,1688373469.01
308,167.82,140.49,1688373469.017
309,160.14,137.71,1688373469.018
310,143.27,131.4,1688373469.018
311,127.58,120.84,1688373469.018
312,117.41,107.6,1688373469.019
313,110.74,96.1,1688373469.022
314,103.46,88.53,1688373469.051
315,92.57,78.0,1688373469.054
316,77.06,62.13,1688373469.056
317,63.07,38.48,1688373469.067
318,49.37,14.24,1688373469.068
319,44.25,0.79,1688373469.068
320,41.79,3.25,1688373469.068
321,41.4,19.11,1688373469.068
322,41.47,32.45,1688373469.068
323,37.97,35.92,1688373469.069
324,33.86,29.06,1688373469.069
325,30.29,22.32,1688373469.071
326,26.36,21.46,1688373469.074
327,19.26,26.97,1688373469.077
328,6.53,29.1,1688373469.085
329,-5.19,18.07,1688373469.09
330,-18.07,-0.87,1688373469.091
331,-21.89,-14.1,1688373469.092
332,-19.94,-19.29,1688373469.094
333,-11.54,-11.36,1688373469.102
334,-3.07,-3.53,1688373469.105
335,1.12,-3.57,1688373469.108
336,0.43,-10.67,1688373469.111
337,-6.35,-17.74,1688373469.114
338,-13.81,-17.31,1688373469.122
339,-14.21,-11.68,1688373469.125
340,-11.21,-1.91,1688373469.128
341,-3.17,2.34,1688373469.139
342,1.8,3.43,1688373469.141
343,3.35,2.31,1688373469.145
344,1.91,-1.41,1688373469.155
345,-0.36,-5.34,1688373469.157
346,-0.47,-8.58,1688373469.16
347,1.15,-9.05,1688373469.165
348,-1.55,-8.01,1688373469.171
349,-6.42,-6.53,1688373469.172
350,-9.45,-6.96,1688373469.173
351,-4.51,-4.15,1688373469.179
352,5.95,1.55,1688373469.181
353,23.11,14.06,1688373469.183
354,32.89,23.08,1688373469.192
355,35.09,23.73,1688373469.194
356,31.3,17.74,1688373469.197
357,34.26,6.31,1688373469.198
358,41.29,3.25,1688373469.2
359,52.9,8.01,1688373469.208
360,54.52,15.9,1688373469.212
361,49.91,18.82,1688373469.214
362,37.94,16.73,1688373469.225
363,28.85,8.91,1688373469.228
364,29.06,7.9,1688373469.23
365,33.46,13.85,1688373469.235
366,38.37,24.3,1688373469.235
367,38.4,31.41,1688373469.243
368,34.18,34.29,1688373469.247
369,24.48,33.1,1688373469.254
370,12.73,34.65,1688373469.254
371,5.66,35.48,1688373469.261
372,1.8,33.72,1688373469.263
373,1.69,27.59,1688373469.271
374,4.54,20.84,1688373469.272
375,7.68,20.81,1688373469.279
376,11.43,28.09,1688373469.28
377,16.95,40.86,1688373469.283
378,17.38,48.79,1688373469.284
379,15.87,47.2,1688373469.284
380,7.86,35.12,1688373469.286
381,1.88,21.53,1688373469.289
382,1.23,16.7,1688373469.298
383,3.28,18.72,1688373469.354
384,5.91,28.96,1688373469.356
385,8.65,33.9,1688373469.359
386,11.54,34.04,1688373469.365
387,17.16,26.61,1688373469.37
388,26.83,22.36,1688373469.371
389,34.87,27.26,1688373469.371
390,41.07,40.68,1688373469.371
391,50.99,59.64,1688373469.372
392,63.93,76.95,1688373469.372
393,83.23,88.64,1688373469.375
394,102.81,97.29,1688373469.375
395,120.95,113.19,1688373469.376
396,134.76,139.77,1688373469.376
397,148.42,171.57,1688373469.376
398,159.35,198.69,1688373469.377
399,165.7,213.55,1688373469.377
400,165.26,215.42,1688373469.38
401,155.17,213.55,1688373469.38
402,142.76,205.22,1688373469.386
403,118.46,187.37,1688373469.388
404,92.13,158.66,1688373469.39
405,56.51,121.31,1688373469.391
406,23.8,83.98,1688373469.392
407,-2.74,56.69,1688373469.4
408,-15.72,34.65,1688373469.405
409,-25.67,7.97,1688373469.409
410,-40.6,-28.02,1688373469.419
411,-71.11,-66.96,1688373469.421
412,-109.37,-98.23,1688373469.426
413,-144.38,-115.1,1688373469.426
414,-163.71,-124.91,1688373469.426
415,-166.31,-137.86,1688373469.429
416,-160.5,-163.42,1688373469.439
417,-151.42,-194.54,1688373469.441
418,-151.38,-218.67,1688373469.441
419,-150.91,-225.16,1688373469.443
420,-150.98,-220.25,1688373469.452
421,-146.55,-219.21,1688373469.454
422,-142.73,-223.9,1688373469.457
423,-135.91,-231.4,1688373469.462
424,-126.79,-235.65,1688373469.471
425,-121.85,-228.04,1688373469.475
426,-117.41,-219.14,1688373469.476
427,-118.57,-213.98,1688373469.477
428,-121.52,-217.84,1688373469.479
429,-125.78,-221.66,1688373469.487
430,-123.07,-222.45,1688373469.488
431,-111.53,-216.04,1688373469.491
432,-100.72,-208.39,1688373469.495
433,-86.98,-201.86,1688373469.497
434,-80.56,-193.61,1688373469.505
435,-78.36,-185.67,1688373469.509
436,-79.84,-173.81,1688373469.512
437,-84.27,-164.51,1688373469.516
438,-85.25,-152.1,1688373469.522
439,-82.4,-140.2,1688373469.524
440,-75.11,-127.47,1688373469.527
441,-68.23,-115.97,1688373469.53
442,-64.08,-107.93,1688373469.533
443,-59.97,-107.03,1688373469.542
444,-56.33,-102.95,1688373469.544
445,-49.69,-93.11,1688373469.547
446,-40.32,-73.85,1688373469.55
447,-35.84,-49.51,1688373469.56
448,-38.3,-24.45,1688373469.563
449,-42.33,-9.7,1688373469.565
450,-45.65,1.48,1688373469.568
451,-44.1,13.52,1688373469.577
452,-36.1,29.68,1688373469.582
453,-28.34,44.71,1688373469.588
454,-24.81,57.52,1688373469.592
455,-23.08,59.32,1688373469.601
456,-25.64,60.04,1688373469.602
457,-25.17,61.23,1688373469.602
458,-23.4,64.48,1688373469.611
459,-20.66,67.97,1688373469.611
460,-22.75,67.94,1688373469.615
461,-23.62,69.2,1688373469.619
462,-24.27,74.68,1688373469.619
463,-23.84,82.54,1688373469.621
464,-19.44,91.77,1688373469.632
465,-18.68,91.45,1688373469.634
466,-21.56,88.06,1688373469.634
467,-27.8,80.45,1688373469.645
468,-35.63,78.72,1688373469.649
469,-40.28,80.77,1688373469.65
470,-38.01,87.7,1688373469.655
471,-32.92,95.27,1688373469.657
472,-26.61,100.46,1688373469.658
473,-18.21,106.92,1688373469.665
474,-9.02,118.6,1688373469.692
475,1.51,136.31,1688373469.719
476,8.91,151.74,1688373469.752
477,10.85,156.68,1688373469.76
478,5.05,155.27,1688373469.769
479,-4.26,143.84,1688373469.77
480,-9.38,133.64,1688373469.771
481,-8.04,129.78,1688373469.771
482,-2.52,129.06,1688373469.771
483,3.5,135.55,1688373469.771
484,3.79,142.69,1688373469.771
485,0.76,149.04,1688373469.771
486,-5.3,149.4,1688373469.771
487,-9.27,147.2,1688373469.771
488,-12.08,142.73,1688373469.771
489,-10.28,140.99,1688373469.771
490,-10.17,143.16,1688373469.774
491,-11.39,145.57,1688373469.774
492,-9.52,146.98,1688373469.775
493,-9.77,148.13,1688373469.775
494,-10.1,147.2,1688373469.775
495,-12.62,140.74,1688373469.775
496,-13.31,131.87,1688373469.775
497,-9.95,121.56,1688373469.775
498,-1.01,114.67,1688373469.775
499,6.53,115.79,1688373469.778
500,7.75,115.68,1688373469.779
501,-0.04,114.2,1688373469.779
502,-10.82,107.75,1688373469.78
503,-16.66,97.0,1688373469.785
504,-13.38,84.7,1688373469.792
505,-11.18,77.46,1688373469.794
506,-9.16,72.19,1688373469.796
507,-12.4,67.4,1688373469.801
508,-12.15,59.5,1688373469.805
509,-11.25,47.45,1688373469.807
510,-5.52,36.35,1688373469.812
511,0.0,32.53,1688373469.813
512,1.01,41.61,1688373469.822
513,1.95,60.69,1688373469.825
514,3.17,75.29,1688373469.826
515,3.46,79.37,1688373469.832
516,1.77,73.53,1688373469.84
517,-5.12,64.51,1688373469.842
518,-14.6,59.21,1688373469.848
519,-22.61,54.7,1688373469.856
520,-23.19,50.05,1688373469.857
521,-17.96,41.69,1688373469.86
522,-4.83,31.91,1688373469.863
523,6.38,26.65,1688373469.863
524,14.1,24.67,1688373469.865
525,12.33,26.47,1688373469.873
526,8.11,22.03,1688373469.881
527,-1.44,18.9,1688373469.882
528,-8.47,13.27,1688373469.89
529,-15.61,4.62,1688373469.891
530,-17.56,-2.24,1688373469.894
531,-20.45,-3.1,1688373469.899
532,-15.29,-0.65,1688373469.9
533,-9.56,8.58,1688373469.906
534,-0.47,17.74,1688373469.91
535,3.68,25.35,1688373469.911
536,-0.4,20.16,1688373469.914
537,-7.97,11.18,1688373469.925
538,-13.23,2.02,1688373469.927
539,-15.25,-3.89,1688373469.932
540,-17.45,-5.63,1688373469.935
541,-24.3,-10.02,1688373469.942
542,-41.87,-18.1,1688373469.943
543,-57.8,-30.61,1688373469.945
544,-61.01,-37.25,1688373469.948
545,-41.04,-31.99,1688373469.951
546,-5.91,-19.76,1688373469.961
547,23.73,-8.37,1688373469.962
548,30.87,-11.39,1688373469.965
549,13.27,-27.59,1688373469.968
550,-14.35,-46.08,1688373469.97
551,-32.6,-54.16,1688373469.979
552,-33.9,-51.89,1688373469.985
553,-25.96,-40.28,1688373469.988
554,-22.25,-35.23,1688373469.988
555,-30.18,-39.88,1688373469.995
556,-42.7,-45.54,1688373469.995
557,-50.41,-47.78,1688373470.006
558,-52.76,-42.19,1688373470.006
559,-54.09,-32.56,1688373470.014
560,-54.05,-27.37,1688373470.017
561,-57.05,-22.29,1688373470.018
562,-57.41,-17.24,1688373470.018
563,-52.54,-13.16,1688373470.028
564,-47.35,-4.8,1688373470.03
565,-40.78,4.18,1688373470.061
566,-37.5,12.87,1688373470.063
567,-36.24,20.3,1688373470.087
568,-34.58,27.19,1688373470.089
569,-30.58,29.03,1688373470.102
570,-24.09,28.13,1688373470.106
571,-20.12,27.77,1688373470.106
572,-15.51,30.22,1688373470.106
573,-16.12,37.18,1688373470.107
574,-21.35,47.13,1688373470.107
575,-25.89,55.1,1688373470.107
576,-25.28,59.21,1688373470.108
577,-26.18,61.66,1688373470.109
578,-25.57,61.55,1688373470.109
579,-23.76,59.68,1688373470.11
580,-17.45,56.07,1688373470.11
581,-9.34,50.81,1688373470.11
582,0.94,46.3,1688373470.111
583,6.49,45.65,1688373470.119
584,2.7,55.46,1688373470.119
585,-7.0,64.73,1688373470.119
586,-17.34,70.89,1688373470.121
587,-21.6,68.73,1688373470.125
588,-22.32,58.78,1688373470.128
589,-22.25,48.39,1688373470.136
590,-21.56,41.32,1688373470.137
591,-24.52,38.51,1688373470.139
592,-28.92,38.69,1688373470.142
593,-28.88,37.9,1688373470.143
594,-26.97,39.7,1688373470.154
595,-25.17,44.82,1688373470.155
596,-30.04,54.16,1688373470.16
597,-42.55,55.71,1688373470.162
598,-58.63,52.76,1688373470.162
599,-68.12,43.06,1688373470.172
600,-69.27,33.9,1688373470.175
601,-62.67,31.41,1688373470.178
602,-61.37,31.95,1688373470.19
603,-66.46,33.03,1688373470.191
604,-70.43,31.8,1688373470.192
605,-68.48,27.01,1688373470.196
606,-58.35,24.85,1688373470.206
607,-43.78,20.41,1688373470.209
608,-37.57,21.92,1688373470.209
609,-37.65,25.75,1688373470.212
610,-41.14,28.42,1688373470.218
611,-42.41,30.0,1688373470.221
612,-37.21,28.52,1688373470.221
613,-31.37,25.31,1688373470.225
614,-26.04,23.98,1688373470.23
615,-25.03,24.23,1688373470.233
616,-25.78,25.49,1688373470.241
617,-26.58,27.33,1688373470.242
618,-25.21,28.13,1688373470.249
619,-25.67,29.68,1688373470.249
620,-25.42,27.51,1688373470.251
621,-27.95,23.76,1688373470.259
622,-29.24,21.13,1688373470.263
623,-24.77,23.26,1688373470.264
624,-15.25,30.87,1688373470.275
625,-6.6,37.5,1688373470.277
626,-3.07,37.43,1688373470.281
627,-4.83,32.92,1688373470.285
628,-11.25,27.01,1688373470.286
629,-14.28,21.1,1688373470.287
630,-14.89,22.21,1688373470.294
631,-9.81,27.23,1688373470.3
632,-6.31,31.26,1688373470.3
633,-2.99,33.86,1688373470.303
634,2.34,36.17,1688373470.337
635,5.84,37.14,1688373470.346
636,9.05,34.37,1688373470.347
637,5.88,29.06,1688373470.351
638,-2.02,21.6,1688373470.352
639,-9.59,17.2,1688373470.352
640,-12.33,18.86,1688373470.352
641,-7.43,27.55,1688373470.352
642,3.25,36.6,1688373470.352
643,10.89,40.75,1688373470.352
644,14.57,44.17,1688373470.353
645,10.31,45.8,1688373470.353
646,4.72,49.26,1688373470.362
647,0.76,48.46,1688373470.363
648,-1.41,43.42,1688373470.373
649,-1.59,35.09,1688373470.375
650,-0.04,25.64,1688373470.38
651,3.03,17.74,1688373470.382
652,4.8,13.63,1688373470.384
653,3.71,10.2,1688373470.387
654,2.74,8.01,1688373470.387
655,-0.47,8.55,1688373470.389
656,-0.04,13.02,1688373470.398
657,3.93,18.32,1688373470.402
658,10.57,25.86,1688373470.429
659,12.91,26.36,1688373470.46
660,7.57,21.56,1688373470.462
661,3.14,14.42,1688373470.468
662,-0.32,9.45,1688373470.468
663,3.32,10.1,1688373470.469
664,10.57,17.63,1688373470.469
665,16.23,23.26,1688373470.469
666,15.43,27.84,1688373470.469
667,7.64,29.79,1688373470.469
668,-1.66,28.6,1688373470.471
669,-6.2,30.29,1688373470.471
670,-6.82,31.91,1688373470.471
671,-3.79,33.5,1688373470.472
672,-0.25,33.54,1688373470.472
673,0.79,29.82,1688373470.472
674,2.24,26.83,1688373470.472
675,4.22,26.07,1688373470.475
676,9.92,33.75,1688373470.477
677,14.53,39.27,1688373470.479
678,13.74,38.33,1688373470.487
679,7.86,30.0,1688373470.49
680,0.54,13.99,1688373470.492
681,-3.5,0.87,1688373470.505
682,-1.62,-9.74,1688373470.506
683,2.16,-14.32,1688373470.511
684,6.02,-14.75,1688373470.512
685,7.46,-15.58,1688373470.52
686,7.57,-8.51,1688373470.521
687,12.26,-1.15,1688373470.524
688,14.06,5.66,1688373470.53
689,15.97,6.74,1688373470.53
690,10.1,4.22,1688373470.535
691,1.95,1.41,1688373470.539
692,-5.88,-1.15,1688373470.545
693,-7.32,-0.22,1688373470.545
694,-2.09,0.87,1688373470.547
695,9.59,1.3,1688373470.555
696,18.75,4.22,1688373470.557
697,26.58,8.58,1688373470.561
698,26.29,12.51,1688373470.565
699,17.99,8.94,1688373470.573
700,8.47,-0.36,1688373470.576
701,-1.51,-14.6,1688373470.582
702,-8.83,-22.14,1688373470.585
703,-4.04,-21.42,1688373470.59
704,9.56,-8.58,1688373470.592
705,30.43,8.47,1688373470.595
706,46.66,21.31,1688373470.607
707,47.56,20.77,1688373470.607
708,37.94,11.36,1688373470.609
709,19.51,-3.1,1688373470.612
710,10.75,-9.92,1688373470.614
711,10.35,-8.11,1688373470.625
712,18.53,-4.22,1688373470.626
713,20.27,-0.07,1688373470.63
714,18.75,-2.63,1688373470.631
715,12.58,-7.72,1688373470.633
716,11.36,-9.92,1688373470.642
717,14.46,-8.4,1688373470.648
718,20.19,-5.95,1688373470.649
719,27.01,-3.1,1688373470.652
720,29.03,-0.76,1688373470.654
721,25.35,-0.69,1688373470.661
722,24.05,0.54,1688373470.662
723,25.39,4.26,1688373470.665
724,29.86,7.25,1688373470.668
725,31.99,7.83,1688373470.67
726,25.57,2.13,1688373470.68
727,13.74,-7.97,1688373470.682
728,2.16,-18.82,1688373470.684
729,-2.06,-26.72,1688373470.687
730,2.88,-30.0,1688373470.695
731,8.15,-29.46,1688373470.702
732,12.87,-25.21,1688373470.705
733,13.02,-19.83,1688373470.705
734,11.5,-16.84,1688373470.713
735,12.48,-13.52,1688373470.714
736,9.74,-15.54,1688373470.717
737,5.12,-17.89,1688373470.72
738,3.14,-22.39,1688373470.723
739,2.24,-22.72,1688373470.732
740,3.53,-24.56,1688373470.735
741,7.14,-24.38,1688373470.739
742,12.19,-22.07,1688373470.744
743,14.53,-21.24,1688373470.746
744,15.94,-17.99,1688373470.755
745,13.49,-15.61,1688373470.755
746,13.56,-11.03,1688373470.758
747,12.08,-9.74,1688373470.764
748,13.85,-7.0,1688373470.767
749,15.97,-5.91,1688373470.793
750,13.99,-8.83,1688373470.795
751,12.58,-14.32,1688373470.826
752,10.82,-19.0,1688373470.836
753,13.52,-23.26,1688373470.839
754,19.62,-19.33,1688373470.839
755,19.91,-15.51,1688373470.839
756,16.95,-12.04,1688373470.839
757,7.14,-14.35,1688373470.84
758,-0.79,-20.66,1688373470.84
759,-3.1,-20.37,1688373470.841
760,2.13,-13.45,1688373470.841
761,9.63,-2.06,1688373470.842
762,15.11,5.26,1688373470.842
763,13.13,2.78,1688373470.845
764,4.51,-7.93,1688373470.845
765,-1.05,-15.36,1688373470.845
766,-2.27,-15.36,1688373470.853
767,2.27,-3.64,1688373470.854
768,10.1,5.41,1688373470.858
769,13.13,7.64,1688373470.859
770,10.85,-2.13,1688373470.861
771,4.83,-12.66,1688373470.863
772,2.27,-24.92,1688373470.864
773,-0.58,-25.64,1688373470.87
774,-1.62,-24.88,1688373470.875
775,0.54,-25.24,1688373470.875
776,4.98,-23.66,1688373470.878
777,10.96,-23.51,1688373470.887
778,16.84,-22.83,1688373470.89
779,19.0,-18.97,1688373470.894
780,11.18,-21.24,1688373470.895
781,2.74,-24.74,1688373470.897
