,Left_ch,Right_ch,time
149,4.4,35.52,1688373482.035
150,-0.43,26.58,1688373482.037
151,1.37,21.17,1688373482.04
152,6.67,22.25,1688373482.043
153,7.03,27.19,1688373482.045
154,-1.08,24.77,1688373482.053
155,-8.37,19.58,1688373482.054
156,-7.36,11.47,1688373482.057
157,2.16,5.01,1688373482.06
158,11.58,5.55,1688373482.07
159,10.6,11.9,1688373482.072
160,-0.47,16.41,1688373482.078
161,-11.83,15.29,1688373482.089
162,-13.63,9.56,1688373482.09
163,-2.27,8.26,1688373482.092
164,11.83,10.57,1688373482.1
165,17.24,16.15,1688373482.1
166,14.86,23.94,1688373482.106
167,3.17,22.43,1688373482.109
168,-3.43,19.8,1688373482.113
169,-4.44,18.5,1688373482.113
170,-1.8,18.28,1688373482.122
171,0.18,20.45,1688373482.123
172,1.41,17.81,1688373482.128
173,0.87,17.16,1688373482.129
174,-0.11,16.84,1688373482.131
175,-0.58,19.22,1688373482.134
176,-2.7,21.53,1688373482.142
177,-2.45,22.86,1688373482.146
178,-2.2,22.21,1688373482.149
179,0.54,20.34,1688373482.152
180,6.38,18.86,1688373482.159
181,6.45,16.26,1688373482.162
182,6.35,15.25,1688373482.19
183,4.47,12.19,1688373482.215
184,1.51,10.02,1688373482.215
185,-3.1,10.17,1688373482.224
186,-4.9,8.58,1688373482.227
187,-6.6,6.56,1688373482.227
188,-4.51,1.12,1688373482.227
189,-0.5,-0.36,1688373482.227
190,3.97,2.96,1688373482.227
191,7.25,17.16,1688373482.227
192,7.14,31.55,1688373482.23
193,6.78,42.8,1688373482.23
194,8.69,42.08,1688373482.23
195,12.73,37.11,1688373482.23
196,15.33,31.41,1688373482.23
197,15.69,26.9,1688373482.23
198,13.05,23.22,1688373482.233
199,8.8,23.55,1688373482.235
200,3.61,20.95,1688373482.235
201,2.67,18.68,1688373482.24
202,-1.48,13.99,1688373482.245
203,-4.69,3.14,1688373482.252
204,-7.68,-8.4,1688373482.254
205,-1.77,-14.89,1688373482.262
206,11.65,-14.03,1688373482.265
207,27.95,-9.52,1688373482.27
208,39.59,-7.86,1688373482.272
209,40.68,-10.67,1688373482.274
210,39.49,-14.75,1688373482.281
211,42.95,-13.2,1688373482.282
212,53.91,-7.83,1688373482.287
213,68.37,1.01,1688373482.287
214,72.26,7.46,1688373482.29
215,65.63,7.32,1688373482.299
216,56.83,4.69,1688373482.304
217,51.02,0.79,1688373482.305
218,54.92,-4.15,1688373482.318
219,55.32,-6.27,1688373482.319
220,52.14,-5.01,1688373482.32
221,42.26,0.14,1688373482.322
222,33.39,4.18,1688373482.332
223,32.02,4.94,1688373482.334
224,37.03,4.26,1688373482.336
225,44.97,5.34,1688373482.342
226,51.49,8.37,1688373482.345
227,51.96,11.72,1688373482.345
228,50.41,12.08,1688373482.35
229,43.31,7.86,1688373482.355
230,32.74,2.42,1688373482.357
231,21.13,-2.6,1688373482.36
232,10.75,-1.62,1688373482.368
233,7.75,-2.09,1688373482.372
234,10.78,-1.91,1688373482.376
235,13.88,-5.37,1688373482.376
236,16.05,-10.1,1688373482.387
237,9.3,-15.58,1688373482.391
238,3.82,-11.72,1688373482.401
239,1.3,-3.46,1688373482.403
240,9.63,11.58,1688373482.404
241,20.12,19.94,1688373482.407
242,29.32,21.56,1688373482.411
243,28.38,17.74,1688373482.415
244,22.14,15.4,1688373482.416
245,13.77,17.74,1688373482.421
246,8.94,24.2,1688373482.424
247,8.83,32.49,1688373482.427
248,13.27,36.02,1688373482.429
249,17.24,35.27,1688373482.43
250,18.07,33.82,1688373482.441
251,17.45,31.26,1688373482.447
252,13.13,27.3,1688373482.447
253,13.38,24.38,1688373482.456
254,14.1,19.36,1688373482.456
255,17.81,17.34,1688373482.46
256,14.78,17.67,1688373482.464
257,8.65,19.04,1688373482.495
258,1.77,24.85,1688373482.495
259,1.59,28.78,1688373482.501
260,9.02,34.4,1688373482.509
261,15.25,41.43,1688373482.509
262,20.34,50.27,1688373482.51
263,16.12,61.92,1688373482.51
264,13.38,75.22,1688373482.51
265,8.29,86.69,1688373482.51
266,6.35,93.43,1688373482.511
267,3.17,98.37,1688373482.511
268,0.58,103.28,1688373482.513
269,-1.26,109.23,1688373482.517
270,2.38,116.65,1688373482.525
271,8.47,115.9,1688373482.525
272,17.63,106.27,1688373482.527
273,22.36,91.16,1688373482.553
274,23.08,76.05,1688373482.58
275,19.98,62.82,1688373482.587
276,14.42,55.78,1688373482.595
277,7.61,49.37,1688373482.601
278,5.66,47.27,1688373482.601
279,2.6,48.64,1688373482.603
280,0.94,53.95,1688373482.603
281,0.14,57.98,1688373482.603
282,-0.61,60.36,1688373482.603
283,-2.96,58.67,1688373482.603
284,-1.48,57.91,1688373482.604
285,2.88,59.86,1688373482.604
286,10.46,62.2,1688373482.604
287,12.48,63.0,1688373482.604
288,8.73,57.8,1688373482.604
289,-5.08,46.63,1688373482.604
290,-15.43,39.31,1688373482.604
291,-17.24,37.83,1688373482.604
292,-5.66,41.69,1688373482.605
293,8.47,43.96,1688373482.619
294,13.74,42.77,1688373482.62
295,6.53,34.44,1688373482.623
296,-6.89,28.09,1688373482.623
297,-15.18,22.86,1688373482.631
298,-11.39,23.4,1688373482.632
299,-3.71,15.54,1688373482.637
300,2.99,7.61,1688373482.637
301,0.11,-5.52,1688373482.646
302,-6.56,-8.19,1688373482.648
303,-9.88,-0.58,1688373482.653
304,-6.56,14.68,1688373482.655
305,-0.29,25.49,1688373482.657
306,4.54,26.4,1688373482.667
307,3.35,19.18,1688373482.668
308,-1.95,11.18,1688373482.671
309,-9.99,8.8,1688373482.673
310,-18.07,12.48,1688373482.678
311,-25.21,13.52,1688373482.685
312,-24.59,11.18,1688373482.687
313,-17.09,6.42,1688373482.69
314,-2.09,4.9,1688373482.692
315,8.55,8.08,1688373482.7
316,8.58,15.87,1688373482.702
317,-0.29,24.45,1688373482.705
318,-16.23,26.07,1688373482.708
319,-22.36,20.52,1688373482.711
320,-18.53,16.59,1688373482.72
321,-5.52,13.05,1688373482.727
322,9.59,19.26,1688373482.736
323,16.48,22.86,1688373482.74
324,16.12,23.11,1688373482.741
325,6.64,15.0,1688373482.743
326,-4.98,11.5,1688373482.743
327,-10.46,9.74,1688373482.746
328,-8.58,18.97,1688373482.755
329,-3.89,27.3,1688373482.757
330,1.01,32.81,1688373482.759
331,1.95,31.99,1688373482.771
332,0.43,29.21,1688373482.773
333,-1.41,22.93,1688373482.775
334,-3.28,19.87,1688373482.776
335,-1.88,18.21,1688373482.776
336,0.32,17.34,1688373482.786
337,4.98,22.5,1688373482.788
338,12.19,24.99,1688373482.795
339,14.1,27.26,1688373482.796
340,9.45,23.84,1688373482.798
341,-0.5,16.66,1688373482.805
342,-8.29,12.08,1688373482.81
343,-5.81,12.62,1688373482.812
344,6.06,26.18,1688373482.812
345,21.1,41.51,1688373482.814
346,33.82,58.81,1688373482.829
347,37.39,66.06,1688373482.83
348,36.35,68.8,1688373482.832
349,34.69,66.71,1688373482.841
350,34.29,63.72,1688373482.841
351,35.45,63.18,1688373482.843
352,34.87,62.24,1688373482.847
353,32.2,61.7,1688373482.85
354,28.74,61.45,1688373482.86
355,26.54,61.77,1688373482.862
356,25.89,61.84,1688373482.866
357,27.41,58.78,1688373482.866
358,30.87,50.23,1688373482.868
359,34.65,43.7,1688373482.877
360,37.07,39.45,1688373482.88
361,37.54,41.54,1688373482.883
362,35.05,48.54,1688373482.893
363,31.8,58.13,1688373482.896
364,31.34,65.99,1688373482.922
365,35.34,73.74,1688373482.922
366,42.51,79.12,1688373482.947
367,51.57,81.86,1688373482.963
368,63.18,87.95,1688373482.969
369,72.41,98.26,1688373482.97
370,82.97,116.08,1688373482.97
371,89.5,139.41,1688373482.97
372,99.74,161.58,1688373482.97
373,115.39,180.66,1688373482.971
374,136.23,198.33,1688373482.971
375,153.94,212.5,1688373482.973
376,158.81,223.9,1688373482.974
377,154.91,235.69,1688373482.975
378,147.27,248.02,1688373482.975
379,149.14,259.16,1688373482.976
380,160.0,263.67,1688373482.976
381,175.65,263.38,1688373482.978
382,181.31,258.23,1688373482.98
383,174.67,253.03,1688373482.98
384,160.14,247.66,1688373482.981
385,142.15,237.17,1688373482.982
386,130.39,217.91,1688373482.982
387,125.96,194.8,1688373482.987
388,123.29,174.42,1688373482.99
389,115.07,155.06,1688373483.0
390,98.88,136.34,1688373483.006
391,78.21,107.21,1688373483.007
392,55.78,74.39,1688373483.007
393,39.59,42.51,1688373483.018
394,25.93,22.75,1688373483.019
395,15.79,18.07,1688373483.021
396,13.31,17.96,1688373483.023
397,14.1,20.63,1688373483.036
398,14.89,13.34,1688373483.037
399,12.95,1.8,1688373483.04
400,0.04,-10.96,1688373483.05
401,-18.28,-23.73,1688373483.052
402,-34.91,-31.41,1688373483.057
403,-47.82,-37.14,1688373483.057
404,-51.1,-43.67,1688373483.059
405,-48.18,-45.58,1688373483.068
406,-44.03,-47.89,1688373483.068
407,-39.88,-48.5,1688373483.072
408,-39.59,-48.86,1688373483.073
409,-40.6,-48.46,1688373483.077
410,-42.01,-53.04,1688373483.08
411,-46.16,-58.96,1688373483.086
412,-52.68,-66.46,1688373483.089
413,-60.44,-73.35,1688373483.092
414,-65.99,-78.11,1688373483.092
415,-62.96,-76.23,1688373483.093
416,-56.25,-72.95,1688373483.096
417,-49.29,-70.43,1688373483.103
418,-48.75,-70.53,1688373483.134
419,-52.5,-75.94,1688373483.136
420,-58.85,-80.74,1688373483.14
421,-60.36,-84.16,1688373483.144
422,-57.08,-83.08,1688373483.146
423,-50.27,-78.57,1688373483.146
424,-42.66,-74.28,1688373483.146
425,-38.44,-66.71,1688373483.147
426,-41.58,-55.35,1688373483.147
427,-46.34,-42.15,1688373483.149
428,-51.1,-36.02,1688373483.155
429,-50.12,-36.78,1688373483.159
430,-45.04,-41.94,1688373483.163
431,-39.7,-50.66,1688373483.163
432,-37.97,-55.14,1688373483.173
433,-42.51,-58.6,1688373483.173
434,-44.86,-64.08,1688373483.177
435,-42.98,-69.6,1688373483.182
436,-36.67,-72.88,1688373483.185
437,-30.0,-73.06,1688373483.19
438,-27.19,-69.74,1688373483.194
439,-28.78,-62.78,1688373483.2
440,-33.75,-55.46,1688373483.201
441,-36.71,-44.68,1688373483.201
442,-36.28,-36.89,1688373483.211
443,-33.28,-34.4,1688373483.212
444,-30.69,-35.74,1688373483.215
445,-29.64,-41.4,1688373483.218
446,-32.31,-47.45,1688373483.229
447,-35.92,-49.44,1688373483.232
448,-37.21,-49.29,1688373483.235
449,-32.96,-46.01,1688373483.235
450,-26.32,-41.18,1688373483.244
451,-22.21,-37.5,1688373483.247
452,-22.54,-35.92,1688373483.252
453,-28.23,-35.48,1688373483.252
454,-32.13,-36.6,1688373483.26
455,-29.5,-34.04,1688373483.263
456,-19.22,-33.39,1688373483.287
457,-9.2,-32.13,1688373483.289
458,-4.26,-36.28,1688373483.318
459,-9.81,-41.9,1688373483.322
460,-18.07,-45.08,1688373483.333
461,-26.32,-42.55,1688373483.335
462,-24.88,-35.59,1688373483.335
463,-16.37,-33.14,1688373483.336
464,-8.4,-33.57,1688373483.336
465,-7.1,-36.28,1688373483.336
466,-12.3,-37.47,1688373483.336
467,-23.01,-30.94,1688373483.336
468,-26.61,-25.06,1688373483.336
469,-25.42,-23.33,1688373483.336
470,-18.1,-27.23,1688373483.336
471,-5.95,-36.35,1688373483.338
472,1.73,-46.45,1688373483.338
473,4.07,-52.83,1688373483.338
474,0.97,-52.83,1688373483.346
475,-7.28,-52.58,1688373483.348
476,-17.02,-52.43,1688373483.35
477,-20.41,-57.98,1688373483.351
478,-20.73,-68.66,1688373483.356
479,-17.27,-80.7,1688373483.357
480,-19.69,-91.16,1688373483.36
481,-20.01,-99.35,1688373483.368
482,-19.58,-112.36,1688373483.37
483,-10.96,-124.15,1688373483.372
484,-5.41,-135.87,1688373483.385
485,-2.06,-139.77,1688373483.386
486,-8.4,-136.67,1688373483.387
487,-15.79,-134.86,1688373483.391
488,-19.72,-135.66,1688373483.392
489,-14.86,-142.55,1688373483.403
490,-9.05,-147.05,1688373483.404
491,-7.18,-148.57,1688373483.407
492,-10.96,-144.64,1688373483.409
493,-14.35,-141.32,1688373483.42
494,-15.0,-141.79,1688373483.42
495,-10.89,-143.12,1688373483.423
496,-3.46,-144.1,1688373483.429
497,1.69,-146.15,1688373483.429
498,2.45,-147.16,1688373483.438
499,-1.01,-148.53,1688373483.442
500,-6.35,-149.11,1688373483.455
501,-13.77,-143.55,1688373483.456
502,-14.14,-137.21,1688373483.456
503,-6.38,-132.05,1688373483.458
504,3.39,-128.45,1688373483.464
505,16.84,-129.24,1688373483.47
506,18.32,-133.67,1688373483.476
507,12.22,-141.68,1688373483.477
508,-3.39,-151.16,1688373483.479
509,-16.95,-161.48,1688373483.479
510,-24.99,-164.94,1688373483.479
511,-24.67,-165.73,1688373483.481
512,-14.32,-168.04,1688373483.489
513,-4.72,-171.1,1688373483.492
514,3.97,-173.45,1688373483.497
515,11.21,-171.75,1688373483.505
516,9.99,-165.48,1688373483.506
517,5.01,-160.5,1688373483.51
518,-4.58,-161.44,1688373483.514
519,-15.76,-167.72,1688373483.523
520,-19.26,-168.4,1688373483.524
521,-15.9,-159.75,1688373483.527
522,-4.76,-143.84,1688373483.531
523,7.93,-128.95,1688373483.533
524,13.16,-125.71,1688373483.533
525,10.35,-127.94,1688373483.543
526,4.87,-137.32,1688373483.548
527,-4.0,-142.94,1688373483.549
528,-10.2,-146.19,1688373483.558
529,-8.08,-149.94,1688373483.558
530,-2.06,-156.36,1688373483.562
531,3.35,-167.39,1688373483.567
532,5.41,-173.74,1688373483.576
533,3.89,-175.14,1688373483.577
534,2.27,-169.16,1688373483.579
535,3.86,-159.39,1688373483.581
536,7.9,-151.49,1688373483.581
537,12.95,-142.36,1688373483.586
538,11.36,-134.47,1688373483.594
539,5.88,-125.45,1688373483.598
540,1.05,-121.88,1688373483.6
541,-5.99,-123.61,1688373483.612
542,-6.56,-131.87,1688373483.614
543,-4.76,-138.94,1688373483.616
544,0.4,-136.56,1688373483.62
545,7.97,-130.72,1688373483.62
546,11.43,-123.29,1688373483.629
547,13.2,-121.23,1688373483.632
548,9.81,-120.51,1688373483.687
549,7.54,-123.04,1688373483.687
550,4.94,-123.61,1688373483.697
551,4.51,-123.76,1688373483.697
552,3.43,-120.48,1688373483.705
553,2.78,-121.41,1688373483.705
554,0.61,-121.63,1688373483.705
555,2.96,-116.94,1688373483.705
556,7.18,-107.42,1688373483.705
557,11.36,-89.61,1688373483.705
558,14.57,-71.69,1688373483.705
559,11.94,-62.85,1688373483.709
560,7.72,-65.95,1688373483.709
561,7.32,-77.96,1688373483.709
562,11.9,-90.91,1688373483.709
563,13.23,-100.39,1688373483.709
564,12.48,-108.87,1688373483.709
565,5.01,-116.76,1688373483.709
566,-0.65,-126.53,1688373483.709
567,2.06,-137.79,1688373483.709
568,10.64,-150.44,1688373483.716
569,17.89,-164.94,1688373483.717
570,17.38,-180.62,1688373483.72
571,7.72,-193.21,1688373483.72
572,-3.93,-197.25,1688373483.725
573,-7.39,-198.47,1688373483.729
574,-5.48,-197.5,1688373483.733
575,-3.93,-202.19,1688373483.736
576,-6.67,-214.34,1688373483.738
577,-13.38,-221.91,1688373483.741
578,-21.6,-219.93,1688373483.743
579,-17.42,-200.71,1688373483.772
580,-7.1,-171.9,1688373483.774
581,7.75,-149.5,1688373483.778
582,12.73,-135.48,1688373483.778
583,6.85,-133.28,1688373483.786
584,-8.15,-133.67,1688373483.789
585,-24.85,-126.79,1688373483.79
586,-27.69,-113.88,1688373483.79
587,-16.66,-96.14,1688373483.791
588,4.65,-80.59,1688373483.793
589,20.91,-70.24,1688373483.795
590,23.55,-68.98,1688373483.803
591,7.9,-76.88,1688373483.805
592,-13.59,-88.53,1688373483.811
593,-27.8,-101.83,1688373483.811
594,-27.23,-112.47,1688373483.821
595,-15.65,-123.69,1688373483.825
596,3.79,-136.67,1688373483.826
597,15.61,-154.16,1688373483.826
598,16.12,-171.57,1688373483.829
599,10.17,-184.05,1688373483.837
600,-0.97,-191.84,1688373483.839
601,-8.94,-197.86,1688373483.846
602,-9.34,-204.82,1688373483.854
603,-3.86,-212.18,1688373483.856
604,0.47,-210.66,1688373483.857
605,8.58,-198.44,1688373483.865
606,11.36,-179.18,1688373483.865
607,11.54,-161.66,1688373483.873
608,5.05,-150.95,1688373483.878
609,-5.55,-147.56,1688373483.879
610,-17.78,-146.58,1688373483.881
611,-22.61,-143.09,1688373483.885
612,-20.34,-138.69,1688373483.89
613,-11.03,-121.74,1688373483.895
614,-5.55,-98.08,1688373483.897
615,-6.82,-66.17,1688373483.899
616,-11.43,-38.98,1688373483.902
617,-14.68,-23.19,1688373483.908
618,-11.9,-13.59,1688373483.912
619,0.87,-1.77,1688373483.916
620,15.65,19.33,1688373483.919
621,23.73,46.37,1688373483.927
622,21.74,63.57,1688373483.929
623,14.39,65.02,1688373483.933
624,2.78,47.64,1688373483.943
625,-3.21,13.49,1688373483.945
626,-4.04,-22.39,1688373483.947
627,-3.71,-52.79,1688373483.949
628,-2.06,-67.65,1688373483.952
629,-1.3,-67.58,1688373483.961
630,-1.55,-58.2,1688373483.965
631,1.8,-46.12,1688373483.97
632,6.82,-39.67,1688373483.972
633,11.25,-31.52,1688373483.979
634,12.8,-20.66,1688373483.981
635,10.02,-5.05,1688373483.986
636,0.29,8.11,1688373483.987
637,-10.57,13.38,1688373483.999
638,-19.62,8.55,1688373483.999
639,-18.21,-0.04,1688373484.052
640,-11.21,-3.97,1688373484.053
641,0.43,-4.26,1688373484.053
642,7.68,-1.41,1688373484.06
643,6.85,-0.76,1688373484.066
644,-2.88,-3.64,1688373484.066
645,-13.23,-4.36,1688373484.066
646,-13.74,2.2,1688373484.066
647,-7.0,15.25,1688373484.066
648,4.11,36.13,1688373484.066
649,9.74,55.42,1688373484.066
650,7.39,65.59,1688373484.071
651,1.48,67.43,1688373484.073
652,-2.27,62.56,1688373484.073
653,1.51,60.8,1688373484.073
654,8.15,62.6,1688373484.073
655,9.74,64.98,1688373484.073
656,8.33,62.49,1688373484.073
657,2.27,57.16,1688373484.073
658,-0.87,61.12,1688373484.075
659,-3.64,73.74,1688373484.077
660,-4.29,92.64,1688373484.084
661,-6.13,99.45,1688373484.085
662,-6.71,89.07,1688373484.092
663,-7.54,63.86,1688373484.093
664,-5.23,34.55,1688373484.102
665,-0.69,5.84,1688373484.109
666,-0.32,-23.55,1688373484.11
667,-3.32,-45.51,1688373484.11
668,-9.23,-55.86,1688373484.118
669,-12.15,-53.15,1688373484.123
670,-13.34,-35.45,1688373484.125
671,-6.6,-17.31,1688373484.127
672,2.2,-10.39,1688373484.135
673,8.44,-9.02,1688373484.136
674,7.36,-12.19,1688373484.142
675,0.32,-14.5,1688373484.144
676,-12.48,-17.99,1688373484.145
677,-26.25,-22.83,1688373484.154
678,-39.09,-27.3,1688373484.158
679,-41.43,-28.31,1688373484.16
680,-29.93,-16.77,1688373484.16
681,-8.26,3.43,1688373484.173
682,18.9,23.8,1688373484.177
683,35.77,38.48,1688373484.179
684,33.43,41.43,1688373484.179
685,11.47,36.38,1688373484.19
686,-11.61,35.95,1688373484.19
687,-29.42,45.54,1688373484.193
688,-30.61,66.93,1688373484.197
689,-23.08,87.05,1688373484.198
690,-11.21,98.37,1688373484.206
691,-2.63,99.45,1688373484.212
692,-1.05,96.17,1688373484.214
693,-7.72,90.15,1688373484.216
694,-21.2,88.64,1688373484.224
695,-31.34,97.79,1688373484.227
696,-34.37,111.97,1688373484.228
697,-22.97,128.66,1688373484.23
698,-5.16,134.25,1688373484.24
699,9.88,117.01,1688373484.241
700,10.71,81.42,1688373484.245
701,2.52,44.82,1688373484.251
702,-10.85,22.47,1688373484.252
703,-18.28,22.9,1688373484.252
704,-11.43,33.64,1688373484.26
705,-3.57,43.52,1688373484.263
706,2.88,46.26,1688373484.264
707,-1.84,42.44,1688373484.266
708,-12.08,39.38,1688373484.277
709,-13.38,40.71,1688373484.28
710,-6.06,45.62,1688373484.285
711,2.78,49.8,1688373484.287
712,1.62,53.51,1688373484.293
713,-13.56,53.48,1688373484.297
714,-32.71,58.49,1688373484.301
715,-40.64,61.34,1688373484.303
716,-30.9,64.91,1688373484.305
717,-11.65,69.02,1688373484.312
718,5.52,77.02,1688373484.317
719,9.27,84.52,1688373484.32
720,2.6,92.85,1688373484.329
721,-10.82,92.13,1688373484.331
722,-20.23,88.53,1688373484.333
723,-23.98,78.9,1688373484.335
724,-20.45,72.34,1688373484.336
725,-21.53,65.52,1688373484.346
726,-15.94,61.48,1688373484.35
727,-1.88,69.78,1688373484.351
728,25.67,93.22,1688373484.352
729,57.7,124.23,1688373484.356
730,80.56,149.79,1688373484.365
731,81.96,156.82,1688373484.367
732,72.16,150.15,1688373484.393
733,66.39,145.47,1688373484.448
734,74.1,153.07,1688373484.449
735,96.68,167.93,1688373484.463
736,114.42,178.1,1688373484.468
737,117.99,171.5,1688373484.468
738,107.96,154.81,1688373484.468
739,91.66,139.34,1688373484.468
740,78.68,136.6,1688373484.468
741,69.16,145.03,1688373484.468
742,61.7,152.1,1688373484.47
743,50.09,152.79,1688373484.471
744,39.74,143.37,1688373484.471
745,29.82,129.89,1688373484.471
746,27.87,119.43,1688373484.471
747,29.89,114.96,1688373484.472
748,28.6,112.58,1688373484.477
749,27.41,109.91,1688373484.48
750,28.13,108.61,1688373484.481
751,33.43,107.42,1688373484.482
752,40.64,103.46,1688373484.483
753,42.3,96.71,1688373484.484
754,36.82,90.8,1688373484.484
755,26.86,85.43,1688373484.485
756,19.4,88.17,1688373484.486
757,20.12,92.85,1688373484.486
758,26.29,95.16,1688373484.487
759,30.94,93.25,1688373484.487
760,29.79,84.81,1688373484.488
761,18.93,82.9,1688373484.489
762,7.14,85.5,1688373484.49
763,-3.14,93.54,1688373484.493
764,-6.17,99.81,1688373484.504
765,-0.22,94.69,1688373484.507
766,8.83,84.78,1688373484.51
767,14.78,73.49,1688373484.51
768,18.46,71.94,1688373484.526
769,17.2,83.23,1688373484.527
770,13.63,100.93,1688373484.53
771,4.87,114.06,1688373484.539
772,-6.09,119.86,1688373484.542
773,-13.85,119.61,1688373484.544
774,-13.56,124.91,1688373484.544
775,-0.83,131.47,1688373484.546
776,15.65,140.67,1688373484.548
777,27.77,143.52,1688373484.558
778,24.74,143.23,1688373484.558
779,14.64,142.8,1688373484.562
780,3.71,144.56,1688373484.564
781,2.24,147.02,1688373484.571
782,9.52,144.35,1688373484.572
