,Left_ch,Right_ch,time
88,-55.78,-49.87,1688373504.403
89,-46.7,-45.47,1688373504.405
90,-35.77,-46.41,1688373504.408
91,-27.41,-48.43,1688373504.417
92,-22.14,-45.0,1688373504.418
93,-18.93,-40.06,1688373504.422
94,-18.75,-30.72,1688373504.424
95,-16.3,-24.05,1688373504.425
96,-18.39,-23.4,1688373504.427
97,-21.74,-28.99,1688373504.435
98,-31.77,-36.35,1688373504.442
99,-42.26,-45.22,1688373504.443
100,-46.41,-50.88,1688373504.444
101,-46.23,-55.6,1688373504.453
102,-40.39,-54.7,1688373504.455
103,-34.44,-54.41,1688373504.457
104,-30.61,-53.91,1688373504.46
105,-27.91,-55.93,1688373504.463
106,-25.71,-57.26,1688373504.471
107,-21.74,-57.05,1688373504.473
108,-19.4,-54.31,1688373504.475
109,-15.29,-48.54,1688373504.48
110,-14.89,-43.49,1688373504.49
111,-10.89,-41.58,1688373504.492
112,-6.42,-42.08,1688373504.496
113,3.32,-42.37,1688373504.502
114,11.97,-42.15,1688373504.503
115,20.09,-38.22,1688373504.51
116,19.26,-34.47,1688373504.51
117,14.71,-34.04,1688373504.511
118,3.57,-34.47,1688373504.523
119,-7.03,-37.79,1688373504.527
120,-16.01,-40.68,1688373504.533
121,-17.63,-39.34,1688373504.54
122,-17.49,-37.29,1688373504.54
123,-9.52,-36.28,1688373504.542
124,-3.64,-36.64,1688373504.548
125,1.66,-38.26,1688373504.548
126,4.51,-41.9,1688373504.559
127,7.64,-41.87,1688373504.56
128,12.37,-36.6,1688373504.561
129,16.95,-28.02,1688373504.564
130,22.61,-21.74,1688373504.566
131,16.73,-24.3,1688373504.568
132,7.28,-32.2,1688373504.576
133,-9.09,-41.43,1688373504.579
134,-19.51,-46.26,1688373504.611
135,-21.31,-39.13,1688373504.635
136,-12.4,-28.85,1688373504.637
137,0.69,-20.91,1688373504.644
138,7.54,-20.88,1688373504.648
139,2.81,-31.95,1688373504.648
140,-14.32,-46.48,1688373504.648
141,-34.51,-56.72,1688373504.649
142,-45.62,-58.96,1688373504.65
143,-46.95,-54.02,1688373504.651
144,-37.39,-49.11,1688373504.652
145,-30.15,-50.16,1688373504.652
146,-31.37,-55.46,1688373504.652
147,-33.39,-58.99,1688373504.652
148,-33.07,-55.6,1688373504.653
149,-20.45,-49.33,1688373504.653
150,-2.16,-38.8,1688373504.653
151,11.97,-32.31,1688373504.654
152,15.47,-31.7,1688373504.654
153,5.01,-35.99,1688373504.654
154,-8.26,-41.22,1688373504.664
155,-16.08,-44.39,1688373504.667
156,-17.13,-43.02,1688373504.669
157,-12.66,-42.73,1688373504.671
158,-7.64,-46.12,1688373504.68
159,-7.64,-53.91,1688373504.686
160,-5.37,-64.48,1688373504.687
161,-3.71,-67.29,1688373504.689
162,-0.36,-64.04,1688373504.699
163,0.69,-54.31,1688373504.7
164,1.44,-49.55,1688373504.703
165,2.42,-48.18,1688373504.704
166,2.7,-53.22,1688373504.705
167,2.24,-57.26,1688373504.707
168,-1.55,-58.99,1688373504.718
169,-5.19,-54.38,1688373504.721
170,-5.91,-50.12,1688373504.723
171,1.26,-45.33,1688373504.725
172,9.63,-45.29,1688373504.736
173,12.8,-44.75,1688373504.738
174,13.16,-42.88,1688373504.742
175,7.97,-40.42,1688373504.751
176,1.62,-36.82,1688373504.754
177,-2.6,-39.34,1688373504.769
178,-4.94,-43.52,1688373504.77
179,-4.11,-50.59,1688373504.772
180,1.23,-49.98,1688373504.775
181,11.29,-43.52,1688373504.775
182,18.5,-34.18,1688373504.775
183,21.6,-27.48,1688373504.787
184,13.92,-28.74,1688373504.787
185,5.95,-34.4,1688373504.792
186,0.22,-38.66,1688373504.793
187,-1.48,-40.78,1688373504.795
188,3.5,-43.63,1688373504.803
189,7.83,-47.71,1688373504.807
190,9.38,-52.5,1688373504.811
191,6.42,-59.72,1688373504.811
192,5.34,-64.29,1688373504.814
193,0.47,-64.08,1688373504.825
194,0.22,-61.01,1688373504.827
195,3.5,-56.47,1688373504.827
196,10.31,-51.71,1688373504.838
197,14.89,-51.57,1688373504.838
198,14.46,-56.61,1688373504.84
199,5.84,-65.59,1688373504.843
200,-7.61,-71.11,1688373504.848
201,-12.77,-68.98,1688373504.853
202,-9.84,-55.68,1688373504.86
203,4.33,-37.83,1688373504.862
204,17.24,-16.62,1688373504.865
205,24.45,-8.98,1688373504.893
206,23.58,-11.39,1688373504.896
207,18.5,-18.57,1688373504.905
208,17.81,-25.31,1688373504.906
209,17.24,-25.67,1688373504.913
210,20.73,-20.77,1688373504.914
211,18.5,-18.25,1688373504.915
212,15.18,-15.76,1688373504.915
213,10.75,-11.9,1688373504.915
214,8.94,-6.96,1688373504.915
215,7.1,-2.6,1688373504.915
216,2.7,-0.87,1688373504.918
217,-4.58,-1.95,1688373504.918
218,-11.43,-9.12,1688373504.926
219,-11.61,-17.02,1688373504.926
220,-5.23,-22.68,1688373504.928
221,6.67,-27.26,1688373504.931
222,16.19,-28.52,1688373504.933
223,19.94,-27.12,1688373504.942
224,15.4,-26.97,1688373504.944
225,9.92,-27.01,1688373504.948
226,3.1,-27.3,1688373504.948
227,-1.08,-24.41,1688373504.976
228,-0.29,-17.31,1688373505.004
229,0.65,-12.55,1688373505.009
230,4.04,-6.67,1688373505.013
231,5.37,-5.88,1688373505.014
232,5.05,-7.86,1688373505.014
233,6.13,-11.39,1688373505.016
234,7.21,-8.33,1688373505.016
235,13.09,-1.3,1688373505.017
236,20.16,9.27,1688373505.017
237,25.03,15.47,1688373505.017
238,23.33,18.25,1688373505.017
239,14.32,13.92,1688373505.017
240,6.64,7.0,1688373505.018
241,1.77,3.14,1688373505.018
242,1.91,2.02,1688373505.018
243,8.33,6.42,1688373505.02
244,14.28,11.97,1688373505.02
245,20.55,15.94,1688373505.022
246,24.16,15.4,1688373505.031
247,25.78,7.86,1688373505.033
248,23.51,-1.62,1688373505.036
249,16.55,-10.2,1688373505.045
250,10.24,-14.5,1688373505.048
251,6.09,-19.33,1688373505.05
252,6.42,-20.23,1688373505.052
253,10.28,-18.82,1688373505.055
254,18.82,-12.58,1688373505.064
255,22.03,-4.9,1688373505.07
256,21.24,0.76,1688373505.071
257,17.38,2.63,1688373505.075
258,9.92,-0.22,1688373505.084
259,8.37,-1.8,1688373505.086
260,9.45,-2.96,1688373505.09
261,11.68,-4.65,1688373505.09
262,9.27,-9.38,1688373505.1
263,4.9,-12.15,1688373505.105
264,2.45,-15.11,1688373505.11
265,3.21,-10.46,1688373505.116
266,8.76,-6.27,1688373505.116
267,13.34,-4.4,1688373505.119
268,12.62,-3.28,1688373505.123
269,11.5,-6.71,1688373505.125
270,8.87,-6.56,1688373505.136
271,8.47,-8.04,1688373505.138
272,8.44,-10.06,1688373505.139
273,9.84,-13.85,1688373505.141
274,9.81,-19.26,1688373505.144
275,10.67,-21.56,1688373505.146
276,13.63,-19.0,1688373505.154
277,11.21,-14.68,1688373505.159
278,7.39,-9.45,1688373505.162
279,3.21,-5.34,1688373505.173
280,0.69,-5.05,1688373505.174
281,3.35,-7.07,1688373505.175
282,4.26,-6.27,1688373505.177
283,3.68,-9.7,1688373505.18
284,1.26,-12.15,1688373505.187
285,0.36,-17.56,1688373505.194
286,3.68,-15.97,1688373505.195
287,10.2,-13.45,1688373505.195
288,12.12,-9.74,1688373505.203
289,8.83,-3.35,1688373505.207
290,1.69,-0.94,1688373505.212
291,-1.19,-1.59,1688373505.214
292,-0.47,-2.31,1688373505.215
293,3.46,-0.79,1688373505.224
294,7.18,0.58,1688373505.227
295,7.54,2.34,1688373505.229
296,4.9,3.46,1688373505.229
297,3.57,1.48,1688373505.232
298,0.5,-3.17,1688373505.242
299,-3.32,-5.84,1688373505.246
300,-7.0,-4.8,1688373505.251
301,-10.35,0.83,1688373505.253
302,-8.98,5.12,1688373505.261
303,-4.76,7.32,1688373505.264
304,-1.73,7.39,1688373505.267
305,-0.5,6.67,1688373505.277
306,-0.61,6.49,1688373505.278
307,-1.62,9.95,1688373505.278
308,0.25,13.05,1688373505.28
309,1.98,11.65,1688373505.283
310,2.78,9.66,1688373505.285
311,3.61,6.78,1688373505.294
312,4.87,5.01,1688373505.3
313,9.99,9.7,1688373505.3
314,17.89,21.6,1688373505.309
315,29.97,38.76,1688373505.311
316,42.05,58.81,1688373505.338
317,53.22,76.34,1688373505.338
318,65.52,89.1,1688373505.364
319,74.39,101.51,1688373505.385
320,92.1,118.71,1688373505.388
321,114.89,141.82,1688373505.389
322,145.36,170.92,1688373505.389
323,172.76,196.35,1688373505.389
324,193.21,212.72,1688373505.389
325,205.79,222.56,1688373505.389
326,209.04,231.51,1688373505.389
327,209.98,237.2,1688373505.389
328,209.8,240.95,1688373505.39
329,210.16,239.29,1688373505.39
330,209.15,230.96,1688373505.391
331,206.88,214.45,1688373505.391
332,197.18,197.83,1688373505.391
333,179.61,181.92,1688373505.398
334,155.13,167.79,1688373505.398
335,129.92,153.29,1688373505.399
336,105.62,140.85,1688373505.4
337,83.12,122.78,1688373505.4
338,63.0,102.09,1688373505.403
339,48.14,80.38,1688373505.404
340,35.37,62.38,1688373505.415
341,27.12,46.01,1688373505.415
342,13.88,33.03,1688373505.417
343,-3.57,17.16,1688373505.421
344,-21.82,-3.86,1688373505.426
345,-34.58,-27.87,1688373505.431
346,-39.85,-46.73,1688373505.433
347,-41.69,-57.05,1688373505.439
348,-44.53,-58.92,1688373505.441
349,-52.83,-61.23,1688373505.443
350,-65.52,-70.06,1688373505.451
351,-74.57,-87.77,1688373505.454
352,-76.77,-105.37,1688373505.459
353,-73.71,-118.93,1688373505.461
354,-72.08,-124.48,1688373505.469
355,-74.64,-122.82,1688373505.476
356,-82.36,-121.88,1688373505.477
357,-92.6,-118.1,1688373505.477
358,-94.51,-118.71,1688373505.484
359,-91.48,-119.29,1688373505.487
360,-86.11,-115.97,1688373505.487
361,-80.16,-111.97,1688373505.49
362,-76.09,-101.69,1688373505.495
363,-71.58,-92.57,1688373505.502
364,-68.51,-85.79,1688373505.505
365,-68.51,-86.11,1688373505.532
366,-72.41,-89.83,1688373505.538
367,-74.46,-94.48,1688373505.54
368,-72.12,-95.99,1688373505.542
369,-61.19,-92.96,1688373505.548
370,-49.11,-85.17,1688373505.548
371,-40.68,-77.42,1688373505.549
372,-40.86,-68.95,1688373505.549
373,-49.55,-64.55,1688373505.549
374,-54.49,-60.69,1688373505.549
375,-55.71,-54.96,1688373505.555
376,-50.56,-48.93,1688373505.557
377,-46.55,-42.19,1688373505.56
378,-43.89,-38.4,1688373505.564
379,-43.74,-38.98,1688373505.564
380,-39.13,-41.51,1688373505.566
381,-31.7,-44.25,1688373505.58
382,-23.94,-42.73,1688373505.584
383,-22.75,-38.91,1688373505.585
384,-28.88,-33.97,1688373505.591
385,-37.65,-30.65,1688373505.594
386,-44.43,-24.34,1688373505.598
387,-46.34,-18.07,1688373505.608
388,-45.51,-8.8,1688373505.612
389,-41.22,-3.21,1688373505.612
390,-38.87,0.36,1688373505.614
391,-33.07,4.29,1688373505.628
392,-28.81,11.25,1688373505.629
393,-26.0,22.93,1688373505.629
394,-24.92,37.75,1688373505.631
395,-24.85,48.5,1688373505.634
396,-22.83,50.16,1688373505.635
397,-14.32,47.78,1688373505.645
398,-8.98,42.62,1688373505.645
399,-6.67,40.1,1688373505.649
400,-13.77,43.49,1688373505.653
401,-22.25,50.09,1688373505.659
402,-29.57,58.6,1688373505.66
403,-28.92,63.9,1688373505.662
404,-26.61,64.01,1688373505.665
405,-24.77,61.45,1688373505.667
406,-18.57,59.35,1688373505.676
407,-10.57,60.83,1688373505.68
408,0.61,65.02,1688373505.708
409,4.33,69.09,1688373505.71
410,-0.79,69.42,1688373505.739
411,-12.15,64.73,1688373505.747
412,-16.08,61.41,1688373505.754
413,-10.82,61.48,1688373505.755
414,-1.15,62.71,1688373505.755
415,3.71,63.86,1688373505.755
416,-1.55,63.21,1688373505.755
417,-9.99,63.29,1688373505.755
418,-14.68,64.44,1688373505.756
419,-13.96,67.29,1688373505.756
420,-9.52,72.55,1688373505.756
421,-6.85,72.59,1688373505.756
422,-5.05,72.84,1688373505.756
423,-6.06,71.83,1688373505.756
424,-3.39,69.67,1688373505.756
425,-2.63,70.39,1688373505.76
426,-1.59,69.85,1688373505.76
427,-4.0,70.32,1688373505.761
428,-5.59,69.81,1688373505.766
429,-4.04,67.61,1688373505.768
430,3.57,65.99,1688373505.77
431,15.94,65.45,1688373505.77
432,21.71,64.55,1688373505.772
433,18.68,63.11,1688373505.783
434,3.32,59.97,1688373505.785
435,-13.45,51.21,1688373505.79
436,-20.01,44.61,1688373505.799
437,-18.57,39.81,1688373505.802
438,-5.16,41.22,1688373505.803
439,9.7,47.27,1688373505.806
440,20.95,57.12,1688373505.806
441,25.49,62.89,1688373505.809
442,21.92,65.05,1688373505.811
443,10.17,64.08,1688373505.818
444,-1.15,62.42,1688373505.823
445,-8.04,61.99,1688373505.837
446,-5.41,61.19,1688373505.838
447,5.16,61.63,1688373505.841
448,19.08,63.11,1688373505.844
449,31.37,65.56,1688373505.845
450,33.68,70.35,1688373505.854
451,28.45,72.73,1688373505.856
452,14.35,70.61,1688373505.86
453,5.01,63.18,1688373505.86
454,0.54,53.87,1688373505.862
455,0.94,50.05,1688373505.874
456,1.59,50.34,1688373505.88
457,-2.2,57.77,1688373505.88
458,-7.68,61.63,1688373505.886
459,-7.46,61.77,1688373505.886
460,-0.97,58.27,1688373505.895
461,9.77,53.98,1688373505.895
462,18.21,55.1,1688373505.895
463,17.78,59.97,1688373505.897
464,15.04,63.32,1688373505.907
465,6.53,65.05,1688373505.909
466,0.43,62.74,1688373505.911
467,-2.63,59.46,1688373505.914
468,-1.41,54.27,1688373505.923
469,2.67,54.59,1688373505.925
470,6.71,56.07,1688373505.927
471,10.78,60.51,1688373505.93
472,13.92,66.46,1688373505.932
473,13.05,65.63,1688373505.941
474,12.91,61.7,1688373505.943
475,8.62,55.35,1688373505.948
476,5.81,52.9,1688373505.95
477,3.82,52.25,1688373505.957
478,2.74,56.97,1688373505.96
479,8.91,57.55,1688373505.962
480,10.64,56.33,1688373505.965
481,6.6,53.08,1688373505.977
482,-2.92,46.05,1688373505.979
483,-13.85,42.44,1688373505.984
484,-17.63,40.35,1688373505.993
485,-11.54,44.64,1688373505.993
486,0.94,49.87,1688373505.997
487,11.83,52.97,1688373505.999
488,11.32,53.59,1688373505.999
489,8.73,49.51,1688373506.001
490,4.0,48.83,1688373506.012
491,4.51,50.41,1688373506.015
492,8.65,57.77,1688373506.018
493,14.32,59.75,1688373506.028
494,17.49,57.84,1688373506.03
495,13.67,55.6,1688373506.034
496,8.65,49.8,1688373506.037
497,1.48,49.26,1688373506.039
498,-3.07,50.38,1688373506.047
499,-4.07,53.77,1688373506.051
500,-1.95,54.92,1688373506.107
501,2.74,52.65,1688373506.108
502,9.05,49.11,1688373506.114
503,13.56,45.76,1688373506.118
504,18.1,46.91,1688373506.122
505,16.12,49.98,1688373506.122
506,10.2,55.24,1688373506.122
507,3.75,57.34,1688373506.122
508,-2.16,59.54,1688373506.123
509,-5.66,58.81,1688373506.123
510,-4.4,60.22,1688373506.124
511,-1.98,63.83,1688373506.124
512,2.88,61.84,1688373506.132
513,8.04,62.24,1688373506.133
514,12.58,61.7,1688373506.134
515,9.23,59.43,1688373506.134
516,0.43,54.05,1688373506.134
517,-7.0,49.87,1688373506.134
518,-7.21,47.6,1688373506.134
519,6.13,54.99,1688373506.134
520,25.67,67.04,1688373506.135
521,44.25,78.72,1688373506.136
522,48.93,81.75,1688373506.137
523,47.02,74.97,1688373506.143
524,46.34,65.85,1688373506.144
525,53.84,61.23,1688373506.171
526,68.8,59.54,1688373506.175
527,77.75,61.09,1688373506.179
528,75.91,58.63,1688373506.185
529,65.05,57.44,1688373506.188
530,57.01,57.88,1688373506.188
531,57.98,63.47,1688373506.188
532,64.4,69.16,1688373506.188
533,69.2,74.25,1688373506.189
534,66.24,78.11,1688373506.19
535,59.86,80.34,1688373506.19
536,56.54,80.59,1688373506.196
537,53.95,79.22,1688373506.2
538,48.83,73.31,1688373506.203
539,34.55,63.5,1688373506.207
540,18.53,54.88,1688373506.209
541,7.39,48.86,1688373506.21
542,10.1,46.81,1688373506.221
543,18.68,48.03,1688373506.225
544,28.96,47.6,1688373506.226
545,24.48,42.12,1688373506.227
546,11.86,38.62,1688373506.23
547,-5.66,33.36,1688373506.24
548,-14.06,32.6,1688373506.244
549,-6.42,38.26,1688373506.249
550,7.97,45.65,1688373506.257
551,25.53,50.48,1688373506.257
552,33.75,53.33,1688373506.26
553,30.58,50.23,1688373506.266
554,14.14,42.44,1688373506.267
555,-1.15,34.73,1688373506.274
556,-13.45,34.0,1688373506.277
557,-19.0,36.17,1688373506.279
558,-10.71,40.64,1688373506.281
559,1.05,42.44,1688373506.283
560,11.14,39.52,1688373506.293
561,16.98,37.14,1688373506.3
562,13.05,36.93,1688373506.3
563,6.13,40.46,1688373506.309
564,-2.96,44.68,1688373506.311
565,-6.2,44.35,1688373506.313
566,-3.1,44.43,1688373506.318
567,2.96,39.67,1688373506.324
568,9.84,39.52,1688373506.326
569,8.87,40.86,1688373506.327
570,4.26,43.74,1688373506.334
571,-2.02,47.78,1688373506.334
572,-4.0,48.83,1688373506.344
573,-2.78,48.1,1688373506.346
574,0.69,47.35,1688373506.349
575,1.05,44.75,1688373506.349
576,-5.12,42.41,1688373506.36
577,-9.3,41.4,1688373506.363
578,-12.12,40.03,1688373506.367
579,-7.54,41.51,1688373506.371
580,-0.72,43.42,1688373506.375
581,2.24,43.56,1688373506.377
582,0.79,42.41,1688373506.384
583,-3.17,42.19,1688373506.386
584,-5.48,43.67,1688373506.387
585,-2.06,47.71,1688373506.389
586,1.62,52.72,1688373506.398
587,2.52,52.0,1688373506.4
588,-0.79,49.58,1688373506.402
589,-1.66,44.21,1688373506.412
590,-0.69,39.95,1688373506.415
591,1.84,40.6,1688373506.443
592,-1.3,40.5,1688373506.469
593,-7.61,40.21,1688373506.478
594,-14.46,36.67,1688373506.48
595,-9.7,35.84,1688373506.487
596,5.37,43.67,1688373506.488
597,22.72,57.44,1688373506.489
598,32.42,74.72,1688373506.49
599,28.78,81.42,1688373506.491
600,14.32,79.66,1688373506.492
601,-2.99,69.99,1688373506.492
602,-11.83,61.09,1688373506.492
603,-13.81,57.88,1688373506.492
604,-6.82,60.11,1688373506.493
605,1.48,62.31,1688373506.493
606,5.66,63.79,1688373506.493
607,5.08,61.48,1688373506.493
608,-1.66,58.56,1688373506.494
609,-8.26,53.15,1688373506.495
610,-10.6,53.12,1688373506.495
611,-7.21,51.96,1688373506.5
612,-3.64,52.07,1688373506.502
613,2.99,51.02,1688373506.504
614,4.54,50.88,1688373506.506
615,5.77,48.61,1688373506.515
616,1.77,48.72,1688373506.517
617,-1.91,46.48,1688373506.526
618,-5.91,43.49,1688373506.534
619,-12.33,39.16,1688373506.535
620,-13.49,35.41,1688373506.535
621,-12.01,34.4,1688373506.537
622,-7.43,36.89,1688373506.543
623,-0.72,45.26,1688373506.543
624,5.05,52.32,1688373506.546
625,4.51,56.51,1688373506.553
626,-1.23,54.88,1688373506.56
627,-8.65,50.99,1688373506.561
628,-12.8,46.95,1688373506.572
629,-8.94,46.52,1688373506.575
630,3.53,51.35,1688373506.576
631,17.53,56.54,1688373506.579
632,28.67,65.85,1688373506.58
633,34.87,77.71,1688373506.582
634,36.93,94.66,1688373506.589
635,43.13,113.73,1688373506.591
636,56.04,134.29,1688373506.594
637,76.92,155.27,1688373506.605
638,105.15,179.11,1688373506.605
639,135.62,204.46,1688373506.609
640,164.94,229.88,1688373506.615
641,187.01,250.65,1688373506.615
642,202.19,264.64,1688373506.625
643,213.4,276.72,1688373506.627
644,225.01,291.04,1688373506.629
645,239.37,305.79,1688373506.632
646,254.91,317.69,1688373506.634
647,260.03,315.96,1688373506.641
648,256.57,302.25,1688373506.645
649,239.44,276.9,1688373506.649
650,218.27,253.9,1688373506.657
651,195.88,233.24,1688373506.658
652,174.28,214.92,1688373506.662
653,154.63,196.17,1688373506.663
654,135.41,172.91,1688373506.664
655,120.69,147.92,1688373506.667
656,108.43,124.8,1688373506.677
657,100.93,107.57,1688373506.679
658,90.94,98.95,1688373506.683
659,73.09,89.5,1688373506.694
660,47.17,78.21,1688373506.694
661,17.53,62.56,1688373506.697
662,-6.02,42.91,1688373506.702
663,-20.16,24.27,1688373506.709
664,-28.31,13.38,1688373506.71
665,-32.81,7.54,1688373506.715
666,-40.64,8.04,1688373506.718
667,-50.34,7.32,1688373506.718
668,-59.68,3.43,1688373506.719
669,-65.67,-3.71,1688373506.734
670,-68.05,-10.02,1688373506.734
671,-68.91,-14.21,1688373506.737
672,-68.23,-16.66,1688373506.747
673,-69.38,-15.4,1688373506.747
674,-69.78,-16.7,1688373506.749
675,-67.25,-14.86,1688373506.75
676,-63.32,-16.88,1688373506.753
677,-58.13,-18.82,1688373506.762
678,-61.41,-23.15,1688373506.764
679,-69.6,-23.11,1688373506.771
680,-78.21,-21.42,1688373506.771
681,-82.83,-17.42,1688373506.775
682,-80.02,-14.28,1688373506.785
683,-75.65,-14.14,1688373506.785
684,-71.43,-15.58,1688373506.812
685,-65.74,-12.8,1688373506.839
686,-61.12,-9.81,1688373506.865
687,-53.4,-3.89,1688373506.871
688,-52.36,2.7,1688373506.874
689,-55.42,5.48,1688373506.878
690,-62.06,5.08,1688373506.878
691,-66.13,1.44,1688373506.879
692,-62.78,0.47,1688373506.879
693,-58.96,4.54,1688373506.88
694,-55.14,15.79,1688373506.88
695,-52.72,25.93,1688373506.88
696,-52.61,32.13,1688373506.88
697,-46.7,32.09,1688373506.881
698,-39.02,27.73,1688373506.881
699,-30.36,24.7,1688373506.881
700,-27.62,22.75,1688373506.882
701,-29.5,26.72,1688373506.882
702,-37.21,31.88,1688373506.882
703,-42.88,37.94,1688373506.882
704,-46.59,42.37,1688373506.882
705,-41.83,42.23,1688373506.883
706,-33.46,41.11,1688373506.883
707,-24.99,40.1,1688373506.886
708,-21.74,40.75,1688373506.887
709,-20.52,45.36,1688373506.892
710,-24.77,50.77,1688373506.895
711,-27.8,51.53,1688373506.905
712,-24.92,50.92,1688373506.906
713,-20.01,43.74,1688373506.91
714,-12.26,36.24,1688373506.911
715,-9.66,30.29,1688373506.911
716,-12.77,27.51,1688373506.923
717,-21.17,29.68,1688373506.925
718,-31.91,35.52,1688373506.926
719,-32.31,41.72,1688373506.931
720,-20.41,46.55,1688373506.936
721,-0.87,51.28,1688373506.939
722,14.71,51.85,1688373506.94
723,14.64,52.36,1688373506.947
724,2.49,54.81,1688373506.956
725,-18.25,54.52,1688373506.959
726,-26.22,54.88,1688373506.964
727,-20.27,53.19,1688373506.964
728,-4.07,49.91,1688373506.964
729,7.0,49.11,1688373506.967
730,7.14,49.4,1688373506.974
731,-4.15,50.84,1688373506.977
732,-17.27,56.47,1688373506.981
733,-25.53,58.42,1688373506.984
734,-26.43,58.6,1688373506.99
735,-17.71,57.41,1688373506.996
736,-10.24,54.23,1688373506.997
737,-0.65,55.82,1688373506.998
738,6.06,57.95,1688373506.999
739,7.36,61.84,1688373507.008
740,1.88,66.35,1688373507.014
741,-7.64,67.47,1688373507.015
742,-16.66,67.29,1688373507.027
743,-22.1,64.73,1688373507.031
744,-19.98,61.99,1688373507.031
745,-11.36,58.71,1688373507.034
746,-2.99,60.44,1688373507.045
747,3.93,63.65,1688373507.045
748,7.07,67.43,1688373507.048
749,9.09,70.21,1688373507.053
750,7.79,71.51,1688373507.053
751,5.45,71.47,1688373507.064
752,-1.26,71.54,1688373507.064
753,-7.39,70.64,1688373507.066
754,-6.96,68.69,1688373507.069
755,3.61,67.32,1688373507.077
756,18.75,68.59,1688373507.078
757,28.56,74.25,1688373507.083
758,19.83,79.19,1688373507.086
759,1.77,81.35,1688373507.089
760,-17.13,77.31,1688373507.096
761,-23.11,67.11,1688373507.099
762,-12.4,58.96,1688373507.102
763,2.78,53.04,1688373507.104
764,11.58,55.64,1688373507.106
765,11.21,63.61,1688373507.117
766,2.16,72.52,1688373507.118
767,-6.67,79.84,1688373507.121
768,-10.31,78.83,1688373507.132
769,-16.01,71.11,1688373507.133
770,-20.09,62.96,1688373507.135
771,-28.63,57.16,1688373507.141
772,-33.75,53.73,1688373507.141
773,-36.96,53.19,1688373507.146
774,-33.57,47.06,1688373507.15
775,-28.27,40.6,1688373507.187
776,-20.73,37.72,1688373507.209
777,-13.74,40.89,1688373507.212
778,-4.44,49.69,1688373507.22
779,-0.4,58.45,1688373507.224
780,-0.65,61.34,1688373507.224
781,-6.17,61.3,1688373507.224
