,Left_ch,Right_ch,time
136,1.51,-42.88,1689318949.106
137,2.06,-46.66,1689318949.111
138,4.76,-49.4,1689318949.112
139,8.62,-51.71,1689318949.112
140,12.69,-50.77,1689318949.113
141,13.16,-50.16,1689318949.118
142,9.02,-45.98,1689318949.126
143,4.8,-41.58,1689318949.128
144,2.02,-36.64,1689318949.128
145,4.76,-33.72,1689318949.13
146,10.1,-30.22,1689318949.147
147,12.3,-26.5,1689318949.15
148,12.26,-22.25,1689318949.154
149,8.8,-16.91,1689318949.161
150,4.72,-12.91,1689318949.162
151,5.05,-7.79,1689318949.163
152,10.24,-5.84,1689318949.163
153,15.79,1.37,1689318949.163
154,18.68,6.89,1689318949.164
155,16.66,13.56,1689318949.174
156,10.89,15.69,1689318949.18
157,3.75,14.17,1689318949.181
158,-0.32,14.75,1689318949.183
159,-0.72,13.56,1689318949.192
160,0.22,17.81,1689318949.198
161,0.5,21.71,1689318949.202
162,2.74,22.0,1689318949.208
163,7.36,16.48,1689318949.209
164,9.2,14.24,1689318949.211
165,10.1,10.93,1689318949.213
166,7.03,15.29,1689318949.214
167,1.51,17.74,1689318949.229
168,0.97,22.65,1689318949.235
169,5.99,21.96,1689318949.25
170,15.97,25.31,1689318949.253
171,23.98,26.72,1689318949.254
172,22.36,32.13,1689318949.254
173,15.18,37.03,1689318949.26
174,10.67,41.14,1689318949.262
175,11.58,41.76,1689318949.262
176,18.9,43.85,1689318949.264
177,23.66,44.28,1689318949.266
178,23.51,47.6,1689318949.268
179,20.59,55.1,1689318949.268
180,23.04,59.64,1689318949.306
181,33.5,64.33,1689318949.331
182,45.18,66.21,1689318949.341
183,50.63,66.82,1689318949.35
184,53.51,67.36,1689318949.355
185,55.78,73.71,1689318949.357
186,60.65,83.95,1689318949.358
187,69.92,91.2,1689318949.358
188,76.16,101.0,1689318949.36
189,77.24,105.91,1689318949.36
190,80.13,111.64,1689318949.361
191,87.84,121.67,1689318949.361
192,98.3,135.15,1689318949.362
193,111.75,150.77,1689318949.363
194,121.38,167.93,1689318949.364
195,124.37,179.54,1689318949.364
196,124.52,191.19,1689318949.365
197,119.07,195.01,1689318949.365
198,110.78,191.05,1689318949.365
199,101.4,184.66,1689318949.366
200,94.8,173.59,1689318949.366
201,85.43,164.15,1689318949.367
202,72.7,154.26,1689318949.368
203,51.85,140.49,1689318949.369
204,27.08,123.11,1689318949.373
205,8.8,103.35,1689318949.374
206,2.81,87.81,1689318949.383
207,4.54,74.86,1689318949.383
208,6.78,63.21,1689318949.387
209,-1.19,49.08,1689318949.389
210,-13.38,27.12,1689318949.391
211,-22.93,6.56,1689318949.4
212,-23.8,-9.81,1689318949.404
213,-22.61,-17.45,1689318949.405
214,-22.93,-22.72,1689318949.412
215,-31.19,-25.86,1689318949.418
216,-41.32,-30.87,1689318949.422
217,-48.79,-38.66,1689318949.426
218,-51.71,-43.13,1689318949.427
219,-55.1,-47.42,1689318949.459
220,-60.54,-55.93,1689318949.461
221,-61.23,-60.65,1689318949.469
222,-54.63,-65.7,1689318949.47
223,-39.41,-67.58,1689318949.471
224,-27.01,-64.98,1689318949.472
225,-26.5,-62.6,1689318949.476
226,-35.66,-61.45,1689318949.477
227,-47.67,-59.21,1689318949.478
228,-51.28,-57.12,1689318949.478
229,-41.79,-54.78,1689318949.478
230,-28.85,-48.39,1689318949.478
231,-17.06,-41.36,1689318949.478
232,-15.0,-37.03,1689318949.48
233,-22.97,-32.85,1689318949.489
234,-34.55,-32.74,1689318949.49
235,-45.33,-32.89,1689318949.494
236,-49.01,-35.09,1689318949.496
237,-44.68,-34.87,1689318949.5
238,-33.28,-36.13,1689318949.507
239,-24.41,-37.36,1689318949.509
240,-20.37,-38.55,1689318949.515
241,-19.51,-40.57,1689318949.524
242,-23.8,-41.51,1689318949.528
243,-27.01,-42.15,1689318949.532
244,-28.96,-42.66,1689318949.537
245,-29.68,-40.24,1689318949.537
246,-30.69,-37.79,1689318949.538
247,-28.74,-39.45,1689318949.539
248,-25.24,-39.2,1689318949.545
249,-19.87,-38.12,1689318949.545
250,-19.69,-38.4,1689318949.555
251,-21.6,-36.17,1689318949.557
252,-25.6,-37.75,1689318949.564
253,-28.09,-40.24,1689318949.565
254,-25.06,-45.0,1689318949.569
255,-17.89,-46.3,1689318949.576
256,-12.98,-47.06,1689318949.579
257,-10.02,-41.32,1689318949.581
258,-12.87,-35.95,1689318949.583
259,-16.34,-30.11,1689318949.593
260,-21.2,-26.83,1689318949.596
261,-24.81,-26.86,1689318949.597
262,-24.92,-28.16,1689318949.6
263,-22.47,-27.3,1689318949.609
264,-19.0,-25.57,1689318949.613
265,-12.84,-22.21,1689318949.614
266,-7.46,-17.42,1689318949.618
267,-8.73,-18.79,1689318949.622
268,-12.15,-19.11,1689318949.627
269,-18.5,-21.06,1689318949.63
270,-20.88,-24.85,1689318949.633
271,-18.79,-23.55,1689318949.635
272,-14.17,-22.0,1689318949.661
273,-14.21,-19.98,1689318949.663
274,-21.02,-19.87,1689318949.702
275,-30.33,-25.03,1689318949.704
276,-35.74,-30.9,1689318949.715
277,-29.17,-35.34,1689318949.716
278,-10.02,-29.61,1689318949.717
279,18.46,-12.22,1689318949.717
280,44.43,13.85,1689318949.717
281,58.45,35.27,1689318949.719
282,61.12,44.28,1689318949.72
283,55.28,41.76,1689318949.721
284,54.27,37.14,1689318949.722
285,64.15,43.85,1689318949.722
286,81.89,63.14,1689318949.723
287,105.58,87.12,1689318949.723
288,131.91,107.6,1689318949.723
289,162.59,120.51,1689318949.724
290,193.5,132.38,1689318949.724
291,218.99,152.39,1689318949.724
292,234.79,176.19,1689318949.731
293,246.07,206.41,1689318949.732
294,262.41,234.03,1689318949.732
295,288.12,252.35,1689318949.735
296,320.72,268.61,1689318949.739
297,346.5,276.47,1689318949.739
298,357.28,286.5,1689318949.741
299,351.44,290.75,1689318949.752
300,334.64,290.9,1689318949.76
301,313.18,278.6,1689318949.761
302,291.08,258.26,1689318949.767
303,275.53,233.38,1689318949.767
304,265.15,210.05,1689318949.771
305,262.05,193.89,1689318949.775
306,261.51,175.9,1689318949.785
307,257.61,156.14,1689318949.786
308,244.56,131.73,1689318949.787
309,219.68,101.44,1689318949.79
310,184.05,75.22,1689318949.795
311,145.65,53.98,1689318949.802
312,115.21,35.81,1689318949.806
313,100.1,20.37,1689318949.811
314,98.77,4.83,1689318949.811
315,101.22,-8.94,1689318949.82
316,97.9,-21.85,1689318949.82
317,85.32,-25.17,1689318949.823
318,66.96,-30.87,1689318949.828
319,49.98,-39.09,1689318949.828
320,34.76,-51.39,1689318949.836
321,27.05,-66.24,1689318949.838
322,23.26,-77.64,1689318949.84
323,22.5,-79.37,1689318949.843
324,20.88,-77.42,1689318949.845
325,13.99,-75.0,1689318949.854
326,3.14,-78.0,1689318949.856
327,-8.01,-87.34,1689318949.858
328,-13.56,-95.13,1689318949.862
329,-15.69,-98.77,1689318949.873
330,-14.06,-96.57,1689318949.881
331,-13.45,-90.04,1689318949.89
332,-16.62,-87.41,1689318949.893
333,-24.74,-85.86,1689318949.894
334,-34.47,-90.69,1689318949.895
335,-45.04,-92.82,1689318949.898
336,-48.97,-92.49,1689318949.899
337,-43.96,-92.1,1689318949.908
338,-35.34,-87.41,1689318949.91
339,-30.15,-88.56,1689318949.911
340,-31.84,-90.65,1689318949.915
341,-39.31,-94.69,1689318949.923
342,-46.66,-92.53,1689318949.925
343,-51.49,-88.13,1689318949.928
344,-53.73,-79.8,1689318949.93
345,-56.07,-77.57,1689318949.93
346,-61.27,-80.09,1689318949.933
347,-65.02,-81.78,1689318949.943
348,-61.19,-82.47,1689318949.944
349,-50.66,-74.61,1689318949.946
350,-39.67,-66.13,1689318949.958
351,-32.78,-60.62,1689318949.962
352,-33.57,-57.59,1689318949.964
353,-38.51,-56.61,1689318949.965
354,-42.77,-57.8,1689318949.969
355,-49.19,-56.47,1689318949.977
356,-56.04,-57.59,1689318949.981
357,-58.31,-56.58,1689318949.983
358,-52.32,-50.09,1689318949.987
359,-35.3,-39.31,1689318949.99
360,-18.14,-29.17,1689318949.995
361,-16.66,-22.61,1689318949.999
362,-32.71,-24.34,1689318950.001
363,-52.07,-27.95,1689318950.003
364,-57.19,-27.23,1689318950.031
365,-41.76,-21.13,1689318950.069
366,-20.95,-13.7,1689318950.099
367,-13.45,-8.65,1689318950.1
368,-23.91,-6.85,1689318950.107
369,-37.14,-1.91,1689318950.107
370,-31.34,6.27,1689318950.107
371,-4.26,21.42,1689318950.107
372,23.91,30.69,1689318950.107
373,31.34,35.12,1689318950.107
374,9.59,31.8,1689318950.108
375,-22.39,25.71,1689318950.108
376,-40.53,20.99,1689318950.109
377,-36.35,21.13,1689318950.109
378,-16.77,28.16,1689318950.109
379,-0.87,37.75,1689318950.109
380,3.68,48.57,1689318950.109
381,-0.94,53.91,1689318950.109
382,-8.69,57.37,1689318950.109
383,-9.2,60.4,1689318950.109
384,-0.69,65.48,1689318950.12
385,9.3,76.95,1689318950.12
386,18.35,90.11,1689318950.122
387,17.31,94.12,1689318950.122
388,10.71,95.09,1689318950.122
389,2.42,89.5,1689318950.122
390,0.22,86.54,1689318950.123
391,2.88,85.25,1689318950.123
392,8.01,89.28,1689318950.128
393,11.25,87.52,1689318950.128
394,12.62,85.89,1689318950.135
395,8.8,80.2,1689318950.137
396,5.05,76.19,1689318950.14
397,-2.42,69.45,1689318950.147
398,-9.66,59.79,1689318950.151
399,-13.45,48.03,1689318950.154
400,-12.55,41.72,1689318950.156
401,-8.47,44.46,1689318950.16
402,-8.94,54.49,1689318950.17
403,-15.29,64.66,1689318950.174
404,-26.54,65.09,1689318950.175
405,-40.39,55.39,1689318950.179
406,-51.42,40.35,1689318950.18
407,-59.93,27.23,1689318950.189
408,-70.17,17.89,1689318950.193
409,-82.65,10.39,1689318950.195
410,-97.04,-1.41,1689318950.195
411,-109.59,-16.48,1689318950.207
412,-117.38,-31.84,1689318950.212
413,-123.36,-45.18,1689318950.212
414,-129.56,-55.21,1689318950.216
415,-136.49,-63.32,1689318950.218
416,-145.86,-72.81,1689318950.224
417,-154.88,-84.85,1689318950.225
418,-160.14,-95.92,1689318950.228
419,-163.28,-107.1,1689318950.229
420,-160.68,-115.07,1689318950.24
421,-156.64,-121.13,1689318950.242
422,-153.51,-123.54,1689318950.243
423,-154.08,-127.11,1689318950.249
424,-159.02,-128.19,1689318950.255
425,-165.52,-128.7,1689318950.258
426,-168.69,-128.19,1689318950.262
427,-165.88,-125.89,1689318950.268
428,-158.38,-129.89,1689318950.268
429,-149.5,-139.95,1689318950.274
430,-139.91,-151.78,1689318950.281
431,-132.85,-157.91,1689318950.283
432,-126.32,-156.07,1689318950.285
433,-121.41,-142.15,1689318950.292
434,-117.12,-128.55,1689318950.297
435,-113.19,-115.46,1689318950.297
436,-108.43,-111.06,1689318950.3
437,-101.44,-109.37,1689318950.302
438,-89.68,-106.59,1689318950.308
439,-78.0,-100.25,1689318950.314
440,-62.67,-90.62,1689318950.315
441,-51.13,-75.4,1689318950.318
442,-45.51,-62.42,1689318950.328
443,-47.35,-56.22,1689318950.331
444,-53.55,-55.21,1689318950.336
445,-57.84,-58.38,1689318950.339
446,-51.1,-61.3,1689318950.344
447,-36.35,-57.44,1689318950.344
448,-18.86,-52.65,1689318950.353
449,-10.89,-48.18,1689318950.354
450,-15.15,-47.27,1689318950.355
451,-28.45,-46.55,1689318950.362
452,-37.21,-46.55,1689318950.368
453,-38.26,-41.25,1689318950.37
454,-32.81,-35.23,1689318950.37
455,-24.92,-31.01,1689318950.371
456,-22.03,-28.38,1689318950.4
457,-23.08,-29.28,1689318950.431
458,-22.79,-27.15,1689318950.433
459,-16.44,-25.67,1689318950.442
460,-5.63,-20.52,1689318950.442
461,4.69,-10.78,1689318950.445
462,8.83,-4.51,1689318950.445
463,4.51,-2.27,1689318950.446
464,-2.31,-4.44,1689318950.447
465,-8.51,-8.94,1689318950.447
466,-7.46,-15.47,1689318950.447
467,-7.93,-21.17,1689318950.447
468,-7.36,-20.45,1689318950.447
469,-7.97,-18.68,1689318950.447
470,-3.39,-9.63,1689318950.448
471,6.02,-1.08,1689318950.448
472,15.69,7.61,1689318950.45
473,19.91,16.44,1689318950.451
474,16.91,20.01,1689318950.458
475,8.01,23.58,1689318950.459
476,0.07,20.48,1689318950.459
477,-6.49,13.38,1689318950.46
478,-14.14,2.74,1689318950.469
479,-20.7,-5.34,1689318950.471
480,-26.22,-7.9,1689318950.475
481,-25.35,-7.14,1689318950.485
482,-17.38,-5.34,1689318950.489
483,-5.3,-0.94,1689318950.489
484,5.01,-0.29,1689318950.492
485,9.66,2.6,1689318950.493
486,7.57,1.26,1689318950.504
487,6.17,0.22,1689318950.505
488,7.83,1.12,1689318950.511
489,10.53,0.72,1689318950.512
490,12.62,0.18,1689318950.522
491,8.15,-1.3,1689318950.523
492,-0.04,-2.92,1689318950.528
493,-6.53,-6.96,1689318950.531
494,-6.56,-7.79,1689318950.538
495,-1.69,-5.91,1689318950.54
496,2.96,-5.41,1689318950.541
497,4.72,-4.8,1689318950.545
498,3.07,-4.94,1689318950.545
499,0.18,-8.26,1689318950.548
500,1.69,-8.22,1689318950.556
501,7.46,-4.26,1689318950.563
502,15.65,1.44,1689318950.563
503,22.97,7.68,1689318950.564
504,26.32,8.94,1689318950.575
505,21.92,4.69,1689318950.581
506,13.34,0.79,1689318950.588
507,3.14,-2.31,1689318950.591
508,-5.77,-2.63,1689318950.592
509,-7.61,-1.37,1689318950.596
510,-5.01,1.8,1689318950.604
511,2.56,2.81,1689318950.604
512,6.71,4.54,1689318950.605
513,9.09,2.06,1689318950.625
514,4.9,-2.96,1689318950.63
515,0.72,-7.1,1689318950.63
516,-0.04,-10.71,1689318950.633
517,5.08,-9.92,1689318950.634
518,11.47,-7.32,1689318950.635
519,16.44,-4.87,1689318950.635
520,17.63,-0.79,1689318950.635
521,15.65,10.02,1689318950.643
522,14.14,19.65,1689318950.646
523,15.9,30.9,1689318950.651
524,15.51,31.52,1689318950.652
525,13.52,28.88,1689318950.654
526,11.47,24.27,1689318950.662
527,9.2,26.58,1689318950.663
528,11.83,33.5,1689318950.665
529,14.89,38.12,1689318950.678
530,18.21,35.74,1689318950.682
531,18.14,28.74,1689318950.683
532,17.71,21.28,1689318950.692
533,15.22,20.88,1689318950.695
534,12.19,27.91,1689318950.697
535,9.66,31.23,1689318950.697
536,10.6,33.54,1689318950.699
537,16.41,31.41,1689318950.701
538,25.46,28.56,1689318950.704
539,30.04,27.87,1689318950.713
540,28.13,29.89,1689318950.739
541,18.25,32.49,1689318950.765
542,10.49,34.98,1689318950.792
543,8.69,37.94,1689318950.805
544,14.32,43.02,1689318950.806
545,20.09,44.97,1689318950.806
546,23.4,43.56,1689318950.807
547,19.58,42.33,1689318950.808
548,14.28,39.2,1689318950.808
549,12.77,39.88,1689318950.808
550,14.28,39.16,1689318950.808
551,16.37,37.94,1689318950.811
552,17.56,37.5,1689318950.811
553,17.16,39.05,1689318950.812
554,17.09,44.97,1689318950.817
555,21.1,50.84,1689318950.818
556,24.12,55.86,1689318950.819
557,22.14,52.9,1689318950.819
558,16.41,48.43,1689318950.819
559,8.87,44.5,1689318950.819
560,9.02,44.5,1689318950.819
561,17.78,48.07,1689318950.819
562,29.39,50.09,1689318950.82
563,37.94,52.76,1689318950.82
564,36.64,48.54,1689318950.82
565,27.87,42.73,1689318950.82
566,20.23,37.79,1689318950.821
567,12.33,31.95,1689318950.823
568,7.86,27.55,1689318950.835
569,4.8,20.01,1689318950.838
570,4.87,16.26,1689318950.839
571,12.98,11.54,1689318950.843
572,22.9,11.03,1689318950.848
573,33.72,10.49,1689318950.854
574,36.17,9.05,1689318950.855
575,30.8,3.68,1689318950.856
576,25.46,2.63,1689318950.859
577,20.05,1.23,1689318950.872
578,16.44,5.77,1689318950.872
579,12.69,12.69,1689318950.873
580,7.9,17.42,1689318950.883
581,5.34,23.4,1689318950.885
582,9.41,25.03,1689318950.886
583,19.87,24.88,1689318950.888
584,29.82,23.84,1689318950.891
585,35.52,21.89,1689318950.894
586,34.33,20.55,1689318950.907
587,28.02,22.86,1689318950.91
588,20.81,22.83,1689318950.912
589,17.63,23.26,1689318950.914
590,15.72,24.3,1689318950.921
591,10.31,21.96,1689318950.922
592,4.58,21.28,1689318950.925
593,-0.58,19.04,1689318950.931
594,-0.47,14.64,1689318950.931
595,4.87,11.32,1689318950.937
596,11.36,13.27,1689318950.939
597,15.79,16.3,1689318950.948
598,19.58,25.67,1689318950.948
599,23.55,32.53,1689318950.949
600,27.19,35.99,1689318950.959
601,25.78,34.29,1689318950.96
602,18.25,30.9,1689318950.962
603,5.55,27.08,1689318950.967
604,1.08,27.37,1689318950.975
605,5.95,27.98,1689318950.982
606,15.72,29.82,1689318950.992
607,23.08,26.61,1689318950.995
608,20.81,21.6,1689318950.996
609,10.93,17.89,1689318950.996
610,0.9,13.27,1689318950.999
611,-1.91,15.79,1689318951.0
612,-0.9,14.21,1689318951.01
613,2.24,10.71,1689318951.011
614,3.68,7.03,1689318951.015
615,3.43,2.38,1689318951.019
616,3.75,2.78,1689318951.03
617,5.37,7.93,1689318951.032
618,6.67,14.5,1689318951.032
619,8.51,22.68,1689318951.035
620,13.41,25.03,1689318951.035
621,17.31,24.48,1689318951.044
622,19.87,22.97,1689318951.049
623,19.44,19.22,1689318951.052
624,14.86,19.11,1689318951.054
625,8.62,22.72,1689318951.06
626,4.8,20.95,1689318951.063
627,3.25,18.61,1689318951.063
628,1.59,11.18,1689318951.069
629,-0.72,6.78,1689318951.07
630,-2.49,3.89,1689318951.081
631,-4.36,6.82,1689318951.083
632,-0.79,10.85,1689318951.09
633,2.85,10.93,1689318951.091
634,5.81,9.27,1689318951.1
635,5.01,3.35,1689318951.101
636,-2.2,-2.42,1689318951.101
637,-7.61,-5.23,1689318951.107
638,-6.42,-5.23,1689318951.107
639,4.26,-0.47,1689318951.109
640,17.56,5.37,1689318951.166
641,28.7,10.96,1689318951.17
642,26.29,11.0,1689318951.173
643,17.27,7.32,1689318951.178
644,6.06,5.26,1689318951.179
645,1.59,3.61,1689318951.179
646,2.78,5.84,1689318951.179
647,7.93,10.13,1689318951.179
648,11.79,9.7,1689318951.179
649,13.16,10.67,1689318951.179
650,13.77,9.84,1689318951.179
651,16.15,11.03,1689318951.179
652,15.79,14.6,1689318951.179
653,12.87,12.87,1689318951.18
654,6.45,8.62,1689318951.18
655,-1.88,1.15,1689318951.18
656,-10.28,-7.72,1689318951.18
657,-14.78,-15.4,1689318951.195
658,-16.84,-18.1,1689318951.195
659,-15.25,-20.63,1689318951.204
660,-10.02,-18.75,1689318951.206
661,-5.73,-17.99,1689318951.207
662,-0.43,-12.51,1689318951.21
663,3.03,-8.19,1689318951.212
664,6.6,-3.17,1689318951.212
665,13.85,1.77,1689318951.213
666,21.56,4.15,1689318951.222
667,24.48,3.68,1689318951.225
668,21.96,1.15,1689318951.228
669,14.24,-1.41,1689318951.232
670,4.54,-1.77,1689318951.238
671,-0.22,1.73,1689318951.239
672,2.99,7.83,1689318951.242
673,10.6,15.33,1689318951.246
674,17.24,16.12,1689318951.247
675,20.05,16.88,1689318951.258
676,17.16,12.4,1689318951.26
677,8.4,7.9,1689318951.265
678,0.0,6.13,1689318951.272
679,-3.89,5.23,1689318951.274
680,-6.02,7.36,1689318951.275
681,-5.7,7.07,1689318951.28
682,-5.55,5.77,1689318951.283
683,-4.29,4.07,1689318951.291
684,-2.13,4.72,1689318951.299
685,3.75,9.59,1689318951.3
686,10.1,14.06,1689318951.307
687,12.98,14.96,1689318951.31
688,10.75,12.08,1689318951.311
689,3.53,5.45,1689318951.313
690,-4.29,0.4,1689318951.315
691,-11.21,-1.88,1689318951.328
692,-13.27,-5.12,1689318951.329
693,-13.31,-7.39,1689318951.331
694,-8.94,-9.09,1689318951.343
695,-1.23,-7.68,1689318951.344
696,7.83,-7.54,1689318951.344
697,14.82,-6.35,1689318951.347
698,14.78,-9.23,1689318951.353
699,10.17,-11.11,1689318951.38
700,7.5,-13.2,1689318951.383
701,11.65,-9.09,1689318951.385
702,21.56,-2.78,1689318951.392
703,29.32,5.12,1689318951.397
704,30.33,11.58,1689318951.4
705,23.62,12.15,1689318951.4
706,14.35,11.76,1689318951.4
707,10.89,7.36,1689318951.402
708,12.33,5.48,1689318951.402
709,18.64,7.46,1689318951.402
710,24.52,9.74,1689318951.402
711,26.61,12.37,1689318951.41
712,25.21,13.81,1689318951.41
713,18.46,12.01,1689318951.414
714,12.01,12.95,1689318951.415
715,7.25,10.2,1689318951.415
716,5.73,8.62,1689318951.423
717,7.1,7.68,1689318951.429
718,11.58,3.82,1689318951.431
719,16.41,1.51,1689318951.434
720,21.13,0.32,1689318951.435
721,23.8,-0.07,1689318951.437
722,23.08,1.66,1689318951.439
723,20.77,3.86,1689318951.448
724,20.63,4.69,1689318951.452
725,20.63,2.34,1689318951.454
726,20.3,-4.0,1689318951.457
727,20.01,-12.15,1689318951.465
728,18.28,-15.69,1689318951.472
729,16.34,-18.1,1689318951.473
730,15.58,-13.77,1689318951.502
731,15.07,-10.02,1689318951.529
732,13.74,-5.12,1689318951.535
733,15.4,-0.9,1689318951.537
734,15.72,1.51,1689318951.542
735,15.15,3.53,1689318951.542
736,12.8,5.88,1689318951.542
737,4.9,7.28,1689318951.542
738,-0.43,10.46,1689318951.542
739,-4.44,14.35,1689318951.542
740,-3.25,15.22,1689318951.544
741,-0.94,18.46,1689318951.544
742,3.14,17.78,1689318951.546
743,10.35,20.3,1689318951.549
744,13.27,19.91,1689318951.55
745,14.82,19.26,1689318951.55
746,12.55,18.57,1689318951.553
747,9.95,16.91,1689318951.553
748,6.85,20.23,1689318951.553
749,8.55,21.42,1689318951.553
750,9.84,23.11,1689318951.555
751,10.78,18.53,1689318951.563
752,6.96,15.47,1689318951.565
753,7.28,9.7,1689318951.569
754,5.37,7.79,1689318951.575
755,3.21,5.91,1689318951.578
756,2.27,3.46,1689318951.58
757,-0.61,-1.95,1689318951.589
758,-1.12,-5.19,1689318951.591
759,1.69,-5.55,1689318951.594
760,9.84,-1.59,1689318951.594
761,15.25,2.67,1689318951.596
762,20.01,7.0,1689318951.612
763,19.91,6.09,1689318951.614
764,18.5,4.98,1689318951.616
765,16.52,2.63,1689318951.627
766,12.51,0.47,1689318951.628
767,7.75,-2.7,1689318951.63
768,-0.07,-6.06,1689318951.642
769,-5.23,-8.83,1689318951.643
770,-4.04,-9.52,1689318951.643
771,4.15,-8.62,1689318951.645
772,13.7,-6.17,1689318951.647
773,19.11,-0.94,1689318951.649
774,19.15,5.08,1689318951.649
775,17.24,13.13,1689318951.658
776,18.82,20.77,1689318951.665
777,25.31,23.15,1689318951.665
778,32.13,21.92,1689318951.668
779,32.38,18.35,1689318951.675
780,25.57,11.25,1689318951.678
781,12.19,3.97,1689318951.679
